"Municipal","County","State","Region","Five_Year_Range","Total_Population","Margin_Error_Total_Population","Male_Pct","Margin_Error_Male","Female_Pct","Margin_Error_Female","Age_under_5_Pct","Margin_Error_under_5_Pct","Age_5_9_Pct","Margin_Error_5_9_Pct","Age_10_14_Pct","Margin_Error_10_14_Pct","Age_15_19_Pct","Margin_Error_15_19_Pct","Age_20_24_Pct","Margin_Error_20_24_Pct","Age_25_34_Pct","Margin_Error_25_34_Pct","Age_35_44_Pct","Margin_Error_35_44_Pct","Age_45_54_Pct","Margin_Error_45_54_Pct","Age_55_59_Pct","Margin_Error_55_59_Pct","Age_60_64_Pct","Margin_Error_60_64_Pct","Age_65_74_Pct","Margin_Error_65_74_Pct","Age_75_84_Pct","Margin_Error_75_84_Pct","Age_over_85_Pct","Margin_Error_85._Pct","White_Pct","Margin_Error_White_Pct","Black_Pct","Margin_Error_Black_Pct","American_Indian_and_Alaska_Native_Pct","Margin_Error_American_Indian_and_Alaska_Native_Pct","Asian_Pct","Margin_Error_Asian_Pct","Hawaiian_and_Other_Pacific_Islander_Pct","Margin_Error_Hawaiian_and_Other_Pacific_Islander_Pct","Others_Pct","Margin_Error_Others_Pct","Hispanic_Pct","Margin_Error_Hispanic_Pct","Not_Hispanic_Pct","Margin_Error_Not_Hispanic_Pct","Age_under_20_Pct_plot","Age_20_34_Pct_plot","Age_35_54_Pct_plot","Age_55_64_Pct_plot","Age_65_74_Pct_plot","Age_over_75_Pct_plot"
"Chelsea","Suffolk County","MA","Chelsea","2006-2010",34532,"40",49.4,"1.9",50.6,"1.9",10.2,"1.3",6.9,1.2,6.3,1,6.1,0.8,7.9,1.4,18.4,"1.7",16.6,"1.5",10.6,"1.3",4.2,0.9,3.2,0.7,4.8,"0.7",2.9,0.6,2,0.6,77.2,3.6,37.8,4.3,0.6,0.6,3,1.3,0,0.1,10.9,2.5,59.3,"3.1",40.7,"3.1",29.5,26.3,27.2,7.4,4.8,4.9
"Chelsea","Suffolk County","MA","Chelsea","2007-2011",34872,"42",50,"1.5",50,"1.5",10,"1.4",6.1,1.2,6.3,1.1,6,1,7.1,1.1,19.4,"1.9",16.5,"1.5",11.4,"1.5",4.1,0.9,3.8,0.7,5.1,"0.8",2.5,0.5,1.9,0.6,79.8,3.3,37.9,4.8,0.5,0.6,3.7,1.3,0.1,0.1,9.3,2.8,59.6,"3.2",40.4,"3.2",28.4,26.5,27.9,7.9,5.1,4.4
"Chelsea","Suffolk County","MA","Chelsea","2008-2012",35527,"34",50.6,"1.8",49.4,"1.8",10.2,"1.1",6.7,0.9,6.4,1.1,6,1,7.7,1.1,20.3,"1.9",15.5,"1.7",11.1,"1.2",3.8,0.8,3.7,0.7,4.8,"0.7",2,0.4,1.7,0.4,83,2.4,40.9,4,0.5,0.5,3.2,1.2,0.1,0.1,7.7,1.9,61.8,"3.2",38.2,"3.2",29.3,28,26.6,7.5,4.8,3.7
"Cheshire","Berkshire County","MA","Cheshire","2005-2009",3311,"28",50.3,"4.8",49.7,"4.8",1.5,"1.2",3.4,1.8,5.5,1.9,9.8,3.7,4.7,2.5,7.5,"3.2",16,"3.4",17.8,"3",8.3,2.6,9.9,3.4,8.6,"2.5",6.4,3.1,0.4,0.6,100,1.1,0.4,0.7,1,1.6,0,1.1,0,1.1,0,1.1,0.3,"0.4",99.7,"0.4",20.2,12.2,33.8,18.2,8.6,6.8
"Cheshire","Berkshire County","MA","Cheshire","2006-2010",3255,"15",50.2,"4.2",49.8,"4.2",3,"2",4.5,1.9,5.1,2.1,9.2,3.8,3.9,2,9.9,"3.7",13.7,"2.8",19.6,"3.6",9.3,3.1,11.7,4.4,6.4,"2.1",3,1.7,0.8,0.9,100,1.1,0.3,0.6,0.7,1.2,0,1.1,0,1.1,0,1.1,0.5,"0.7",99.5,"0.7",21.8,13.8,33.3,21,6.4,3.8
"Cheshire","Berkshire County","MA","Cheshire","2007-2011",3245,"22",48.3,"3.7",51.7,"3.7",3,"2.1",4.9,2.3,6.5,1.8,6.6,2.4,3.9,1.8,8.5,"3",12.7,"3",17.9,"3",8,2.9,12,3.8,10.7,"2.7",4,2.1,1.2,1.4,99.4,0.8,0.7,0.9,0.6,1,0,1.1,0,1.1,0.3,0.4,0.4,"0.6",99.6,"0.6",21,12.4,30.6,20,10.7,5.2
"Cheshire","Berkshire County","MA","Cheshire","2008-2012",3230,"21",50.3,"3.3",49.7,"3.3",2.9,"2.7",4.5,1.8,6.6,2.2,6.7,2.4,4.8,1.8,9.3,"3.7",10.8,"2.6",16.9,"3.6",8.9,2.5,11.5,4.1,8.8,"3.1",5.7,2.9,2.5,2,99.3,0.8,0.3,0.5,0.5,0.9,0,1.1,0,1.1,0.3,0.6,0.4,"0.5",99.6,"0.5",20.7,14.1,27.7,20.4,8.8,8.2
"Chester","Hampden County","MA","Chester","2005-2009",1251,"115",48.1,"3.4",51.9,"3.4",4.2,"1.4",6.4,2.1,3.9,1.4,5.8,2.3,3.4,1.6,13.3,"3.4",10.6,"3.3",18.7,"3.6",9.4,2.5,8.2,2.5,10,"2.7",3.7,1.3,2.4,1.2,98.8,1.4,0.8,1.1,2.3,3,0,2.9,0,2.9,0,2.9,0.6,"0.5",99.4,"0.5",20.3,16.7,29.3,17.6,10,6.1
"Chester","Hampden County","MA","Chester","2006-2010",1275,"132",46.7,"3.1",53.3,"3.1",3.8,"1.5",8.2,2.4,3.1,1.4,6.1,1.9,2.7,1.2,10.9,"3.3",10.7,"2.9",20.8,"3.4",10.9,2.8,6.1,2,11,"2.8",2.7,1.3,3,1.5,100,2.9,0,2.9,0,2.9,0.3,0.5,0.3,0.5,0.2,0.4,0.5,"0.5",99.5,"0.5",21.2,13.6,31.5,17,11,5.7
"Chester","Hampden County","MA","Chester","2007-2011",1320,"141",47.8,"3.5",52.2,"3.5",3.7,"1.5",7.9,2.1,5.2,1.7,6.1,2.5,2.9,1.4,10.8,"3.6",10.5,"3.1",22.7,"3.7",9.5,2.9,5.4,1.9,10.5,"2.5",2.3,1.2,2.6,1.2,99.7,0.7,0.3,0.7,0.3,0.5,0.3,0.4,0.3,0.4,0.2,0.3,0.5,"0.5",99.5,"0.5",22.9,13.7,33.2,14.9,10.5,4.9
"Chester","Hampden County","MA","Chester","2008-2012",1383,"149",50,"3.6",50,"3.6",3.1,"1.3",7.7,2.1,6,2,7.7,2.5,3,1.3,10.8,"3.2",10.1,"3",22.4,"3.5",10,2.2,6.1,2.1,8.9,"2.7",2.5,1.3,1.6,0.9,98.1,1.7,0.9,0.9,0.7,0.9,1.1,1.4,0.2,0.3,0.3,0.4,0.5,"0.6",99.5,"0.6",24.5,13.8,32.5,16.1,8.9,4.1
"Chesterfield","Hampshire County","MA","Chesterfield","2005-2009",1106,"123",51.6,"4",48.4,"4",4.3,"1.7",6.1,2.4,4.8,4.6,7.2,2.9,4.2,2.2,7.8,"3.1",18.9,"3.6",21.4,"4.9",7.2,3.1,6.9,2.8,6.4,"3.3",2.4,1.7,2.3,1.4,99.8,0.3,0.2,0.3,0.3,0.6,0,3.3,0,3.3,0,3.3,1.2,"0.9",98.8,"0.9",22.4,12,40.3,14.1,6.4,4.7
"Chesterfield","Hampshire County","MA","Chesterfield","2006-2010",1015,"98",53.3,"4.1",46.7,"4.1",3.7,"1.5",4.8,2.2,4.1,4,6.3,2.2,2.9,1.5,10,"3.8",13.7,"3.7",22.7,"4.9",8.4,3.2,9.2,3.3,8.7,"3.6",3.2,2,2.5,2,99.8,0.4,0.2,0.4,0.4,0.5,0,3.6,0,3.6,0,3.6,1.6,"1.6",98.4,"1.6",18.9,12.9,36.4,17.6,8.7,5.7
"Chesterfield","Hampshire County","MA","Chesterfield","2007-2011",1043,"88",53.6,"4.1",46.4,"4.1",2.8,"1.3",3.9,1.8,4,3.8,7.5,2.4,4,1.6,8.5,"4",12.2,"2.8",24.5,"3.9",10.1,3.3,9,3.2,7.5,"2.6",2.2,1.7,3.7,2.1,100,3.5,0.1,0.4,0.2,0.5,0,3.5,0,3.5,0,3.5,1.2,"1.1",98.8,"1.1",18.2,12.5,36.7,19.1,7.5,5.9
"Chesterfield","Hampshire County","MA","Chesterfield","2008-2012",1112,"101",52.6,"3.6",47.4,"3.6",2.5,"1.2",5.1,2.1,6.3,4.1,4.8,2,4,1.6,7.7,"3.3",14.8,"2.6",24.4,"3.9",7.6,2.7,10.3,2.5,7.1,"2",2.3,1.6,3.1,1.7,100,3.1,0.4,0.5,0.4,0.6,0.5,0.7,0,3.1,0,3.1,1.9,"1.4",98.1,"1.4",18.7,11.7,39.2,17.9,7.1,5.4
"Chicopee","Hampden County","MA","Chicopee","2005-2009",55875,"26",48,"1.1",52,"1.1",5.1,"0.8",5.5,0.7,6,0.7,7.5,0.8,8.7,1,11.8,"1",13.1,"0.9",15.1,"0.8",6,0.6,5.6,0.6,7.3,"0.6",5.6,0.6,2.7,0.4,87.2,2,3.6,0.9,0.7,0.3,1.9,0.7,0,0.1,7.7,1.6,14.1,"1.5",85.9,"1.5",24.1,20.5,28.2,11.6,7.3,8.3
"Chicopee","Hampden County","MA","Chicopee","2006-2010",55165,"32",47.8,"1.1",52.2,"1.1",5,"0.8",5.4,0.7,6.6,0.7,7.5,0.8,8,0.9,12.1,"1.2",13,"0.9",14.6,"1",6.4,0.7,5.7,0.6,7,"0.5",6.1,0.7,2.9,0.4,87.7,1.8,4.1,0.9,0.5,0.2,1.6,0.6,0,0.1,7.4,1.4,14.8,"1.5",85.2,"1.5",24.5,20.1,27.6,12.1,7,9
"Chicopee","Hampden County","MA","Chicopee","2007-2011",55205,"45",48.6,"1.1",51.4,"1.1",4.9,"0.7",6,0.7,6.5,0.8,6.7,1.1,6.8,0.9,13.4,"1.1",12.4,"1",14.2,"0.9",6.9,0.8,6.1,0.7,7.7,"0.6",5.8,0.6,2.6,0.4,87.3,1.8,4.3,1.4,0.6,0.2,1.9,0.8,0,0.1,7.8,1.3,14.8,"1.4",85.2,"1.4",24.1,20.2,26.6,13,7.7,8.4
"Chicopee","Hampden County","MA","Chicopee","2008-2012",55326,"30",48.9,"1",51.1,"1",5.2,"0.6",5.2,0.7,6.5,0.8,7.2,0.9,6.6,0.8,13.3,"1.3",12.2,"0.8",14.1,"1",7.4,0.9,5.8,0.6,8.3,"0.7",5.7,0.6,2.4,0.4,86.8,1.9,5,1.2,0.6,0.2,1.6,0.8,0,0.1,8.1,1.7,15.5,"1.7",84.5,"1.7",24.1,19.9,26.3,13.2,8.3,8.1
"Chilmark","Dukes County","MA","Chilmark","2005-2009",1028,"203",50.7,"5.5",49.3,"5.5",4.9,"3.6",9.7,5.2,10.7,6.2,4.3,3.6,1.1,1.3,6.6,"6.2",13.3,"7",10.7,"5.2",9,4.4,10.2,3.5,9.9,"3.7",8.3,4.5,1.3,1.1,97.3,3.6,2.8,3.8,0,3.6,0,3.6,0,3.6,1.4,1.8,2.4,"2.7",97.6,"2.7",29.6,7.7,24,19.2,9.9,9.6
"Chilmark","Dukes County","MA","Chilmark","2006-2010",1014,"234",51.9,"6",48.1,"6",4.2,"2.7",10.6,5.5,10,6,4.7,3.4,1,1.5,7.1,"5.6",9.7,"5",16.7,"6.4",7.2,3.4,10.7,3.7,9.4,"4.1",8.6,4.8,0.3,0.5,97.7,2.5,2.2,2.4,0,3.6,0,3.6,0,3.6,1.3,1.4,2.7,"3.3",97.3,"3.3",29.5,8.1,26.4,17.9,9.4,8.9
"Chilmark","Dukes County","MA","Chilmark","2007-2011",801,"211",54.7,"5.3",45.3,"5.3",9.2,"6.7",4.9,2.4,9.5,5.9,3.6,3,0.7,1.2,4.9,"4",16.5,"8.6",14.9,"8.2",6,3.7,11.2,5,9.1,"3.9",8.7,4.4,0.7,0.8,93.4,7.1,7.5,7.2,0,4.6,0,4.6,0,4.6,0.6,1,2.5,"3.5",97.5,"3.5",27.2,5.6,31.4,17.2,9.1,9.4
"Chilmark","Dukes County","MA","Chilmark","2008-2012",855,"183",52.9,"5.6",47.1,"5.6",2.8,"2.1",4,3.1,8.7,7.5,4.4,2.9,4.7,3.7,8.3,"4.7",11.9,"7.6",14.9,"5.8",8.7,4,12,4.4,9.6,"4.2",8.8,3.8,1.3,1,99.1,1,1.5,1.6,0,4,0,4,0,4,0.4,0.6,2.3,"3.6",97.7,"3.6",19.9,13,26.8,20.7,9.6,10.1
"Clarksburg","Berkshire County","MA","Clarksburg","2005-2009",1893,"141",49.6,"3.2",50.4,"3.2",4.8,"1.6",4.1,1.3,7.1,1.6,7.4,3,5,1.9,7.9,"2.8",15,"3",19.6,"3.7",5.3,1.6,7.1,2.1,8.2,"2.1",5.6,2.1,2.9,1.2,99.3,0.9,1.5,1.5,0.2,0.3,0,2,0,2,0,2,1.5,"1.3",98.5,"1.3",23.4,12.9,34.6,12.4,8.2,8.5
"Clarksburg","Berkshire County","MA","Clarksburg","2006-2010",1886,"140",49.4,"3.1",50.6,"3.1",4.7,"1.9",7.2,4.6,7.1,2.3,5.2,3,4.6,1.8,5.9,"1.9",11.7,"2.9",18.5,"2.9",6.7,2.1,8.1,2.1,9.8,"2.6",7.4,2,3.3,1.3,99.6,0.6,0,2,0.4,0.6,0,2,0,2,0,2,1.1,"1",98.9,"1",24.2,10.5,30.2,14.8,9.8,10.7
"Clarksburg","Berkshire County","MA","Clarksburg","2007-2011",1844,"155",51,"3.1",49,"3.1",4.7,"2",7.4,4.9,6.7,2.4,6,3.2,4.3,1.9,5.4,"2.4",11.4,"2.5",17.9,"3.2",8,2.2,8.7,2.1,9.4,"2.2",6.6,1.9,3.6,1.6,99.7,0.4,0,2,0.3,0.4,0,2,0,2,0,2,0.6,"0.6",99.4,"0.6",24.8,9.7,29.3,16.7,9.4,10.2
"Clarksburg","Berkshire County","MA","Clarksburg","2008-2012",1805,"128",50.1,"3.3",49.9,"3.3",6.9,"2.9",4.7,2.3,7,1.9,7.1,3.3,6.5,2.7,5.8,"2.3",11.4,"2.5",18,"2.6",8.3,2.2,7,1.9,8.8,"2",5.8,1.4,2.8,1.2,99.6,0.6,0.2,0.3,0,1.9,0.3,0.4,0,1.9,0,1.9,0.9,"1",99.1,"1",25.7,12.3,29.4,15.3,8.8,8.6
"Clinton","Worcester County","MA","Clinton","2005-2009",14196,"21",47.6,"2.4",52.4,"2.4",7.3,"1.5",6,1.2,5.9,1.3,5.6,1.4,6.1,1.4,13.5,"2.5",13.9,"1.8",15.6,"1.6",6.1,1.1,3.7,1,8.3,"1.5",5.1,1.4,3,1.4,89.6,2.9,2.6,1.7,0.3,0.4,0.7,0.6,0.2,0.4,7.3,2.7,14.8,"3.8",85.2,"3.8",24.8,19.6,29.5,9.8,8.3,8.1
"Clinton","Worcester County","MA","Clinton","2006-2010",13610,"23",49.7,"2.2",50.3,"2.2",7.5,"1.8",6,1.5,4.6,1.3,6.1,1.4,6.8,1.5,12.8,"2.2",13.4,"1.8",16,"2",6.9,1.4,3.9,1.1,8.4,"1.3",4.9,1.2,2.7,1.1,90.8,3.1,2.8,1.5,1,1.1,1,0.7,0.1,0.2,5.8,2.8,12.4,"2.9",87.6,"2.9",24.2,19.6,29.4,10.8,8.4,7.6
"Clinton","Worcester County","MA","Clinton","2007-2011",13614,"22",48.7,"2.2",51.3,"2.2",8.6,"1.7",5.8,1.3,4.4,1.4,6,1.6,6.3,1.8,13.2,"2.6",13.4,"2.2",16.1,"2.2",7.9,1.5,4,1.1,8.1,"1.4",3.8,1.2,2.4,0.7,91.5,2.1,2.7,1.7,1.4,1.6,1.4,0.9,0.3,0.4,4.9,1.8,12.2,"3.3",87.8,"3.3",24.8,19.5,29.5,11.9,8.1,6.2
"Clinton","Worcester County","MA","Clinton","2008-2012",13618,"27",50.2,"2.2",49.8,"2.2",8.2,"1.7",5.3,1.4,5.2,1.3,6.4,1.6,6.9,1.5,12.6,"2.2",13.8,"2",17.7,"2.9",7.1,1.5,4.2,1.1,6.7,"1.5",3.4,0.9,2.6,0.8,89.7,2.8,3.9,1.7,1.3,1.4,2.1,1,0.2,0.3,5.5,2.2,12.9,"2.9",87.1,"2.9",25.1,19.5,31.5,11.3,6.7,6
"Cohasset","Norfolk County","MA","Cohasset","2005-2009",7323,"18",49.1,"2.5",50.9,"2.5",9.4,"3.5",7.6,2.8,9.8,2,5.8,1.6,3.6,1.1,1.9,"0.9",17.7,"1.9",17.7,"2.6",7.4,2.4,4.2,1.4,6.7,"1.5",5.7,1.9,2.5,1.2,97.4,2.2,0.5,0.6,0.3,0.4,3.1,2.3,0,0.5,0,0.5,0,"0.5",100,"0.5",32.6,5.5,35.4,11.6,6.7,8.2
"Cohasset","Norfolk County","MA","Cohasset","2006-2010",7434,"19",50.4,"2.4",49.6,"2.4",6,"1.9",8.7,1.9,10.3,2,7.4,2.1,1.8,1,2.3,"1.1",15.6,"1.8",17.7,"2.6",8.4,2.9,5.5,1.8,6.9,"1.9",6.6,1.8,2.9,1.1,99.5,0.4,0.5,0.6,0.3,0.4,0.8,1.2,0,0.5,0.2,0.4,0.2,"0.4",99.8,"0.4",32.4,4.1,33.3,13.9,6.9,9.5
"Cohasset","Norfolk County","MA","Cohasset","2007-2011",7483,"18",50.2,"2.5",49.8,"2.5",5.6,"2.1",7.9,2,10,1.9,8,2.3,3,2.2,3.3,"1.5",14.9,"1.9",16.3,"3.1",9.2,2.8,5.5,1.8,6.3,"1.8",7.8,2.2,2.3,1,99.6,0.4,0.4,0.6,0,0.5,0.8,1.2,0,0.1,0.3,0.5,0.3,"0.5",99.7,"0.5",31.5,6.3,31.2,14.7,6.3,10.1
"Cohasset","Norfolk County","MA","Cohasset","2008-2012",7756,"23",49.6,"2.6",50.4,"2.6",4.9,"1.5",8.7,2.2,8.8,1.7,8.5,2.2,3.4,2.3,3.5,"1.6",14.7,"2.3",15.5,"2.9",11.3,2.9,5.8,2,5.6,"1.8",7.6,2.3,1.6,0.9,99.7,0.4,0.4,0.6,0,0.4,0,0.1,0,0.1,0.3,0.5,0.4,"0.6",99.6,"0.6",30.9,6.9,30.2,17.1,5.6,9.2
"Colrain","Franklin County","MA","Colrain","2005-2009",1818,"168",51.3,"3.1",48.7,"3.1",4.8,"1.9",4.1,1.9,7.8,2.2,8.4,2.1,5.6,2.1,8.9,"2.2",15.2,"3.4",21.3,"2.9",5.7,1.6,6.5,2.5,6.1,"1.4",3.7,1.2,1.9,0.9,95.3,2.5,0.2,0.4,3.1,2.2,1.8,1.5,0,2,0.2,0.2,0.8,"0.8",99.2,"0.8",25.1,14.5,36.5,12.2,6.1,5.6
"Colrain","Franklin County","MA","Colrain","2006-2010",1811,"163",51.1,"3",48.9,"3",4.6,"1.9",5.3,1.8,7.5,2.8,6.8,1.6,5.1,2.5,9.6,"3",14.6,"3.4",19.9,"2.9",7.2,2,6.2,2.4,6.2,"1.3",4.3,1.4,2.7,1,96.2,2.3,0.2,0.3,3.5,2.4,1.8,1.5,0,2,0.1,0.2,0.7,"0.7",99.3,"0.7",24.2,14.7,34.5,13.4,6.2,7
"Colrain","Franklin County","MA","Colrain","2007-2011",1729,"150",52.5,"2.6",47.5,"2.6",4.8,"1.9",5.7,1.7,6.9,3.3,5.4,1.8,3.2,1.3,12.5,"2.9",13.2,"2.9",19,"3.1",8.8,1.9,6.7,2.5,6.8,"1.7",4.6,1.7,2.5,0.9,96.1,2.5,1.3,1.4,3.7,2.4,1.6,1.6,0,2.1,0.1,0.2,1.6,"1",98.4,"1",22.8,15.7,32.2,15.5,6.8,7.1
"Colrain","Franklin County","MA","Colrain","2008-2012",1671,"149",51.3,"3.1",48.7,"3.1",5.1,"1.9",4.8,1.9,5.7,3.3,4.5,1.3,4.5,1.6,12.4,"2.9",12.1,"2.3",17.8,"3.2",10.8,2.4,7.2,2.4,7.1,"1.8",4.8,1.5,3,1.4,97.4,1.7,1.2,1.3,2.4,1.9,1.6,1.5,0,2.1,0.1,0.2,1.7,"1.1",98.3,"1.1",20.1,16.9,29.9,18,7.1,7.8
"Concord","Middlesex County","MA","Concord","2005-2009",17566,"43",51.9,"1.6",48.1,"1.6",4.7,"1",7.5,1.1,6.1,1,6.3,1.2,4.4,1.3,7.8,"1.5",13.7,"1.4",19.7,"1.6",8.3,1.2,5.5,1.1,7,"1.1",6.1,1.1,2.9,0.8,93,1.8,4.4,1,0.3,0.2,3.1,1.6,0,0.2,0.8,0.7,4.1,"0.9",95.9,"0.9",24.6,12.2,33.4,13.8,7,9
"Concord","Middlesex County","MA","Concord","2006-2010",17373,"24",51.5,"1.8",48.5,"1.8",4.4,"1",7.4,1.3,6.5,1.1,6.5,1.2,3.8,1.2,7.7,"1.5",12.9,"1.4",19.9,"1.5",8,1.3,5.6,1.2,7.8,"1",6.6,1,3,0.9,91.8,2.2,4.4,1.1,0.4,0.2,4.5,2.3,0.1,0.2,0.8,0.5,4.4,"1.2",95.6,"1.2",24.8,11.5,32.8,13.6,7.8,9.6
"Concord","Middlesex County","MA","Concord","2007-2011",17523,"22",51,"1.7",49,"1.7",4.2,"1",7.2,1.1,6.5,1.2,6.7,1.3,3.5,0.9,7.2,"1.6",12.1,"1.5",19.2,"1.8",7.8,1.2,5.4,1.2,8.9,"1.2",7.8,1.5,3.6,0.8,91.5,1.7,3.7,1,0.3,0.2,4.9,1.6,0.2,0.3,1.3,0.5,5,"1.2",95,"1.2",24.6,10.7,31.3,13.2,8.9,11.4
"Concord","Middlesex County","MA","Concord","2008-2012",18081,"32",51.5,"1.6",48.5,"1.6",4.5,"1.1",7.6,1.3,6.6,1.2,6.6,1.2,3.6,1.1,6.8,"1.1",13,"1.6",18.6,"1.7",7,1.1,5.9,1.1,9.3,"1.2",6.6,1.1,3.8,0.9,91.3,1.8,3.5,1.1,0.3,0.2,5.7,1.8,0.2,0.3,1.2,0.5,4.2,"1",95.8,"1",25.3,10.4,31.6,12.9,9.3,10.4
"Conway","Franklin County","MA","Conway","2005-2009",1914,"191",50.4,"3.3",49.6,"3.3",5.3,"2.3",7.5,2.4,6.3,1.9,7.3,2.5,4.1,1.4,6,"2.4",17.4,"3.5",22.8,"3.6",9.6,2.7,4.6,1.8,4,"1.7",4,1.7,1,0.8,96.9,2.4,1.1,1.2,1.9,2.1,0.3,0.4,0,1.9,1.3,1.5,0.7,"1",99.3,"1",26.4,10.1,40.2,14.2,4,5
"Conway","Franklin County","MA","Conway","2006-2010",1917,"148",47.8,"3.1",52.2,"3.1",4.7,"1.9",8.2,2.5,5.4,1.9,5.9,2.2,6.1,1.7,5.5,"1.6",14.7,"3.2",20.9,"3.8",10,2.4,6.2,1.8,6.2,"1.7",4.6,1.6,1.5,0.9,97.1,1.8,1.1,1.1,2.3,2,0.6,0.6,0,1.9,0.9,1.2,0.3,"0.3",99.7,"0.3",24.2,11.6,35.6,16.2,6.2,6.1
"Conway","Franklin County","MA","Conway","2007-2011",1793,"164",48.4,"2.8",51.6,"2.8",3.7,"2.3",6.4,1.6,5.9,1.9,5.5,2,6.8,1.8,4,"1.7",14.9,"3.3",20.6,"3.4",11,2.4,7.3,2,7.1,"1.9",4.5,1.6,2.4,1.4,98.3,1.2,1.9,1.5,1.3,1.3,1.5,1.1,0,2.1,0.2,0.3,0.7,"0.5",99.3,"0.5",21.5,10.8,35.5,18.3,7.1,6.9
"Conway","Franklin County","MA","Conway","2008-2012",1828,"139",48.5,"2.6",51.5,"2.6",2.2,"1.2",6.2,1.6,6.1,1.5,4.1,1.7,6.2,2,4,"1.7",13.8,"2.7",21,"2.9",12.4,3.1,8.4,2,8.9,"2.2",4.7,1.3,1.9,1.2,98.6,1.1,1.6,1.6,1.3,1.2,2.1,1.7,0,1.9,0.3,0.4,0.8,"0.6",99.2,"0.6",18.6,10.2,34.8,20.8,8.9,6.6
"Cummington","Hampshire County","MA","Cummington","2005-2009",1145,"191",52.8,"5.2",47.2,"5.2",4.3,"2.7",3.2,1.5,5.3,2,19.3,12.5,5.4,2.1,4.8,"1.8",12,"3.1",16.2,"4.1",9.7,3,5,2.1,6.6,"1.9",6.1,2.4,2,2.5,99.5,0.7,0.4,0.5,0.2,0.2,0,3.2,0,3.2,0.8,1,1.3,"1.2",98.7,"1.2",32.1,10.2,28.2,14.7,6.6,8.1
"Cummington","Hampshire County","MA","Cummington","2006-2010",1100,"184",52.4,"5.4",47.6,"5.4",4.2,"2.2",3.7,1.4,4.9,1.8,18.8,11.1,4.1,2.1,6.2,"2.5",13.2,"3.4",17.5,"4.4",9.1,3.1,4.7,2.1,6.2,"2",5,2.3,2.4,2.6,100,3.3,0.2,0.3,0.3,0.4,0,3.3,0,3.3,0.4,0.6,1.1,"1.2",98.9,"1.2",31.6,10.3,30.7,13.8,6.2,7.4
"Cummington","Hampshire County","MA","Cummington","2007-2011",1046,"131",49.7,"4.3",50.3,"4.3",6.4,"2.9",4.2,1.9,5.4,2,10.8,6.4,3.7,1.6,7.4,"2.6",15.6,"2.7",18.1,"3.7",9.2,2.7,4.4,1.8,6.8,"2",5.4,2.5,2.8,2.9,97.6,3.7,3.3,4,0.7,0.8,0,3.5,0,3.5,1.1,1.4,1.8,"1.8",98.2,"1.8",26.8,11.1,33.7,13.6,6.8,8.2
"Cummington","Hampshire County","MA","Cummington","2008-2012",997,"118",51,"3.8",49,"3.8",6.1,"2.8",5.2,1.9,3.8,1.7,9.5,5.2,3.2,1.5,6.5,"2.1",14,"3.1",19.7,"4.5",8.4,2.5,5.3,2.2,8.6,"2.5",5.6,2.8,3.9,3.1,97.3,3.7,3.5,4.2,0.3,0.5,0,3.4,0,3.4,0.7,1,1,"1.2",99,"1.2",24.6,9.7,33.7,13.7,8.6,9.5
"Dalton","Berkshire County","MA","Dalton","2005-2009",6600,"19",50.1,"3.2",49.9,"3.2",4.3,"1.8",7.4,2.2,8.3,2,6.8,2,4.2,1.8,9.2,"2.7",12.9,"2",18,"2.4",6.2,1.8,5.7,2,6.8,"2.2",6.6,1.9,3.5,1.4,96.6,2.8,1.4,1.4,0,0.6,2.2,2.6,0,0.6,0,0.6,3.5,"2.5",96.5,"2.5",26.8,13.4,30.9,11.9,6.8,10.1
"Dalton","Berkshire County","MA","Dalton","2006-2010",6761,"20",49.4,"3.2",50.6,"3.2",3.9,"1.8",6.5,1.8,7.8,1.9,7.2,2.9,4,1.7,8.9,"2.9",12.8,"2.5",16.6,"2.4",8.3,2.2,6.9,2,7.8,"2",6.1,1.8,3.2,1.5,97.5,1.8,1.3,1.3,0,0.6,1.2,1.4,0,0.6,0.2,0.3,0.8,"0.7",99.2,"0.7",25.4,12.9,29.4,15.2,7.8,9.3
"Dalton","Berkshire County","MA","Dalton","2007-2011",6753,"21",49.7,"3",50.3,"3",4.2,"1.7",5.3,1.6,6.8,2.1,8,2.7,4.2,1.6,9.4,"2.6",10.4,"2",19.2,"2.5",8.1,2.1,6.9,2,7.5,"2",6.1,1.8,3.8,1.6,97.9,1.9,0.6,0.5,0,0.6,1.5,1.8,0,0.6,0.1,0.2,0.6,"0.5",99.4,"0.5",24.3,13.6,29.6,15,7.5,9.9
"Dalton","Berkshire County","MA","Dalton","2008-2012",6750,"18",50.9,"3.3",49.1,"3.3",4.7,"1.8",5.9,1.9,6,1.8,7.6,2.6,4.8,1.4,8.9,"2.2",10.3,"1.9",18.2,"2.3",8.2,2.4,7.7,2,7.3,"1.8",6.3,1.7,3.9,1.6,98.9,0.9,0.4,0.5,0.2,0.3,0.4,0.6,0,0.5,0.1,0.2,3.5,"3.5",96.5,"3.5",24.2,13.7,28.5,15.9,7.3,10.2
