"","Municipal","County","State","Region","Five.year.average","Population","Never_Married","Now_Married","Separated","Widowed","Divorced","Never_Married_Pct","Now_Married_Pct","Separated_Pct","Widowed_Pct","Divorced_Pct","Year"
"777","Quincy","Norfolk","MA","N/A","2008-2012",79703,31036,35565,1415,4910,6777,38.9395631281131,44.6219088365557,1.77534095328909,6.16037037501725,8.50281670702483,"2012"
"778","Randolph","Norfolk","MA","N/A","2006-2010",26033,8565,12976,648,1686,2158,32.900549302808,49.8444282257135,2.48914838858372,6.47639534437061,8.28947873852418,"2010"
"779","Randolph","Norfolk","MA","N/A","2007-2011",26278,8905,12809,698,1663,2203,33.8876626836137,48.744196666413,2.65621432376893,6.32848770834919,8.38343861785524,"2011"
"780","Randolph","Norfolk","MA","N/A","2008-2012",26514,9137,12861,676,1827,2013,34.4610394508561,48.5064494229464,2.54959643961681,6.89069925322471,7.59221543335596,"2012"
"781","Raynham","Bristol","MA","N/A","2006-2010",10083,2339,5790,151,722,1081,23.1974610730933,57.4233858970544,1.49757016760885,7.16056729148071,10.7210155707627,"2010"
"782","Raynham","Bristol","MA","N/A","2007-2011",10323,2733,5655,143,701,1091,26.4748619587329,54.7805870386516,1.3852562239659,6.79066162937131,10.5686331492783,"2011"
"783","Raynham","Bristol","MA","N/A","2008-2012",10564,2815,5755,112,836,1046,26.6471033699356,54.4774706550549,1.06020446800454,7.9136690647482,9.90155244225672,"2012"
"784","Reading","Middlesex","MA","N/A","2006-2010",18717,4004,12015,111,1295,1292,21.3923171448416,64.1929796441737,0.593043757012342,6.91884383181065,6.90281562216167,"2010"
"785","Reading","Middlesex","MA","N/A","2007-2011",19060,4333,12072,109,1166,1380,22.7334732423924,63.3368310598111,0.571878279118573,6.11752360965373,7.24029380902413,"2011"
"786","Reading","Middlesex","MA","N/A","2008-2012",19316,4474,12132,182,1129,1399,23.1621453717126,62.8080347898116,0.942224062952992,5.84489542348312,7.24270035203976,"2012"
"787","Rehoboth","Bristol","MA","N/A","2006-2010",9287,2029,5987,76,385,810,21.8477441585011,64.4664584903629,0.818348228706794,4.145579842791,8.7218692796382,"2010"
"788","Rehoboth","Bristol","MA","N/A","2007-2011",9517,2416,5738,106,413,844,25.3861510980351,60.2921088578333,1.11379636440055,4.33960281601345,8.86834086371756,"2011"
"789","Rehoboth","Bristol","MA","N/A","2008-2012",9596,2632,5695,58,394,817,27.4280950395998,59.3476448520217,0.604418507711546,4.10587744893706,8.51396415172989,"2012"
"790","Revere","Suffolk","MA","N/A","2006-2010",40878,13385,18779,1267,2916,4531,32.7437741572484,45.939135965556,3.09946670580752,7.1334214002642,11.0842017711238,"2010"
"791","Revere","Suffolk","MA","N/A","2007-2011",41912,14444,18807,1315,2640,4706,34.4626837182668,44.8725901889674,3.13752624546669,6.29891200610804,11.2282878411911,"2011"
"792","Revere","Suffolk","MA","N/A","2008-2012",42602,15131,18179,1358,2689,5245,35.517111872682,42.6717055537299,3.18764377259284,6.31191023895592,12.3116285620393,"2012"
"793","Richmond","Berkshire","MA","N/A","2006-2010",1496,322,928,29,102,115,21.524064171123,62.0320855614973,1.93850267379679,6.81818181818182,7.68716577540107,"2010"
"794","Richmond","Berkshire","MA","N/A","2007-2011",1458,343,865,29,105,116,23.5253772290809,59.3278463648834,1.98902606310014,7.20164609053498,7.95610425240055,"2011"
"795","Richmond","Berkshire","MA","N/A","2008-2012",1419,355,821,29,110,104,25.0176180408739,57.8576462297393,2.04369274136716,7.75193798449612,7.32910500352361,"2012"
"796","Rochester","Plymouth","MA","N/A","2006-2010",4198,999,2560,106,234,299,23.7970462124821,60.9814197236779,2.52501191043354,5.57408289661744,7.12243925678895,"2010"
"797","Rochester","Plymouth","MA","N/A","2007-2011",4254,1082,2634,93,204,241,25.4348848142924,61.9181946403385,2.18617771509168,4.79548660084626,5.66525622943112,"2011"
"798","Rochester","Plymouth","MA","N/A","2008-2012",4302,1225,2400,46,242,389,28.4751278475128,55.7880055788006,1.06927010692701,5.62529056252906,9.04230590423059,"2012"
"799","Rockland","Plymouth","MA","N/A","2006-2010",14379,4398,7477,209,792,1503,30.5862716461506,51.999443633076,1.45350858891439,5.50803254746505,10.4527435843939,"2010"
"800","Rockland","Plymouth","MA","N/A","2007-2011",14754,4408,7313,319,896,1818,29.8766436220686,49.5662193303511,2.16212552528128,6.07292937508472,12.3220821472143,"2011"
"801","Rockland","Plymouth","MA","N/A","2008-2012",14723,4559,7027,358,894,1885,30.9651565577668,47.7280445561367,2.431569652924,6.07213203830741,12.8030971948652,"2012"
"802","Rockport","Essex","MA","N/A","2006-2010",5926,1100,3609,62,384,771,18.5622679716504,60.9011137360783,1.04623692203847,6.47991900101249,13.0104623692204,"2010"
"803","Rockport","Essex","MA","N/A","2007-2011",6036,1139,3623,70,460,744,18.870112657389,60.0231941683234,1.15970841616965,7.62094102054341,12.3260437375746,"2011"
"804","Rockport","Essex","MA","N/A","2008-2012",6075,1241,3411,95,593,735,20.4279835390947,56.1481481481481,1.56378600823045,9.76131687242798,12.0987654320988,"2012"
"805","Rowe","Franklin","MA","N/A","2006-2010",343,65,198,2,35,43,18.9504373177843,57.7259475218659,0.583090379008746,10.2040816326531,12.536443148688,"2010"
"806","Rowe","Franklin","MA","N/A","2007-2011",342,73,177,1,36,55,21.3450292397661,51.7543859649123,0.292397660818713,10.5263157894737,16.0818713450292,"2011"
"807","Rowe","Franklin","MA","N/A","2008-2012",370,76,192,5,34,63,20.5405405405405,51.8918918918919,1.35135135135135,9.18918918918919,17.027027027027,"2012"
"808","Rowley","Essex","MA","N/A","2006-2010",4604,1102,2857,66,202,377,23.9357080799305,62.0547350130321,1.43353605560382,4.38748913987837,8.18853171155517,"2010"
"809","Rowley","Essex","MA","N/A","2007-2011",4744,1060,2990,45,200,449,22.3440134907251,63.026981450253,0.948566610455312,4.21585160202361,9.464586846543,"2011"
"810","Rowley","Essex","MA","N/A","2008-2012",4623,756,3059,36,229,543,16.3530175210902,66.1691542288557,0.778715120051914,4.95349340255246,11.7456197274497,"2012"
"811","Royalston","Worcester","MA","N/A","2006-2010",975,269,558,10,53,85,27.5897435897436,57.2307692307692,1.02564102564103,5.43589743589744,8.71794871794872,"2010"
"812","Royalston","Worcester","MA","N/A","2007-2011",918,238,555,18,50,57,25.9259259259259,60.4575163398693,1.96078431372549,5.44662309368192,6.20915032679739,"2011"
"813","Royalston","Worcester","MA","N/A","2008-2012",921,257,542,14,45,63,27.9044516829533,58.8490770901194,1.52008686210641,4.88599348534202,6.84039087947883,"2012"
