Municipal	County	State	C_year	AR002_001	AR002_002	AR002_003	AR002_004	AR002_005	AR002_006	AR002_007	AR002_008	AR002_009	AR002_010	AR002_011	AR002_012	AR002_013	AR002_014	AR002_015	AR002_016	AR002_017	AR002_018	AR002_019	AR002_020	AR002_021	AR002_022	AR002_023	AR002_024	AR002_025	AR002_026	AR002_027	AR002_028	AR002_029	AR002_030	AR002_031	AR002_032	AR002_033	AR002_034
North Brookfield	Worcester	MA	2001	0	North Brookfield town	14	14	$2,043,161.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	14	14	$2,043,161.00	$145,940.07	0	0	$0.00	
North Brookfield	Worcester	MA	2002	0	North Brookfield town	17	17	$2,482,195.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$2,482,195.00	$146,011.47	0	0	$0.00	
North Brookfield	Worcester	MA	2003	0	North Brookfield town	14	14	$2,044,015.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	14	14	$2,044,015.00	$146,001.07	0	0	$0.00	
North Brookfield	Worcester	MA	2004	0	North Brookfield town	14	14	$2,044,044.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	14	14	$2,044,044.00	$146,003.14	0	0	$0.00	
North Brookfield	Worcester	MA	2005	12	North Brookfield town	25	25	$6,875,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	25	25	$6,875,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	25	25	$6,875,000.00	$275,000.00	25	25	$6,875,000.00	$275,000.00
North Brookfield	Worcester	MA	2006	0	North Brookfield town	23	23	$6,325,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	23	23	$6,325,000.00	$275,000.00	0	0	$0.00	
North Brookfield	Worcester	MA	2007	0	North Brookfield town	19	19	$5,225,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	19	19	$5,225,000.00	$275,000.00	0	0	$0.00	
North Brookfield	Worcester	MA	2008	12	North Brookfield town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00		0	0	$0.00	
North Brookfield	Worcester	MA	2009	0	North Brookfield town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
North Brookfield	Worcester	MA	2010	0	North Brookfield town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
North Brookfield	Worcester	MA	2011	12	North Brookfield town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Northborough	Worcester	MA	2000	12	Northborough town	14	14	$2,422,613.00	5	10	$1,585,000.00	0	0	$0.00	0	0	$0.00	14	14	$2,422,613.00	5	10	$1,585,000.00	0	0	$0.00	0	0	$0.00	19	24	$4,007,613.00	$166,983.88	19	24	$4,007,613.00	$166,983.88
Northborough	Worcester	MA	2001	12	Northborough town	18	18	$3,536,358.00	1	2	$141,606.00	0	0	$0.00	0	0	$0.00	18	18	$3,536,358.00	1	2	$141,606.00	0	0	$0.00	0	0	$0.00	19	20	$3,677,964.00	$183,898.20	19	20	$3,677,964.00	$183,898.20
Northborough	Worcester	MA	2002	12	Northborough town	20	20	$4,578,139.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	20	20	$4,578,139.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	20	20	$4,578,139.00	$228,906.95	20	20	$4,578,139.00	$228,906.95
Northborough	Worcester	MA	2003	12	Northborough town	19	19	$5,405,071.00	12	24	$1,959,000.00	0	0	$0.00	2	10	$750,000.00	19	19	$5,405,071.00	12	24	$1,959,000.00	0	0	$0.00	2	10	$750,000.00	33	53	$8,114,071.00	$153,095.68	33	53	$8,114,071.00	$153,095.68
Northborough	Worcester	MA	2004	12	Northborough town	54	54	$12,310,730.00	0	0	$0.00	0	0	$0.00	3	111	$11,479,963.00	54	54	$12,310,730.00	0	0	$0.00	0	0	$0.00	3	111	$11,479,963.00	57	165	$23,790,693.00	$144,186.02	57	165	$23,790,693.00	$144,186.02
Northborough	Worcester	MA	2005	12	Northborough town	45	45	$11,165,105.00	0	0	$0.00	1	4	$40,000.00	0	0	$0.00	45	45	$11,165,105.00	0	0	$0.00	1	4	$40,000.00	0	0	$0.00	46	49	$11,205,105.00	$228,675.61	46	49	$11,205,105.00	$228,675.61
Northborough	Worcester	MA	2006	0	Northborough town	40	40	$9,924,538.00	0	0	$0.00	1	3	$30,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	41	43	$9,954,538.00	$231,500.88	0	0	$0.00	
Northborough	Worcester	MA	2007	12	Northborough town	43	43	$11,484,194.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	43	43	$11,484,194.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	43	43	$11,484,194.00	$267,074.28	43	43	$11,484,194.00	$267,074.28
Northborough	Worcester	MA	2008	12	Northborough town	17	17	$3,710,056.00	0	0	$0.00	0	0	$0.00	1	32	$1,382,640.00	17	17	$3,710,056.00	0	0	$0.00	0	0	$0.00	1	32	$1,382,640.00	18	49	$5,092,696.00	$103,932.57	18	49	$5,092,696.00	$103,932.57
Northborough	Worcester	MA	2009	12	Northborough town	85	85	$7,598,877.00	0	0	$0.00	0	0	$0.00	8	281	$12,199,997.00	85	85	$7,598,877.00	0	0	$0.00	0	0	$0.00	8	281	$12,199,997.00								
Northborough	Worcester	MA	2010	12	Northborough town	69	69	$13,883,879.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	69	69	$13,883,879.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Northborough	Worcester	MA	2011	12	Northborough town	14	14	$3,165,972.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	14	14	$3,165,972.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Northbridge	Worcester	MA	2000	12	Northbridge town	35	35	$6,148,445.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	35	35	$6,148,445.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	35	35	$6,148,445.00	$175,669.86	35	35	$6,148,445.00	$175,669.86
Northbridge	Worcester	MA	2001	12	Northbridge town	64	64	$11,280,280.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	64	64	$11,280,280.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	64	64	$11,280,280.00	$176,254.38	64	64	$11,280,280.00	$176,254.38
Northbridge	Worcester	MA	2002	12	Northbridge town	77	77	$15,192,760.00	2	4	$416,080.00	0	0	$0.00	0	0	$0.00	77	77	$15,192,760.00	2	4	$416,080.00	0	0	$0.00	0	0	$0.00	79	81	$15,608,840.00	$192,701.73	79	81	$15,608,840.00	$192,701.73
Northbridge	Worcester	MA	2003	12	Northbridge town	104	104	$18,024,103.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	104	104	$18,024,103.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	104	104	$18,024,103.00	$173,308.68	104	104	$18,024,103.00	$173,308.68
Northbridge	Worcester	MA	2004	12	Northbridge town	158	158	$28,958,776.00	0	0	$0.00	3	11	$1,470,075.00	0	0	$0.00	158	158	$28,958,776.00	0	0	$0.00	3	11	$1,470,075.00	0	0	$0.00	161	169	$30,428,851.00	$180,052.37	161	169	$30,428,851.00	$180,052.37
Northbridge	Worcester	MA	2005	12	Northbridge town	133	133	$22,054,186.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	133	133	$22,054,186.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	133	133	$22,054,186.00	$165,820.95	133	133	$22,054,186.00	$165,820.95
Northbridge	Worcester	MA	2006	12	Northbridge town	54	54	$8,142,669.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	54	54	$8,142,669.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	54	54	$8,142,669.00	$150,790.17	54	54	$8,142,669.00	$150,790.17
Northbridge	Worcester	MA	2007	12	Northbridge town	37	37	$7,730,494.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	37	37	$7,730,494.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	37	37	$7,730,494.00	$208,932.27	37	37	$7,730,494.00	$208,932.27
Northbridge	Worcester	MA	2008	12	Northbridge town	22	22	$4,504,958.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	22	22	$4,504,958.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	22	22	$4,504,958.00	$204,770.82	22	22	$4,504,958.00	$204,770.82
Northbridge	Worcester	MA	2009	12	Northbridge town	22	22	$5,330,609.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	22	22	$5,330,609.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Northbridge	Worcester	MA	2010	12	Northbridge town	58	58	$14,228,156.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	58	58	$14,228,156.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Northbridge	Worcester	MA	2011	12	Northbridge town	20	20	$4,754,010.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	20	20	$4,754,010.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Oakham	Worcester	MA	2000	12	Oakham town	11	11	$1,730,900.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	11	11	$1,730,900.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	11	11	$1,730,900.00	$157,354.55	11	11	$1,730,900.00	$157,354.55
Oakham	Worcester	MA	2001	12	Oakham town	15	15	$2,080,825.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	15	15	$2,080,825.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	15	15	$2,080,825.00	$138,721.67	15	15	$2,080,825.00	$138,721.67
Oakham	Worcester	MA	2002	12	Oakham town	23	23	$4,155,360.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	23	23	$4,155,360.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	23	23	$4,155,360.00	$180,667.83	23	23	$4,155,360.00	$180,667.83
Oakham	Worcester	MA	2003	12	Oakham town	23	23	$3,979,350.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	23	23	$3,979,350.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	23	23	$3,979,350.00	$173,015.22	23	23	$3,979,350.00	$173,015.22
Oakham	Worcester	MA	2004	12	Oakham town	11	11	$2,504,700.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	11	11	$2,504,700.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	11	11	$2,504,700.00	$227,700.00	11	11	$2,504,700.00	$227,700.00
Oakham	Worcester	MA	2005	12	Oakham town	10	10	$2,038,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	10	10	$2,038,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	10	10	$2,038,500.00	$203,850.00	10	10	$2,038,500.00	$203,850.00
Oakham	Worcester	MA	2006	12	Oakham town	6	6	$1,094,381.00	1	2	$294,000.00	0	0	$0.00	0	0	$0.00	6	6	$1,094,381.00	1	2	$294,000.00	0	0	$0.00	0	0	$0.00	7	8	$1,388,381.00	$173,547.63	7	8	$1,388,381.00	$173,547.63
Oakham	Worcester	MA	2007	12	Oakham town	7	7	$1,455,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$1,455,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$1,455,000.00	$207,857.14	7	7	$1,455,000.00	$207,857.14
Oakham	Worcester	MA	2008	12	Oakham town	4	4	$826,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$826,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$826,000.00	$206,500.00	4	4	$826,000.00	$206,500.00
Oakham	Worcester	MA	2009	12	Oakham town	1	1	$350,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$350,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Oakham	Worcester	MA	2010	12	Oakham town	1	1	$160,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$160,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Oakham	Worcester	MA	2011	12	Oakham town	1	1	$526,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$526,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Oxford	Worcester	MA	2000	12	Oxford town	55	55	$6,920,600.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	55	55	$6,920,600.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	55	55	$6,920,600.00	$125,829.09	55	55	$6,920,600.00	$125,829.09
Oxford	Worcester	MA	2001	12	Oxford town	36	36	$6,551,150.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	36	36	$6,551,150.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	36	36	$6,551,150.00	$181,976.39	36	36	$6,551,150.00	$181,976.39
Oxford	Worcester	MA	2002	12	Oxford town	29	29	$4,877,034.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	29	29	$4,877,034.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	29	29	$4,877,034.00	$168,173.59	29	29	$4,877,034.00	$168,173.59
Oxford	Worcester	MA	2003	12	Oxford town	36	36	$5,877,080.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	36	36	$5,877,080.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	36	36	$5,877,080.00	$163,252.22	36	36	$5,877,080.00	$163,252.22
Oxford	Worcester	MA	2004	12	Oxford town	30	30	$5,355,284.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	30	30	$5,355,284.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	30	30	$5,355,284.00	$178,509.47	30	30	$5,355,284.00	$178,509.47
Oxford	Worcester	MA	2005	12	Oxford town	47	47	$8,196,042.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	47	47	$8,196,042.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	47	47	$8,196,042.00	$174,383.87	47	47	$8,196,042.00	$174,383.87
Oxford	Worcester	MA	2006	12	Oxford town	39	39	$6,498,707.00	2	4	$400,000.00	0	0	$0.00	0	0	$0.00	39	39	$6,498,707.00	2	4	$400,000.00	0	0	$0.00	0	0	$0.00	41	43	$6,898,707.00	$160,435.05	41	43	$6,898,707.00	$160,435.05
Oxford	Worcester	MA	2007	12	Oxford town	22	22	$3,389,400.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	22	22	$3,389,400.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	22	22	$3,389,400.00	$154,063.64	22	22	$3,389,400.00	$154,063.64
Oxford	Worcester	MA	2008	10	Oxford town	9	9	$1,413,128.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$1,105,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$1,413,128.00	$157,014.22	7	7	$1,105,000.00	$157,857.14
Oxford	Worcester	MA	2009	0	Oxford town	8	8	$1,250,212.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Oxford	Worcester	MA	2010	0	Oxford town	11	11	$1,721,250.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Oxford	Worcester	MA	2011	12	Oxford town	8	8	$1,451,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	8	8	$1,451,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Paxton	Worcester	MA	2000	12	Paxton town	17	17	$2,934,100.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$2,934,100.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$2,934,100.00	$172,594.12	17	17	$2,934,100.00	$172,594.12
Paxton	Worcester	MA	2001	0	Paxton town	19	19	$3,156,718.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	19	19	$3,156,718.00	$166,143.05	0	0	$0.00	
Paxton	Worcester	MA	2002	0	Paxton town	18	18	$3,016,378.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	18	18	$3,016,378.00	$167,576.56	0	0	$0.00	
Paxton	Worcester	MA	2003	0	Paxton town	17	17	$2,843,069.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$2,843,069.00	$167,239.35	0	0	$0.00	
Paxton	Worcester	MA	2004	0	Paxton town	17	17	$2,844,082.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$2,844,082.00	$167,298.94	0	0	$0.00	
Paxton	Worcester	MA	2005	0	Paxton town	17	17	$2,844,082.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$2,844,082.00	$167,298.94	0	0	$0.00	
Paxton	Worcester	MA	2006	12	Paxton town	7	7	$1,650,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$1,650,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$1,650,000.00	$235,714.29	7	7	$1,650,000.00	$235,714.29
Paxton	Worcester	MA	2007	12	Paxton town	7	7	$1,350,835.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$1,350,835.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$1,350,835.00	$192,976.43	7	7	$1,350,835.00	$192,976.43
Paxton	Worcester	MA	2008	12	Paxton town	1	1	$267,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$267,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$267,000.00	$267,000.00	1	1	$267,000.00	$267,000.00
Paxton	Worcester	MA	2009	12	Paxton town	2	2	$315,939.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$315,939.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Paxton	Worcester	MA	2010	12	Paxton town	4	4	$337,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$337,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Paxton	Worcester	MA	2011	12	Paxton town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Petersham	Worcester	MA	2000	12	Petersham town	5	5	$725,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$725,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$725,000.00	$145,000.00	5	5	$725,000.00	$145,000.00
Petersham	Worcester	MA	2001	12	Petersham town	5	5	$607,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$607,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$607,000.00	$121,400.00	5	5	$607,000.00	$121,400.00
Petersham	Worcester	MA	2002	12	Petersham town	17	17	$2,470,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$2,470,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$2,470,000.00	$145,294.12	17	17	$2,470,000.00	$145,294.12
Petersham	Worcester	MA	2003	12	Petersham town	12	12	$1,865,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$1,865,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$1,865,000.00	$155,416.67	12	12	$1,865,000.00	$155,416.67
Petersham	Worcester	MA	2004	12	Petersham town	13	13	$1,934,900.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$1,934,900.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$1,934,900.00	$148,838.46	13	13	$1,934,900.00	$148,838.46
Petersham	Worcester	MA	2005	12	Petersham town	6	6	$1,391,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,391,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,391,500.00	$231,916.67	6	6	$1,391,500.00	$231,916.67
Petersham	Worcester	MA	2006	12	Petersham town	6	6	$1,910,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,910,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,910,000.00	$318,333.33	6	6	$1,910,000.00	$318,333.33
Petersham	Worcester	MA	2007	12	Petersham town	6	6	$1,248,700.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,248,700.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,248,700.00	$208,116.67	6	6	$1,248,700.00	$208,116.67
Petersham	Worcester	MA	2008	12	Petersham town	3	3	$660,703.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$660,703.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$660,703.00	$220,234.33	3	3	$660,703.00	$220,234.33
Petersham	Worcester	MA	2009	12	Petersham town	1	1	$180,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$180,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Petersham	Worcester	MA	2010	12	Petersham town	3	3	$712,100.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$712,100.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Petersham	Worcester	MA	2011	12	Petersham town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Phillipston	Worcester	MA	2000	0	Phillipston town	2	2	$204,600.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$204,600.00	$102,300.00	0	0	$0.00	
Phillipston	Worcester	MA	2001	0	Phillipston town	2	2	$204,600.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$204,600.00	$102,300.00	0	0	$0.00	
Phillipston	Worcester	MA	2002	12	Phillipston town	23	23	$3,752,866.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	23	23	$3,752,866.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	23	23	$3,752,866.00	$163,168.09	23	23	$3,752,866.00	$163,168.09
Phillipston	Worcester	MA	2003	0	Phillipston town	24	24	$3,916,034.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	24	24	$3,916,034.00	$163,168.08	0	0	$0.00	
Phillipston	Worcester	MA	2004	12	Phillipston town	17	17	$3,005,909.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$3,005,909.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$3,005,909.00	$176,818.18	17	17	$3,005,909.00	$176,818.18
Phillipston	Worcester	MA	2005	12	Phillipston town	19	19	$5,246,938.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	19	19	$5,246,938.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	19	19	$5,246,938.00	$276,154.63	19	19	$5,246,938.00	$276,154.63
Phillipston	Worcester	MA	2006	12	Phillipston town	13	13	$3,185,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$3,185,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$3,185,000.00	$245,000.00	13	13	$3,185,000.00	$245,000.00
Phillipston	Worcester	MA	2007	12	Phillipston town	5	5	$996,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$996,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$996,000.00	$199,200.00	5	5	$996,000.00	$199,200.00
Phillipston	Worcester	MA	2008	12	Phillipston town	1	1	$186,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$186,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$186,000.00	$186,000.00	1	1	$186,000.00	$186,000.00
Phillipston	Worcester	MA	2009	12	Phillipston town	2	2	$119,200.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$119,200.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Phillipston	Worcester	MA	2010	12	Phillipston town	2	2	$362,400.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$362,400.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Phillipston	Worcester	MA	2011	12	Phillipston town	2	2	$380,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$380,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Princeton	Worcester	MA	2000	10	Princeton town	13	13	$3,004,689.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$2,727,710.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$3,004,689.00	$231,129.92	12	12	$2,727,710.00	$227,309.17
Princeton	Worcester	MA	2001	12	Princeton town	14	14	$2,534,125.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	14	14	$2,534,125.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	14	14	$2,534,125.00	$181,008.93	14	14	$2,534,125.00	$181,008.93
Princeton	Worcester	MA	2002	10	Princeton town	15	15	$3,219,261.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$2,757,001.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	15	15	$3,219,261.00	$214,617.40	13	13	$2,757,001.00	$212,077.00
Princeton	Worcester	MA	2003	11	Princeton town	10	10	$2,429,109.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$2,248,100.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	10	10	$2,429,109.00	$242,910.90	9	9	$2,248,100.00	$249,788.89
Princeton	Worcester	MA	2004	12	Princeton town	17	17	$3,782,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$3,782,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$3,782,000.00	$222,470.59	17	17	$3,782,000.00	$222,470.59
Princeton	Worcester	MA	2005	12	Princeton town	11	11	$1,767,100.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	11	11	$1,767,100.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	11	11	$1,767,100.00	$160,645.45	11	11	$1,767,100.00	$160,645.45
Princeton	Worcester	MA	2006	12	Princeton town	6	6	$3,795,160.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$3,795,160.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$3,795,160.00	$632,526.67	6	6	$3,795,160.00	$632,526.67
Princeton	Worcester	MA	2007	0	Princeton town	5	5	$3,162,633.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$3,162,633.00	$632,526.60	0	0	$0.00	
