,Municipal,County,State,Region,Five_Year_Range,Total_Pop,Pov_Pop,Percent_Pov,Margin_Error_Percent
1795,Holden,Worcester County,MA,Holden,2009-2013,17390,500,2.9,0.9
2162,Holden,Worcester County,MA,Holden,2010-2014,17643,464,2.6,0.8
2529,Holden,Worcester County,MA,Holden,2011-2015,17922,559,3.1,0.8
2896,Holden,Worcester County,MA,Holden,2012-2016,18159,738,4.1,1.6
3263,Holden,Worcester County,MA,Holden,2013-2017,18407,861,4.7,1.9
577,Holland,Hampden County,MA,Holland,2005-2009,2563,180,7,4
578,Holland,Hampden County,MA,Holland,2006-2010,2644,187,7.1,4
579,Holland,Hampden County,MA,Holland,2007-2011,2595,151,5.8,2.6
580,Holland,Hampden County,MA,Holland,2008-2012,2477,180,7.3,3
1627,Holland,Hampden County,MA,Holland,2009-2013,2442,190,7.8,2.6
1994,Holland,Hampden County,MA,Holland,2010-2014,2485,234,9.4,3.2
2361,Holland,Hampden County,MA,Holland,2011-2015,2493,185,7.4,3.4
2728,Holland,Hampden County,MA,Holland,2012-2016,2369,120,5.1,2.7
3095,Holland,Hampden County,MA,Holland,2013-2017,2506,103,4.1,2.1
581,Holliston,Middlesex County,MA,Holliston,2005-2009,13771,306,2.2,1.2
582,Holliston,Middlesex County,MA,Holliston,2006-2010,13301,237,1.8,0.8
583,Holliston,Middlesex County,MA,Holliston,2007-2011,13488,575,4.3,2.4
584,Holliston,Middlesex County,MA,Holliston,2008-2012,13644,589,4.3,2.4
1681,Holliston,Middlesex County,MA,Holliston,2009-2013,13778,523,3.8,2.2
2048,Holliston,Middlesex County,MA,Holliston,2010-2014,13970,555,4,2
2415,Holliston,Middlesex County,MA,Holliston,2011-2015,14157,548,3.9,2.5
2782,Holliston,Middlesex County,MA,Holliston,2012-2016,14263,291,2,1.2
3149,Holliston,Middlesex County,MA,Holliston,2013-2017,14420,209,1.4,0.6
585,Holyoke,Hampden County,MA,Holyoke,2005-2009,39474,11226,28.4,2.7
586,Holyoke,Hampden County,MA,Holyoke,2006-2010,38998,12344,31.7,2.6
587,Holyoke,Hampden County,MA,Holyoke,2007-2011,38874,12155,31.3,2.9
588,Holyoke,Hampden County,MA,Holyoke,2008-2012,38979,11918,30.6,2.8
1628,Holyoke,Hampden County,MA,Holyoke,2009-2013,39041,12298,31.5,2.8
1995,Holyoke,Hampden County,MA,Holyoke,2010-2014,39081,11755,30.1,2.6
2362,Holyoke,Hampden County,MA,Holyoke,2011-2015,39354,11323,28.8,2.6
2729,Holyoke,Hampden County,MA,Holyoke,2012-2016,39248,11227,28.6,2.3
3096,Holyoke,Hampden County,MA,Holyoke,2013-2017,39244,11228,28.6,2.5
589,Hopedale,Worcester County,MA,Hopedale,2005-2009,6276,592,9.4,5.3
590,Hopedale,Worcester County,MA,Hopedale,2006-2010,5827,343,5.9,4
591,Hopedale,Worcester County,MA,Hopedale,2007-2011,5852,192,3.3,1.7
592,Hopedale,Worcester County,MA,Hopedale,2008-2012,5851,136,2.3,1.9
1796,Hopedale,Worcester County,MA,Hopedale,2009-2013,5867,116,2,1.6
2163,Hopedale,Worcester County,MA,Hopedale,2010-2014,5869,141,2.4,1.6
2530,Hopedale,Worcester County,MA,Hopedale,2011-2015,5883,138,2.3,1.5
2897,Hopedale,Worcester County,MA,Hopedale,2012-2016,5883,119,2,1.6
3264,Hopedale,Worcester County,MA,Hopedale,2013-2017,5896,250,4.2,2.1
593,Hopkinton,Middlesex County,MA,Hopkinton,2005-2009,14326,159,1.1,0.8
594,Hopkinton,Middlesex County,MA,Hopkinton,2006-2010,14474,254,1.8,1.2
595,Hopkinton,Middlesex County,MA,Hopkinton,2007-2011,14603,202,1.4,1
596,Hopkinton,Middlesex County,MA,Hopkinton,2008-2012,14895,326,2.2,1.1
1682,Hopkinton,Middlesex County,MA,Hopkinton,2009-2013,15178,321,2.1,0.8
2049,Hopkinton,Middlesex County,MA,Hopkinton,2010-2014,15502,334,2.2,0.9
2416,Hopkinton,Middlesex County,MA,Hopkinton,2011-2015,15833,369,2.3,0.9
2783,Hopkinton,Middlesex County,MA,Hopkinton,2012-2016,16163,418,2.6,1.1
3150,Hopkinton,Middlesex County,MA,Hopkinton,2013-2017,16639,250,1.5,0.7
597,Hubbardston,Worcester County,MA,Hubbardston,2005-2009,4439,434,9.8,7.4
598,Hubbardston,Worcester County,MA,Hubbardston,2006-2010,4310,411,9.5,6.9
599,Hubbardston,Worcester County,MA,Hubbardston,2007-2011,4341,494,11.4,8.2
600,Hubbardston,Worcester County,MA,Hubbardston,2008-2012,4366,307,7,3.4
1797,Hubbardston,Worcester County,MA,Hubbardston,2009-2013,4398,269,6.1,2.8
2164,Hubbardston,Worcester County,MA,Hubbardston,2010-2014,4452,290,6.5,3.7
2531,Hubbardston,Worcester County,MA,Hubbardston,2011-2015,4474,261,5.8,3.4
2898,Hubbardston,Worcester County,MA,Hubbardston,2012-2016,4537,223,4.9,2.8
3265,Hubbardston,Worcester County,MA,Hubbardston,2013-2017,4581,109,2.4,1.5
601,Hudson,Middlesex County,MA,Hudson,2005-2009,19541,1210,6.2,1.9
602,Hudson,Middlesex County,MA,Hudson,2006-2010,18632,1325,7.1,2.1
603,Hudson,Middlesex County,MA,Hudson,2007-2011,18830,956,5.1,1.3
604,Hudson,Middlesex County,MA,Hudson,2008-2012,19063,1187,6.2,1.4
1683,Hudson,Middlesex County,MA,Hudson,2009-2013,19183,1254,6.5,1.7
2050,Hudson,Middlesex County,MA,Hudson,2010-2014,19409,1241,6.4,1.8
2417,Hudson,Middlesex County,MA,Hudson,2011-2015,19552,1169,6,1.8
2784,Hudson,Middlesex County,MA,Hudson,2012-2016,19626,1270,6.5,1.7
3151,Hudson,Middlesex County,MA,Hudson,2013-2017,19796,1174,5.9,1.6
605,Hull,Plymouth County,MA,Hull,2005-2009,11067,986,8.9,3.6
606,Hull,Plymouth County,MA,Hull,2006-2010,10400,1024,9.8,3.7
607,Hull,Plymouth County,MA,Hull,2007-2011,10371,655,6.3,1.8
608,Hull,Plymouth County,MA,Hull,2008-2012,10329,562,5.4,1.7
1755,Hull,Plymouth County,MA,Hull,2009-2013,10319,608,5.9,1.9
2122,Hull,Plymouth County,MA,Hull,2010-2014,10324,606,5.9,1.9
2489,Hull,Plymouth County,MA,Hull,2011-2015,10403,496,4.8,1.5
2856,Hull,Plymouth County,MA,Hull,2012-2016,10437,472,4.5,1.7
3223,Hull,Plymouth County,MA,Hull,2013-2017,10402,509,4.9,1.3
609,Huntington,Hampshire County,MA,Huntington,2005-2009,1993,179,9,4.4
610,Huntington,Hampshire County,MA,Huntington,2006-2010,2191,234,10.7,5.4
611,Huntington,Hampshire County,MA,Huntington,2007-2011,2213,197,8.9,3.7
612,Huntington,Hampshire County,MA,Huntington,2008-2012,2154,161,7.5,3.6
1651,Huntington,Hampshire County,MA,Huntington,2009-2013,2028,187,9.2,4.5
2018,Huntington,Hampshire County,MA,Huntington,2010-2014,2028,199,9.8,4.7
2385,Huntington,Hampshire County,MA,Huntington,2011-2015,1984,210,10.6,5.6
2752,Huntington,Hampshire County,MA,Huntington,2012-2016,1954,198,10.1,5.2
3119,Huntington,Hampshire County,MA,Huntington,2013-2017,1977,159,8,4.5
613,Ipswich,Essex County,MA,Ipswich,2005-2009,12985,707,5.4,2.1
614,Ipswich,Essex County,MA,Ipswich,2006-2010,12855,593,4.6,2
615,Ipswich,Essex County,MA,Ipswich,2007-2011,13065,550,4.2,1.6
616,Ipswich,Essex County,MA,Ipswich,2008-2012,13198,585,4.4,1.5
1570,Ipswich,Essex County,MA,Ipswich,2009-2013,13261,674,5.1,1.4
1937,Ipswich,Essex County,MA,Ipswich,2010-2014,13379,780,5.8,2
2304,Ipswich,Essex County,MA,Ipswich,2011-2015,13511,937,6.9,2.2
2671,Ipswich,Essex County,MA,Ipswich,2012-2016,13581,965,7.1,2.5
3038,Ipswich,Essex County,MA,Ipswich,2013-2017,13718,968,7.1,2.3
617,Kingston,Plymouth County,MA,Kingston,2005-2009,11983,651,5.4,2
618,Kingston,Plymouth County,MA,Kingston,2006-2010,12139,773,6.4,2.4
619,Kingston,Plymouth County,MA,Kingston,2007-2011,12408,692,5.6,2.6
620,Kingston,Plymouth County,MA,Kingston,2008-2012,12409,680,5.5,2.4
1756,Kingston,Plymouth County,MA,Kingston,2009-2013,12454,601,4.8,2.1
2123,Kingston,Plymouth County,MA,Kingston,2010-2014,12592,540,4.3,1.7
2490,Kingston,Plymouth County,MA,Kingston,2011-2015,12714,771,6.1,2.3
2857,Kingston,Plymouth County,MA,Kingston,2012-2016,12881,860,6.7,2.6
3224,Kingston,Plymouth County,MA,Kingston,2013-2017,12978,852,6.6,2.7
621,Lakeville,Plymouth County,MA,Lakeville,2005-2009,10246,258,2.5,1.4
622,Lakeville,Plymouth County,MA,Lakeville,2006-2010,10285,247,2.4,1.4
623,Lakeville,Plymouth County,MA,Lakeville,2007-2011,10422,409,3.9,2
624,Lakeville,Plymouth County,MA,Lakeville,2008-2012,10548,602,5.7,2.8
1757,Lakeville,Plymouth County,MA,Lakeville,2009-2013,10682,586,5.5,2.1
2124,Lakeville,Plymouth County,MA,Lakeville,2010-2014,10810,488,4.5,1.7
2491,Lakeville,Plymouth County,MA,Lakeville,2011-2015,10979,482,4.4,1.6
2858,Lakeville,Plymouth County,MA,Lakeville,2012-2016,11074,482,4.4,1.7
3225,Lakeville,Plymouth County,MA,Lakeville,2013-2017,11149,353,3.2,1.2
625,Lancaster,Worcester County,MA,Lancaster,2005-2009,5692,488,8.6,5.4
626,Lancaster,Worcester County,MA,Lancaster,2006-2010,6456,591,9.2,4.9
627,Lancaster,Worcester County,MA,Lancaster,2007-2011,6477,438,6.8,4
628,Lancaster,Worcester County,MA,Lancaster,2008-2012,6471,663,10.2,5.4
1798,Lancaster,Worcester County,MA,Lancaster,2009-2013,6489,780,12,7.9
2165,Lancaster,Worcester County,MA,Lancaster,2010-2014,6579,810,12.3,6.9
2532,Lancaster,Worcester County,MA,Lancaster,2011-2015,6631,613,9.2,6.4
2899,Lancaster,Worcester County,MA,Lancaster,2012-2016,6685,537,8,5.6
3266,Lancaster,Worcester County,MA,Lancaster,2013-2017,6627,351,5.3,4.1
629,Lanesborough,Berkshire County,MA,Lanesborough,2005-2009,2877,58,2,1.6
630,Lanesborough,Berkshire County,MA,Lanesborough,2006-2010,3061,64,2.1,1.6
631,Lanesborough,Berkshire County,MA,Lanesborough,2007-2011,3058,97,3.2,1.9
632,Lanesborough,Berkshire County,MA,Lanesborough,2008-2012,3056,82,2.7,1.9
1511,Lanesborough,Berkshire County,MA,Lanesborough,2009-2013,3053,69,2.3,2
1878,Lanesborough,Berkshire County,MA,Lanesborough,2010-2014,3055,46,1.5,1.6
2245,Lanesborough,Berkshire County,MA,Lanesborough,2011-2015,3020,130,4.3,3
2612,Lanesborough,Berkshire County,MA,Lanesborough,2012-2016,3019,118,3.9,3.3
2979,Lanesborough,Berkshire County,MA,Lanesborough,2013-2017,3004,148,4.9,3.8
633,Lawrence,Essex County,MA,Lawrence,2005-2009,69432,18948,27.3,2.3
634,Lawrence,Essex County,MA,Lawrence,2006-2010,74175,19641,26.5,2.1
635,Lawrence,Essex County,MA,Lawrence,2007-2011,74711,21347,28.6,2.3
636,Lawrence,Essex County,MA,Lawrence,2008-2012,75429,21599,28.6,1.9
1571,Lawrence,Essex County,MA,Lawrence,2009-2013,75952,22150,29.2,1.9
1938,Lawrence,Essex County,MA,Lawrence,2010-2014,76583,21807,28.5,2.1
2305,Lawrence,Essex County,MA,Lawrence,2011-2015,77936,22168,28.4,2.4
2672,Lawrence,Essex County,MA,Lawrence,2012-2016,78366,20689,26.4,1.9
3039,Lawrence,Essex County,MA,Lawrence,2013-2017,78430,18983,24.2,2.1
637,Lee,Berkshire County,MA,Lee,2005-2009,5774,676,11.7,10
638,Lee,Berkshire County,MA,Lee,2006-2010,5934,581,9.8,8.3
639,Lee,Berkshire County,MA,Lee,2007-2011,5824,473,8.1,5.5
640,Lee,Berkshire County,MA,Lee,2008-2012,5822,555,9.5,5.8
1512,Lee,Berkshire County,MA,Lee,2009-2013,5825,553,9.5,4
1879,Lee,Berkshire County,MA,Lee,2010-2014,5813,554,9.5,4.8
2246,Lee,Berkshire County,MA,Lee,2011-2015,5730,619,10.8,3.7
2613,Lee,Berkshire County,MA,Lee,2012-2016,5703,605,10.6,4.3
2980,Lee,Berkshire County,MA,Lee,2013-2017,5625,451,8,3.2
641,Leicester,Worcester County,MA,Leicester,2005-2009,10547,441,4.2,1.8
642,Leicester,Worcester County,MA,Leicester,2006-2010,10489,431,4.1,2
643,Leicester,Worcester County,MA,Leicester,2007-2011,10424,496,4.8,1.9
644,Leicester,Worcester County,MA,Leicester,2008-2012,10482,473,4.5,2
1799,Leicester,Worcester County,MA,Leicester,2009-2013,10593,519,4.9,2.2
2166,Leicester,Worcester County,MA,Leicester,2010-2014,10690,540,5.1,1.9
2533,Leicester,Worcester County,MA,Leicester,2011-2015,10764,594,5.5,2.3
2900,Leicester,Worcester County,MA,Leicester,2012-2016,10784,670,6.2,2.6
3267,Leicester,Worcester County,MA,Leicester,2013-2017,10833,608,5.6,2.4
645,Lenox,Berkshire County,MA,Lenox,2005-2009,4967,287,5.8,3.8
646,Lenox,Berkshire County,MA,Lenox,2006-2010,4882,374,7.7,4.3
647,Lenox,Berkshire County,MA,Lenox,2007-2011,4760,610,12.8,5.7
648,Lenox,Berkshire County,MA,Lenox,2008-2012,4736,591,12.5,5.7
1513,Lenox,Berkshire County,MA,Lenox,2009-2013,4728,699,14.8,7.3
1880,Lenox,Berkshire County,MA,Lenox,2010-2014,4744,631,13.3,6.2
2247,Lenox,Berkshire County,MA,Lenox,2011-2015,4710,601,12.8,6
2614,Lenox,Berkshire County,MA,Lenox,2012-2016,4724,365,7.7,3.8
2981,Lenox,Berkshire County,MA,Lenox,2013-2017,4695,180,3.8,2.2
649,Leominster,Worcester County,MA,Leominster,2005-2009,41579,3576,8.6,1.9
650,Leominster,Worcester County,MA,Leominster,2006-2010,40545,4002,9.9,2.3
651,Leominster,Worcester County,MA,Leominster,2007-2011,40549,3981,9.8,1.8
652,Leominster,Worcester County,MA,Leominster,2008-2012,40494,3996,9.9,2
1800,Leominster,Worcester County,MA,Leominster,2009-2013,40469,4239,10.5,1.7
2167,Leominster,Worcester County,MA,Leominster,2010-2014,40543,4729,11.7,1.9
2534,Leominster,Worcester County,MA,Leominster,2011-2015,40797,5360,13.1,2.3
2901,Leominster,Worcester County,MA,Leominster,2012-2016,40885,5604,13.7,2.1
3268,Leominster,Worcester County,MA,Leominster,2013-2017,41035,5511,13.4,2.2
653,Leverett,Franklin County,MA,Leverett,2005-2009,1914,392,20.5,12
654,Leverett,Franklin County,MA,Leverett,2006-2010,1803,323,17.9,9.9
655,Leverett,Franklin County,MA,Leverett,2007-2011,1753,231,13.2,5.3
656,Leverett,Franklin County,MA,Leverett,2008-2012,1808,203,11.2,3.8
1605,Leverett,Franklin County,MA,Leverett,2009-2013,1756,182,10.4,4.2
1972,Leverett,Franklin County,MA,Leverett,2010-2014,1832,175,9.6,4.2
2339,Leverett,Franklin County,MA,Leverett,2011-2015,1988,153,7.7,3.6
2706,Leverett,Franklin County,MA,Leverett,2012-2016,1972,84,4.3,1.9
3073,Leverett,Franklin County,MA,Leverett,2013-2017,1997,120,6,2.4
657,Lexington,Middlesex County,MA,Lexington,2005-2009,30036,837,2.8,0.7
658,Lexington,Middlesex County,MA,Lexington,2006-2010,30265,959,3.2,0.7
659,Lexington,Middlesex County,MA,Lexington,2007-2011,30699,1224,4,1.1
660,Lexington,Middlesex County,MA,Lexington,2008-2012,31107,1237,4,1.1
1684,Lexington,Middlesex County,MA,Lexington,2009-2013,31481,1228,3.9,1.1
2051,Lexington,Middlesex County,MA,Lexington,2010-2014,31887,1388,4.4,1.5
2418,Lexington,Middlesex County,MA,Lexington,2011-2015,32297,1235,3.8,1.3
2785,Lexington,Middlesex County,MA,Lexington,2012-2016,32555,1148,3.5,0.8
3152,Lexington,Middlesex County,MA,Lexington,2013-2017,32961,1198,3.6,0.8
661,Leyden,Franklin County,MA,Leyden,2005-2009,741,19,2.6,1.9
662,Leyden,Franklin County,MA,Leyden,2006-2010,650,17,2.6,2
663,Leyden,Franklin County,MA,Leyden,2007-2011,633,14,2.2,1.6
664,Leyden,Franklin County,MA,Leyden,2008-2012,706,18,2.5,1.8
1606,Leyden,Franklin County,MA,Leyden,2009-2013,684,12,1.8,1.3
1973,Leyden,Franklin County,MA,Leyden,2010-2014,650,12,1.8,1.5
2340,Leyden,Franklin County,MA,Leyden,2011-2015,658,15,2.3,1.5
2707,Leyden,Franklin County,MA,Leyden,2012-2016,691,39,5.6,4.1
3074,Leyden,Franklin County,MA,Leyden,2013-2017,676,35,5.2,4.3
665,Lincoln,Middlesex County,MA,Lincoln,2005-2009,8214,174,2.1,1.6
666,Lincoln,Middlesex County,MA,Lincoln,2006-2010,6546,112,1.7,1.5
667,Lincoln,Middlesex County,MA,Lincoln,2007-2011,6468,129,2,1.4
668,Lincoln,Middlesex County,MA,Lincoln,2008-2012,6433,256,4,2.3
1685,Lincoln,Middlesex County,MA,Lincoln,2009-2013,6449,227,3.5,2
2052,Lincoln,Middlesex County,MA,Lincoln,2010-2014,7160,280,3.9,2.1
2419,Lincoln,Middlesex County,MA,Lincoln,2011-2015,7251,299,4.1,2.2
2786,Lincoln,Middlesex County,MA,Lincoln,2012-2016,6631,298,4.5,2.3
3153,Lincoln,Middlesex County,MA,Lincoln,2013-2017,6677,183,2.7,1.5
669,Littleton,Middlesex County,MA,Littleton,2005-2009,8498,338,4,2.1
670,Littleton,Middlesex County,MA,Littleton,2006-2010,8557,302,3.5,2
671,Littleton,Middlesex County,MA,Littleton,2007-2011,8721,379,4.3,2.4
672,Littleton,Middlesex County,MA,Littleton,2008-2012,8836,372,4.2,2.1
1686,Littleton,Middlesex County,MA,Littleton,2009-2013,8930,295,3.3,1.8
2053,Littleton,Middlesex County,MA,Littleton,2010-2014,9037,351,3.9,1.9
2420,Littleton,Middlesex County,MA,Littleton,2011-2015,9227,396,4.3,1.9
2787,Littleton,Middlesex County,MA,Littleton,2012-2016,9407,268,2.8,1
3154,Littleton,Middlesex County,MA,Littleton,2013-2017,9625,370,3.8,1.4
673,Longmeadow,Hampden County,MA,Longmeadow,2005-2009,15067,266,1.8,0.9
674,Longmeadow,Hampden County,MA,Longmeadow,2006-2010,15065,357,2.4,1.3
675,Longmeadow,Hampden County,MA,Longmeadow,2007-2011,15200,512,3.4,2
676,Longmeadow,Hampden County,MA,Longmeadow,2008-2012,15180,645,4.2,1.5
1629,Longmeadow,Hampden County,MA,Longmeadow,2009-2013,15188,723,4.8,2
1996,Longmeadow,Hampden County,MA,Longmeadow,2010-2014,15226,808,5.3,2
2363,Longmeadow,Hampden County,MA,Longmeadow,2011-2015,15201,669,4.4,1.8
2730,Longmeadow,Hampden County,MA,Longmeadow,2012-2016,15099,614,4.1,1.6
3097,Longmeadow,Hampden County,MA,Longmeadow,2013-2017,15147,549,3.6,1.6
677,Lowell,Middlesex County,MA,Lowell,2005-2009,99348,17550,17.7,1.8
678,Lowell,Middlesex County,MA,Lowell,2006-2010,101443,17802,17.5,1.6
679,Lowell,Middlesex County,MA,Lowell,2007-2011,102601,18035,17.6,1.6
680,Lowell,Middlesex County,MA,Lowell,2008-2012,103144,17865,17.3,1.6
1687,Lowell,Middlesex County,MA,Lowell,2009-2013,103448,19670,19,1.8
2054,Lowell,Middlesex County,MA,Lowell,2010-2014,104183,19944,19.1,1.4
2421,Lowell,Middlesex County,MA,Lowell,2011-2015,104743,20776,19.8,1.4
2788,Lowell,Middlesex County,MA,Lowell,2012-2016,104930,22577,21.5,1.5
3155,Lowell,Middlesex County,MA,Lowell,2013-2017,105940,23776,22.4,1.5
681,Ludlow,Hampden County,MA,Ludlow,2005-2009,20355,1040,5.1,1.4
682,Ludlow,Hampden County,MA,Ludlow,2006-2010,19484,1063,5.5,1.7
683,Ludlow,Hampden County,MA,Ludlow,2007-2011,19597,1298,6.6,1.8
684,Ludlow,Hampden County,MA,Ludlow,2008-2012,19887,1129,5.7,1.7
1630,Ludlow,Hampden County,MA,Ludlow,2009-2013,20175,1025,5.1,1.6
1997,Ludlow,Hampden County,MA,Ludlow,2010-2014,20387,1209,5.9,2
2364,Ludlow,Hampden County,MA,Ludlow,2011-2015,20558,998,4.9,1.5
2731,Ludlow,Hampden County,MA,Ludlow,2012-2016,20667,1124,5.4,1.9
3098,Ludlow,Hampden County,MA,Ludlow,2013-2017,20585,1195,5.8,2
685,Lunenburg,Worcester County,MA,Lunenburg,2005-2009,10107,405,4,2.2
686,Lunenburg,Worcester County,MA,Lunenburg,2006-2010,9985,547,5.5,2.7
687,Lunenburg,Worcester County,MA,Lunenburg,2007-2011,9980,517,5.2,2.7
688,Lunenburg,Worcester County,MA,Lunenburg,2008-2012,10294,532,5.2,2.4
1801,Lunenburg,Worcester County,MA,Lunenburg,2009-2013,10486,862,8.2,3.7
2168,Lunenburg,Worcester County,MA,Lunenburg,2010-2014,10612,1041,9.8,3.9
2535,Lunenburg,Worcester County,MA,Lunenburg,2011-2015,10814,992,9.2,4
2902,Lunenburg,Worcester County,MA,Lunenburg,2012-2016,10897,809,7.4,3.5
3269,Lunenburg,Worcester County,MA,Lunenburg,2013-2017,10957,912,8.3,3.5
689,Lynn,Essex County,MA,Lynn,2005-2009,86578,16781,19.4,1.9
690,Lynn,Essex County,MA,Lynn,2006-2010,89195,17258,19.3,1.7
691,Lynn,Essex County,MA,Lynn,2007-2011,89358,17178,19.2,1.5
692,Lynn,Essex County,MA,Lynn,2008-2012,89785,18712,20.8,1.5
1572,Lynn,Essex County,MA,Lynn,2009-2013,90202,18914,21,1.3
1939,Lynn,Essex County,MA,Lynn,2010-2014,90610,18936,20.9,1.4
2306,Lynn,Essex County,MA,Lynn,2011-2015,90996,18392,20.2,1.7
2673,Lynn,Essex County,MA,Lynn,2012-2016,91496,18330,20,1.4
3040,Lynn,Essex County,MA,Lynn,2013-2017,92463,16827,18.2,1.5
693,Lynnfield,Essex County,MA,Lynnfield,2005-2009,11492,638,5.6,3
694,Lynnfield,Essex County,MA,Lynnfield,2006-2010,11487,476,4.1,2.7
695,Lynnfield,Essex County,MA,Lynnfield,2007-2011,11546,419,3.6,2.5
696,Lynnfield,Essex County,MA,Lynnfield,2008-2012,11627,209,1.8,1
1573,Lynnfield,Essex County,MA,Lynnfield,2009-2013,11812,193,1.6,0.9
1940,Lynnfield,Essex County,MA,Lynnfield,2010-2014,12057,169,1.4,0.9
2307,Lynnfield,Essex County,MA,Lynnfield,2011-2015,12251,200,1.6,1
2674,Lynnfield,Essex County,MA,Lynnfield,2012-2016,12456,217,1.7,1
3041,Lynnfield,Essex County,MA,Lynnfield,2013-2017,12699,228,1.8,1
697,Malden,Middlesex County,MA,Malden,2005-2009,55493,6348,11.4,1.8
698,Malden,Middlesex County,MA,Malden,2006-2010,58063,7436,12.8,2.2
699,Malden,Middlesex County,MA,Malden,2007-2011,58560,8285,14.1,1.9
700,Malden,Middlesex County,MA,Malden,2008-2012,59160,8642,14.6,2.1
1688,Malden,Middlesex County,MA,Malden,2009-2013,59632,9528,16,1.8
2055,Malden,Middlesex County,MA,Malden,2010-2014,60150,10102,16.8,2.3
2422,Malden,Middlesex County,MA,Malden,2011-2015,60472,9461,15.6,2.2
2789,Malden,Middlesex County,MA,Malden,2012-2016,60579,9284,15.3,1.9
3156,Malden,Middlesex County,MA,Malden,2013-2017,61072,9695,15.9,2
701,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2005-2009,5169,190,3.7,2.3
702,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2006-2010,5129,178,3.5,1.8
703,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2007-2011,5106,92,1.8,1.1
704,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2008-2012,5133,260,5.1,3.3
1574,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2009-2013,5159,301,5.8,3.3
1941,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2010-2014,5227,343,6.6,3.5
2308,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2011-2015,5270,367,7,3.3
2675,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2012-2016,5319,411,7.7,3
3042,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2013-2017,5326,197,3.7,2
705,Mansfield,Bristol County,MA,Mansfield,2005-2009,23304,1103,4.7,1.6
706,Mansfield,Bristol County,MA,Mansfield,2006-2010,23024,1253,5.4,1.7
707,Mansfield,Bristol County,MA,Mansfield,2007-2011,23060,1117,4.8,1.6
708,Mansfield,Bristol County,MA,Mansfield,2008-2012,23159,1195,5.2,2
1541,Mansfield,Bristol County,MA,Mansfield,2009-2013,23235,936,4,1.5
1908,Mansfield,Bristol County,MA,Mansfield,2010-2014,23346,954,4.1,1.3
2275,Mansfield,Bristol County,MA,Mansfield,2011-2015,23397,705,3,1.2
2642,Mansfield,Bristol County,MA,Mansfield,2012-2016,23527,613,2.6,0.8
3009,Mansfield,Bristol County,MA,Mansfield,2013-2017,23606,639,2.7,1
709,Marblehead,Essex County,MA,Marblehead,2005-2009,19849,899,4.5,1.6
710,Marblehead,Essex County,MA,Marblehead,2006-2010,19780,944,4.8,1.6
711,Marblehead,Essex County,MA,Marblehead,2007-2011,19678,1070,5.4,1.6
712,Marblehead,Essex County,MA,Marblehead,2008-2012,19744,1136,5.8,2
1575,Marblehead,Essex County,MA,Marblehead,2009-2013,19823,1074,5.4,1.8
1942,Marblehead,Essex County,MA,Marblehead,2010-2014,20047,981,4.9,1.4
2309,Marblehead,Essex County,MA,Marblehead,2011-2015,20152,992,4.9,1.5
2676,Marblehead,Essex County,MA,Marblehead,2012-2016,20242,1163,5.7,1.9
3043,Marblehead,Essex County,MA,Marblehead,2013-2017,20276,930,4.6,1.4
713,Marion,Plymouth County,MA,Marion,2005-2009,4922,185,3.8,2.7
714,Marion,Plymouth County,MA,Marion,2006-2010,4775,105,2.2,1.6
715,Marion,Plymouth County,MA,Marion,2007-2011,4806,120,2.5,1.7
716,Marion,Plymouth County,MA,Marion,2008-2012,4789,135,2.8,1.8
1758,Marion,Plymouth County,MA,Marion,2009-2013,4786,176,3.7,2.4
2125,Marion,Plymouth County,MA,Marion,2010-2014,4818,224,4.6,2.4
