"Municipal","County","State","Year","","","","","operty","","of_Total",""
"Norwell","Plymouth","MA",2012,1897232345,0,260517135,53060400,33033550,2243843430,84.55,15.45
"Norwell","Plymouth","MA",2013,1874635662,0,258529953,53020900,34566820,2220753335,84.41,15.59
"Norwell","Plymouth","MA",2014,1900143842,0,282402983,29027700,35078510,2246653035,84.58,15.42
"Norwell","Plymouth","MA",2015,1980087997,0,298778900,30163100,39542640,2348572637,84.31,15.69
"Norwell","Plymouth","MA",2016,2057192147,0,301907024,30185200,44773220,2434057591,84.52,15.48
"Norwell","Plymouth","MA",2017,2149241671,0,300707832,29870800,47474220,2527294523,85.04,14.96
"Pembroke","Plymouth","MA",2003,1501702699,0,138905768,54322884,21678610,1716609961,87.48,12.52
"Pembroke","Plymouth","MA",2004,1702505759,0,142997586,56613684,23997020,1926114049,88.39,11.61
"Pembroke","Plymouth","MA",2005,2050275694,0,172818556,60801104,23252090,2307147444,88.87,11.13
"Pembroke","Plymouth","MA",2006,2178369674,0,184659678,60837404,23295760,2447162516,89.02,10.98
"Pembroke","Plymouth","MA",2007,2353774891,0,188551375,59424204,23512490,2625262960,89.66,10.34
"Pembroke","Plymouth","MA",2008,2314219905,0,200653788,62837264,25191660,2602902617,88.91,11.09
"Pembroke","Plymouth","MA",2009,2223403120,0,203048802,65266264,30606660,2522324846,88.15,11.85
"Pembroke","Plymouth","MA",2010,2044957026,0,200958261,64211352,33894030,2344020669,87.24,12.76
"Pembroke","Plymouth","MA",2011,2001650669,0,202168608,66397240,39297050,2309513567,86.67,13.33
"Pembroke","Plymouth","MA",2012,2002675678,0,200226867,66573580,33212870,2302688995,86.97,13.03
"Pembroke","Plymouth","MA",2013,1989623920,0,203986788,68491488,33331000,2295433196,86.68,13.32
"Pembroke","Plymouth","MA",2014,1990119940,0,203027372,69052280,30381210,2292580802,86.81,13.19
"Pembroke","Plymouth","MA",2015,2058231793,0,208149943,73248516,32839030,2372469282,86.75,13.25
"Pembroke","Plymouth","MA",2016,2134587446,0,208398694,73944428,35012740,2451943308,87.06,12.94
"Pembroke","Plymouth","MA",2017,2230759287,0,213509908,74178424,36916870,2555364489,87.3,12.7
"Plymouth","Plymouth","MA",2003,4563351238,732400,453528707,374506624,1006507921,6398626890,71.33,28.67
"Plymouth","Plymouth","MA",2004,5443658133,10100,442240605,377007674,1068768910,7331685422,74.25,25.75
"Plymouth","Plymouth","MA",2005,6291547779,0,480767763,392963074,1226496448,8391775064,74.97,25.03
"Plymouth","Plymouth","MA",2006,7214073485,0,634993807,409078024,1202331065,9460476381,76.25,23.75
"Plymouth","Plymouth","MA",2007,7665041026,0,731421082,429381529,1127050310,9952893947,77.01,22.99
"Plymouth","Plymouth","MA",2008,7630801183,0,799505621,1081579600,255121121,9767007525,78.13,21.87
"Plymouth","Plymouth","MA",2009,7522152959,0,822290248,1007898800,266717309,9619059316,78.2,21.8
"Plymouth","Plymouth","MA",2010,6924808248,0,818911854,982084000,261820028,8987624130,77.05,22.95
"Plymouth","Plymouth","MA",2011,6805067659,0,791275743,945927400,287277359,8829548161,77.07,22.93
"Plymouth","Plymouth","MA",2012,6863843938,0,809775342,877775400,274665435,8826060115,77.77,22.23
"Plymouth","Plymouth","MA",2013,6708046206,0,807144212,877170900,219863050,8612224368,77.89,22.11
"Plymouth","Plymouth","MA",2014,6739080284,0,796421860,841559633,225709450,8602771227,78.34,21.66
"Plymouth","Plymouth","MA",2015,7020390187,0,829010333,794542012,264930551,8908873083,78.8,21.2
"Plymouth","Plymouth","MA",2016,7239493061,0,833858034,749466939,305682189,9128500223,79.31,20.69
"Plymouth","Plymouth","MA",2017,7553965815,0,846438347,746047286,330381327,9476832775,79.71,20.29
"Plympton","Plymouth","MA",2003,245962200,0,8558400,7884300,7351968,269756868,91.18,8.82
"Plympton","Plymouth","MA",2004,250143200,0,7971600,7734600,7622633,273472033,91.47,8.53
"Plympton","Plymouth","MA",2005,341285700,0,9371200,8687600,8599154,367943654,92.75,7.25
"Plympton","Plymouth","MA",2006,369127720,0,7849943,8577175,9230901,394785739,93.5,6.5
"Plympton","Plymouth","MA",2007,379360401,0,9688535,8392275,9483908,406925119,93.23,6.77
"Plympton","Plymouth","MA",2008,412071264,0,12408615,15285107,10046398,449811384,91.61,8.39
"Plympton","Plymouth","MA",2009,392591389,0,11711904,14614207,11532124,430449624,91.2,8.8
"Plympton","Plymouth","MA",2010,338339739,0,12351874,13122687,15421880,379236180,89.22,10.78
"Plympton","Plymouth","MA",2011,324022179,0,12371463,13424398,17002840,366820880,88.33,11.67
"Plympton","Plymouth","MA",2012,325492420,0,12461322,12745098,17113290,367812130,88.49,11.51
"Plympton","Plymouth","MA",2013,325527580,0,14105802,43831598,17032350,400497330,81.28,18.72
"Plympton","Plymouth","MA",2014,336058938,0,75713262,13908900,54180816,479861916,70.03,29.97
"Plympton","Plymouth","MA",2015,335552918,0,75906972,13364000,53154298,477978188,70.2,29.8
"Plympton","Plymouth","MA",2016,348993758,0,75834312,13187900,42759429,480775399,72.59,27.41
"Plympton","Plymouth","MA",2017,357345273,0,67166557,13191200,41160880,478863910,74.62,25.38
"Rochester","Plymouth","MA",2003,359524600,0,36624400,16631600,14038908,426819508,84.23,15.77
"Rochester","Plymouth","MA",2004,375955600,0,29665100,16635400,14989240,437245340,85.98,14.02
"Rochester","Plymouth","MA",2005,644789636,0,38622039,35590425,18230960,737233060,87.46,12.54
"Rochester","Plymouth","MA",2006,666728171,0,37643604,34910025,18918358,758200158,87.94,12.06
"Rochester","Plymouth","MA",2007,776314930,0,41539760,39058710,20487700,877401100,88.48,11.52
"Rochester","Plymouth","MA",2008,788729569,0,43959066,40817365,22999794,896505794,87.98,12.02
"Rochester","Plymouth","MA",2009,762523590,0,41372110,36547900,30512378,870955978,87.55,12.45
"Rochester","Plymouth","MA",2010,714547460,0,39644240,35818400,33729400,823739500,86.74,13.26
"Rochester","Plymouth","MA",2011,710443735,0,37656845,39865800,37633300,825599680,86.05,13.95
"Rochester","Plymouth","MA",2012,693145295,0,36207805,38019500,33231100,800603700,86.58,13.42
"Rochester","Plymouth","MA",2013,688084665,0,35569835,34890300,33601400,792146200,86.86,13.14
"Rochester","Plymouth","MA",2014,692821695,0,33409805,34916000,33688100,794835600,87.17,12.83
"Rochester","Plymouth","MA",2015,707689895,0,34599205,35166200,36117100,813572400,86.99,13.01
"Rochester","Plymouth","MA",2016,737936285,0,36129115,36199600,37182100,847447100,87.08,12.92
"Rochester","Plymouth","MA",2017,737387765,0,36291635,36121700,43707800,853508900,86.39,13.61
"Rockland","Plymouth","MA",2003,1104735000,0,161107100,92181600,30594620,1388618320,79.56,20.44
"Rockland","Plymouth","MA",2004,1108366400,0,161134900,96117200,31665735,1397284235,79.32,20.68
"Rockland","Plymouth","MA",2005,1347432100,0,161569400,94958200,29870535,1633830235,82.47,17.53
"Rockland","Plymouth","MA",2006,1643071368,0,195411332,124467000,31694870,1994644570,82.37,17.63
"Rockland","Plymouth","MA",2007,1673000703,0,199313097,118784600,30956470,2022054870,82.74,17.26
"Rockland","Plymouth","MA",2008,1579552291,0,198659469,121103500,33598850,1932914110,81.72,18.28
"Rockland","Plymouth","MA",2009,1528645850,0,211461540,135999000,45827300,1921933690,79.54,20.46
"Rockland","Plymouth","MA",2010,1340845157,0,187831283,125557000,43299790,1697533230,78.99,21.01
"Rockland","Plymouth","MA",2011,1359229422,0,197353118,111144000,45161510,1712888050,79.35,20.65
"Rockland","Plymouth","MA",2012,1357307524,0,205091206,107434000,42491320,1712324050,79.27,20.73
"Rockland","Plymouth","MA",2013,1306617117,0,198381213,105557900,42517020,1653073250,79.04,20.96
"Rockland","Plymouth","MA",2014,1308463410,0,194222180,105436700,40934110,1649056400,79.35,20.65
"Rockland","Plymouth","MA",2015,1350134127,0,192071543,108070100,37909290,1688185060,79.98,20.02
"Rockland","Plymouth","MA",2016,1442739484,0,224455816,115345000,41021280,1823561580,79.12,20.88
"Rockland","Plymouth","MA",2017,1506367046,0,244352004,103540400,39784200,1894043650,79.53,20.47
"Scituate","Plymouth","MA",2003,2940148200,0,90237900,5670400,27821500,3063878000,95.96,4.04
"Scituate","Plymouth","MA",2004,2972015100,0,87724900,5413300,28118900,3093272200,96.08,3.92
"Scituate","Plymouth","MA",2005,3226317405,0,92830705,5449700,25682030,3350279840,96.3,3.7
"Scituate","Plymouth","MA",2006,3877915021,0,133491729,5901300,30352170,4047660220,95.81,4.19
"Scituate","Plymouth","MA",2007,4049283488,0,130959842,6048900,30498320,4216790550,96.03,3.97
"Scituate","Plymouth","MA",2008,4072204708,0,131446292,5877500,33776310,4243304810,95.97,4.03
"Scituate","Plymouth","MA",2009,4029488420,0,138848190,6152800,40416000,4214905410,95.6,4.4
"Scituate","Plymouth","MA",2010,3804980088,0,130039832,5585400,41772270,3982377590,95.55,4.45
"Scituate","Plymouth","MA",2011,3675696207,0,127662193,5585400,42758110,3851701910,95.43,4.57
"Scituate","Plymouth","MA",2012,3610700846,0,127007544,5181100,39308800,3782198290,95.47,4.53
"Scituate","Plymouth","MA",2013,3608700390,0,126075000,5181100,40087220,3780043710,95.47,4.53
"Scituate","Plymouth","MA",2014,3654706380,0,125105420,9112700,37686890,3826611390,95.51,4.49
"Scituate","Plymouth","MA",2015,3763130865,0,125426835,12415000,41124550,3942097250,95.46,4.54
"Scituate","Plymouth","MA",2016,3901948229,0,126200871,12415000,41692030,4082256130,95.58,4.42
"Scituate","Plymouth","MA",2017,4091047873,0,126931317,12397200,44743570,4275119960,95.69,4.31
"Wareham","Plymouth","MA",2003,1896372582,0,205358298,46341020,44911577,2192983477,86.47,13.53
"Wareham","Plymouth","MA",2004,1926917362,0,210317918,47539720,54513900,2239288900,86.05,13.95
"Wareham","Plymouth","MA",2005,2602381203,0,239034637,54432860,56881800,2952730500,88.13,11.87
"Wareham","Plymouth","MA",2006,3312649160,0,276697140,56978400,65340400,3711665100,89.25,10.75
"Wareham","Plymouth","MA",2007,3436092500,0,282958100,58661500,68026100,3845738200,89.35,10.65
"Wareham","Plymouth","MA",2008,3437429055,0,349390045,64189010,77799000,3928807110,87.49,12.51
"Wareham","Plymouth","MA",2009,3276622415,0,416833485,69909610,97813710,3861179220,84.86,15.14
"Wareham","Plymouth","MA",2010,3083877503,0,404166197,67324310,108737680,3664105690,84.16,15.84
"Wareham","Plymouth","MA",2011,2870869211,0,393713729,66128310,113339660,3444050910,83.36,16.64
"Wareham","Plymouth","MA",2012,2804016318,0,389631822,65235610,109974590,3368858340,83.23,16.77
"Wareham","Plymouth","MA",2013,2555537288,0,384426652,65155310,111450890,3116570140,82,18
"Wareham","Plymouth","MA",2014,2564930364,0,387539876,67705310,126046660,3146222210,81.52,18.48
"Wareham","Plymouth","MA",2015,2600581724,0,376125471,65173000,125250220,3167130415,82.11,17.89
"Wareham","Plymouth","MA",2016,2608852538,0,386317747,65635500,137890320,3198696105,81.56,18.44
"Wareham","Plymouth","MA",2017,2745190598,0,386541377,67128500,146728620,3345589095,82.05,17.95
"West Bridgewater","Plymouth","MA",2003,546457685,0,122512554,104910631,24883990,798764860,68.41,31.59
"West Bridgewater","Plymouth","MA",2004,551457890,0,122650866,105416931,26784170,806309857,68.39,31.61
"West Bridgewater","Plymouth","MA",2005,642948327,0,129530227,124743784,26203720,923426058,69.63,30.37
"West Bridgewater","Plymouth","MA",2006,773748407,0,128133806,130885777,28267270,1061035260,72.92,27.08
"West Bridgewater","Plymouth","MA",2007,818290401,0,132653494,121018835,32021980,1103984710,74.12,25.88
"West Bridgewater","Plymouth","MA",2008,821106301,0,151173134,123900035,29430420,1125609890,72.95,27.05
"West Bridgewater","Plymouth","MA",2009,795649923,0,154044499,123629095,33038700,1106362217,71.92,28.08
"West Bridgewater","Plymouth","MA",2010,737200271,0,155109575,122444035,33764550,1048518431,70.31,29.69
"West Bridgewater","Plymouth","MA",2011,680661872,0,154895432,121101215,33161070,989819589,68.77,31.23
"West Bridgewater","Plymouth","MA",2012,670589537,0,154935013,118584435,31266600,975375585,68.75,31.25
"West Bridgewater","Plymouth","MA",2013,663194775,0,157159769,118173035,27317360,965844939,68.66,31.34
"West Bridgewater","Plymouth","MA",2014,672213267,0,164461954,118191235,28855530,983721986,68.33,31.67
"West Bridgewater","Plymouth","MA",2015,687480893,0,171402826,117993335,33598050,1010475104,68.04,31.96
"West Bridgewater","Plymouth","MA",2016,709399542,0,177531450,124540095,34347730,1045818817,67.83,32.17
"West Bridgewater","Plymouth","MA",2017,742663267,0,183068769,130398790,37189790,1093320616,67.93,32.07
"Whitman","Plymouth","MA",2003,735287368,0,54973806,14707182,16353890,821322246,89.52,10.48
"Whitman","Plymouth","MA",2004,816044431,0,65964440,17036774,17351596,916397241,89.05,10.95
"Whitman","Plymouth","MA",2005,1173030154,0,80230618,20006851,16988602,1290256225,90.91,9.09
"Whitman","Plymouth","MA",2006,1310242944,0,80694432,19318951,16754861,1427011188,91.82,8.18
"Whitman","Plymouth","MA",2007,1369991014,0,80978762,19299451,18174161,1488443388,92.04,7.96
"Whitman","Plymouth","MA",2008,1404228803,0,87859762,23115077,18727881,1533931523,91.54,8.46
"Whitman","Plymouth","MA",2009,1324460308,0,86444285,22925792,21210323,1455040708,91.03,8.97
"Whitman","Plymouth","MA",2010,1265029928,0,86974556,22925892,28492308,1403422684,90.14,9.86
"Whitman","Plymouth","MA",2011,1215608089,0,81942352,20531656,30587184,1348669281,90.13,9.87
"Whitman","Plymouth","MA",2012,1181466115,0,80500724,19553006,31080441,1312600286,90.01,9.99
"Whitman","Plymouth","MA",2013,1145950220,0,80310603,19604296,30170259,1276035378,89.81,10.19
"Whitman","Plymouth","MA",2014,1147883145,0,80594614,20586656,29387727,1278452142,89.79,10.21
"Whitman","Plymouth","MA",2015,1185239359,0,80967463,19035411,30298858,1315541091,90.1,9.9
"Whitman","Plymouth","MA",2016,1223994179,0,82092700,19042371,98159363,1423288613,86,14
"Whitman","Plymouth","MA",2017,1317121514,0,86720641,19957141,94431580,1518230876,86.75,13.25
"Boston","Suffolk","MA",2003,35147998112,0,18640038202,602729861,3142579240,57533345415,61.09,38.91
"Boston","Suffolk","MA",2004,44313799040,0,17761725236,642200851,3424004600,66141729727,67,33
"Boston","Suffolk","MA",2005,46816632714,0,18663278562,640349784,3133266810,69253527870,67.6,32.4
"Boston","Suffolk","MA",2006,50688907130,0,20041911428,679680119,3327502660,74738001337,67.82,32.18
"Boston","Suffolk","MA",2007,59293474356,0,22937238958,769744015,3515648430,86516105759,68.53,31.47
"Boston","Suffolk","MA",2008,59387384671,0,26011519799,875893608,3792498760,90067296838,65.94,34.06
"Boston","Suffolk","MA",2009,57465173918,0,28198212130,809681496,3914103280,90387170824,63.58,36.42
"Boston","Suffolk","MA",2010,56279025448,0,25931406498,798981631,4247118470,87256532047,64.5,35.5
"Boston","Suffolk","MA",2011,56563231063,0,25171149717,679520552,4386681530,86800582862,65.16,34.84
"Boston","Suffolk","MA",2012,57517785218,0,25790869236,675290093,4516465740,88500410287,64.99,35.01
"Boston","Suffolk","MA",2013,60147396114,0,26762023122,707703032,4582149430,92199271698,65.24,34.76
"Boston","Suffolk","MA",2014,64541402530,0,29631862869,707563713,4951983447,99832812559,64.65,35.35
"Boston","Suffolk","MA",2015,72346068366,0,32451521456,785061568,5154210832,110736862222,65.33,34.67
"Boston","Suffolk","MA",2016,83719422425,0,38031832832,908352119,5387473327,128047080703,65.38,34.62
"Boston","Suffolk","MA",2017,93462190788,0,43571093612,1103888116,5804773923,143941946439,64.93,35.07
"Chelsea","Suffolk","MA",2003,1289036882,0,348147518,142752300,47763890,1827700590,70.53,29.47
"Chelsea","Suffolk","MA",2004,1517055174,0,431154826,150337900,53601470,2152149370,70.49,29.51
"Chelsea","Suffolk","MA",2005,1650261001,0,422906554,156270400,53696950,2283134905,72.28,27.72
"Chelsea","Suffolk","MA",2006,1845929037,0,417045223,161602800,56399900,2480976960,74.4,25.6
"Chelsea","Suffolk","MA",2007,1982890205,0,467796304,172366000,58162900,2681215409,73.95,26.05
"Chelsea","Suffolk","MA",2008,1969347968,0,467205982,147778700,70899900,2655232550,74.17,25.83
"Chelsea","Suffolk","MA",2009,1731546107,0,470635343,147006700,79844500,2429032650,71.29,28.71
"Chelsea","Suffolk","MA",2010,1448984874,0,452809866,144812300,85033150,2131640190,67.98,32.02
"Chelsea","Suffolk","MA",2011,1435454169,0,434697536,138719200,92734520,2101605425,68.3,31.7
"Chelsea","Suffolk","MA",2012,1394456339,0,424253261,132383200,95916000,2047008800,68.12,31.88
"Chelsea","Suffolk","MA",2013,1426058435,0,441564465,129895200,111145390,2108663490,67.63,32.37
"Chelsea","Suffolk","MA",2014,1435072314,0,437744486,129453600,117035520,2119305920,67.71,32.29
"Chelsea","Suffolk","MA",2015,1668739162,0,473580638,139292000,117761940,2399373740,69.55,30.45
"Chelsea","Suffolk","MA",2016,1859766738,0,491671262,139964400,130843020,2622245420,70.92,29.08
"Chelsea","Suffolk","MA",2017,2163790587,0,530766013,142265700,144279500,2981101800,72.58,27.42
"Revere","Suffolk","MA",2003,2307864623,0,308358577,41691400,42116351,2700030951,85.48,14.52
"Revere","Suffolk","MA",2004,2329851896,0,321848404,42255400,44474144,2738429844,85.08,14.92
"Revere","Suffolk","MA",2005,3705638090,0,363587550,75491600,40864411,4185581651,88.53,11.47
"Revere","Suffolk","MA",2006,4030780338,0,368110362,75426900,41387251,4515704851,89.26,10.74
"Revere","Suffolk","MA",2007,4255583294,0,402677826,79360700,44373745,4781995565,88.99,11.01
"Revere","Suffolk","MA",2008,4516677308,0,446544292,88298500,48051760,5099571860,88.57,11.43
"Revere","Suffolk","MA",2009,4153116437,0,451416463,87148300,55157055,4746838255,87.49,12.51
"Revere","Suffolk","MA",2010,3447300073,0,441902327,84948600,61925629,4036076629,85.41,14.59
"Revere","Suffolk","MA",2011,3221193935,0,440181065,85194800,65949860,3812519660,84.49,15.51
"Revere","Suffolk","MA",2012,3206665958,0,420326392,85911296,68221210,3781124856,84.81,15.19
"Revere","Suffolk","MA",2013,3187488035,0,423237215,88076056,71004225,3769805531,84.55,15.45
"Revere","Suffolk","MA",2014,3293965320,0,441870015,88655856,72976627,3897467818,84.52,15.48
"Revere","Suffolk","MA",2015,3637807938,0,454982080,101070427,71145536,4265005981,85.29,14.71
"Revere","Suffolk","MA",2016,3974968803,0,456465306,100983327,73616395,4606033831,86.3,13.7
"Revere","Suffolk","MA",2017,4391660331,0,457918990,107790363,81625159,5038994843,87.15,12.85
"Winthrop","Suffolk","MA",2003,1476323100,269800,76576900,2915300,14460710,1570545810,94.02,5.98
"Winthrop","Suffolk","MA",2004,1480471740,163000,76999060,2915300,15902420,1576451520,93.92,6.08
"Winthrop","Suffolk","MA",2005,1764905850,195400,80514350,3213000,17186490,1866015090,94.59,5.41
"Winthrop","Suffolk","MA",2006,1930705375,67200,90038325,3447700,17447110,2041705710,94.57,5.43
"Winthrop","Suffolk","MA",2007,1989785620,67200,91595180,3475700,17897620,2102821320,94.63,5.37
"Winthrop","Suffolk","MA",2008,1951980785,67200,92134015,3466100,19123800,2066771900,94.45,5.55
"Winthrop","Suffolk","MA",2009,1878273757,67200,96656543,3620700,21814520,2000432720,93.9,6.1
"Winthrop","Suffolk","MA",2010,1696718745,67200,93371755,3643600,21722570,1815523870,93.46,6.54
"Winthrop","Suffolk","MA",2011,1597182904,50400,90470796,3549600,22820730,1714074430,93.18,6.82
