"","X","Municipal","State","Year","Six_Digit_Code","Region","NAICS_Code","Industry_Title","Average_Monthly_Employment"
"3767",305233,"Sturbridge","MA",2011,487,"Sturbridge",10,"Total, All Industries",4754
"3768",305316,"Sudbury","MA",2011,274,"Sudbury",10,"Total, All Industries",7375
"3769",305426,"Sunderland","MA",2011,202,"Sunderland",10,"Total, All Industries",788
"3770",305457,"Sutton","MA",2011,488,"Sutton",10,"Total, All Industries",2232
"3771",305515,"Swampscott","MA",2011,255,"Swampscott",10,"Total, All Industries",3448
"3772",305589,"Swansea","MA",2011,154,"Swansea",10,"Total, All Industries",4904
"3773",305688,"Taunton","MA",2011,461,"Taunton",10,"Total, All Industries",23488
"3774",305860,"Templeton","MA",2011,10,"Templeton",10,"Total, All Industries",1704
"3775",305892,"Tewksbury","MA",2011,247,"Tewksbury",10,"Total, All Industries",14942
"3776",306021,"Tisbury","MA",2011,316,"Tisbury",10,"Total, All Industries",2619
"3777",306117,"Tolland","MA",2011,448,"Tolland",10,"Total, All Industries",32
"3778",306119,"Topsfield","MA",2011,423,"Topsfield",10,"Total, All Industries",2430
"3779",306196,"Townsend","MA",2011,178,"Townsend",10,"Total, All Industries",1906
"3780",306251,"Truro","MA",2011,44,"Truro",10,"Total, All Industries",532
"3781",306281,"Tyngsborough","MA",2011,248,"Tyngsborough",10,"Total, All Industries",4288
"3782",306365,"Tyringham","MA",2011,394,"Tyringham",10,"Total, All Industries",21
"3783",306367,"Upton","MA",2011,293,"Upton",10,"Total, All Industries",1124
"3784",306412,"Uxbridge","MA",2011,294,"Uxbridge",10,"Total, All Industries",3085
"3785",306489,"Wakefield","MA",2011,74,"Wakefield",10,"Total, All Industries",13755
"3786",306641,"Wales","MA",2011,449,"Wales",10,"Total, All Industries",146
"3787",306648,"Walpole","MA",2011,369,"Walpole",10,"Total, All Industries",10330
"3788",306789,"Waltham","MA",2011,471,"Waltham",10,"Total, All Industries",54601
"3789",307001,"Ware","MA",2011,450,"Ware",10,"Total, All Industries",2647
"3790",307064,"Wareham","MA",2011,317,"Wareham",10,"Total, All Industries",8590
"3791",307182,"Warren","MA",2011,452,"Warren",10,"Total, All Industries",610
"3792",307201,"Warwick","MA",2011,12,"Warwick",10,"Total, All Industries",38
"3793",307207,"Washington","MA",2011,395,"Washington",10,"Total, All Industries",74
"3794",307213,"Watertown","MA",2011,93,"Watertown",10,"Total, All Industries",19193
"3795",307361,"Wayland","MA",2011,478,"Wayland",10,"Total, All Industries",3319
"3796",307445,"Webster","MA",2011,481,"Webster",10,"Total, All Industries",6619
"3797",307542,"Wellesley","MA",2011,94,"Wellesley",10,"Total, All Industries",16106
"3798",307677,"Wellfleet","MA",2011,45,"Wellfleet",10,"Total, All Industries",1096
"3799",307719,"Wendell","MA",2011,203,"Wendell",10,"Total, All Industries",92
"3800",307723,"Wenham","MA",2011,424,"Wenham",10,"Total, All Industries",955
"3801",307754,"West Boylston","MA",2011,519,"West Boylston",10,"Total, All Industries",3731
"3802",307831,"West Bridgewater","MA",2011,134,"West Bridgewater",10,"Total, All Industries",5699
"3803",307917,"West Brookfield","MA",2011,520,"West Brookfield",10,"Total, All Industries",873
"3804",307946,"West Newbury","MA",2011,327,"West Newbury",10,"Total, All Industries",660
"3805",307975,"West Springfield","MA",2011,454,"West Springfield",10,"Total, All Industries",17077
"3806",308130,"West Stockbridge","MA",2011,396,"West Stockbridge",10,"Total, All Industries",217
"3807",308158,"West Tisbury","MA",2011,318,"West Tisbury",10,"Total, All Industries",757
"3808",308200,"Westborough","MA",2011,518,"Westborough",10,"Total, All Industries",24905
"3809",308345,"Westfield","MA",2011,453,"Westfield",10,"Total, All Industries",16903
"3810",308492,"Westford","MA",2011,249,"Westford",10,"Total, All Industries",11997
"3811",308589,"Westhampton","MA",2011,358,"Westhampton",10,"Total, All Industries",309
"3812",308601,"Westminster","MA",2011,179,"Westminster",10,"Total, All Industries",2533
"3813",308650,"Weston","MA",2011,479,"Weston",10,"Total, All Industries",4494
"3814",308714,"Westport","MA",2011,155,"Westport",10,"Total, All Industries",3440
"3815",308811,"Westwood","MA",2011,370,"Westwood",10,"Total, All Industries",9251
"3816",308895,"Weymouth","MA",2011,409,"Weymouth",10,"Total, All Industries",18103
"3817",309049,"Whately","MA",2011,204,"Whately",10,"Total, All Industries",963
"3818",309063,"Whitman","MA",2011,135,"Whitman",10,"Total, All Industries",3138
"3819",309133,"Wilbraham","MA",2011,455,"Wilbraham",10,"Total, All Industries",4439
"3820",309213,"Williamsburg","MA",2011,359,"Williamsburg",10,"Total, All Industries",588
"3821",309247,"Williamstown","MA",2011,338,"Williamstown",10,"Total, All Industries",3848
"3822",309318,"Wilmington","MA",2011,496,"Wilmington",10,"Total, All Industries",18563
"3823",309466,"Winchendon","MA",2011,180,"Winchendon",10,"Total, All Industries",1595
"3824",309520,"Winchester","MA",2011,497,"Winchester",10,"Total, All Industries",8400
"3825",309620,"Windsor","MA",2011,397,"Windsor",10,"Total, All Industries",35
"3826",309622,"Winthrop","MA",2011,143,"Winthrop",10,"Total, All Industries",1798
"3827",309699,"Woburn","MA",2011,491,"Woburn",10,"Total, All Industries",40066
"3828",309913,"Worcester","MA",2011,501,"Worcester",10,"Total, All Industries",96671
"3829",310164,"Worthington","MA",2011,360,"Worthington",10,"Total, All Industries",176
"3830",310176,"Wrentham","MA",2011,27,"Wrentham",10,"Total, All Industries",6454
"3831",310266,"Yarmouth","MA",2011,46,"Yarmouth",10,"Total, All Industries",8210
"3832",310390,"Abington","MA",2012,112,"Abington",10,"Total, All Industries",3903
"3833",310461,"Acton","MA",2012,472,"Acton",10,"Total, All Industries",9837
"3834",310595,"Acushnet","MA",2012,302,"Acushnet",10,"Total, All Industries",1177
"3835",310638,"Adams","MA",2012,332,"Adams",10,"Total, All Industries",1813
"3836",310702,"Agawam","MA",2012,432,"Agawam",10,"Total, All Industries",11953
"3837",310827,"Amesbury","MA",2012,322,"Amesbury",10,"Total, All Industries",4778
"3838",310921,"Amherst","MA",2012,342,"Amherst",10,"Total, All Industries",15595
"3839",311041,"Andover","MA",2012,232,"Andover",10,"Total, All Industries",33916
"3840",311169,"Aquinnah","MA",2012,307,"Aquinnah",10,"Total, All Industries",81
"3841",311171,"Arlington","MA",2012,62,"Arlington",10,"Total, All Industries",8432
"3842",311297,"Ashburnham","MA",2012,162,"Ashburnham",10,"Total, All Industries",982
"3843",311335,"Ashby","MA",2012,163,"Ashby",10,"Total, All Industries",312
"3844",311367,"Ashfield","MA",2012,182,"Ashfield",10,"Total, All Industries",245
"3845",311389,"Ashland","MA",2012,262,"Ashland",10,"Total, All Industries",4739
"3846",311471,"Athol","MA",2012,1,"Athol",10,"Total, All Industries",3433
"3847",311540,"Attleboro","MA",2012,21,"Attleborough",10,"Total, All Industries",16405
"3848",311685,"Auburn","MA",2012,502,"Auburn",10,"Total, All Industries",10332
"3849",311814,"Avon","MA",2012,113,"Avon",10,"Total, All Industries",5254
"3850",311889,"Ayer","MA",2012,164,"Ayer",10,"Total, All Industries",7160
"3851",311984,"Barnstable","MA",2012,31,"Barnstable",10,"Total, All Industries",26836
"3852",312191,"Barre","MA",2012,2,"Barre",10,"Total, All Industries",1244
"3853",312230,"Becket","MA",2012,373,"Becket",10,"Total, All Industries",406
"3854",312255,"Bedford","MA",2012,473,"Bedford",10,"Total, All Industries",20614
"3855",312368,"Belchertown","MA",2012,343,"Belchertown",10,"Total, All Industries",2649
"3856",312436,"Bellingham","MA",2012,282,"Bellingham",10,"Total, All Industries",5812
"3857",312530,"Belmont","MA",2012,63,"Belmont",10,"Total, All Industries",6903
"3858",312631,"Berkley","MA",2012,462,"Berkley",10,"Total, All Industries",587
"3859",312665,"Berlin","MA",2012,263,"Berlin",10,"Total, All Industries",477
"3860",312698,"Bernardston","MA",2012,183,"Bernardston",10,"Total, All Industries",532
"3861",312720,"Beverly","MA",2012,412,"Beverly",10,"Total, All Industries",22082
"3862",312888,"Billerica","MA",2012,242,"Billerica",10,"Total, All Industries",20892
"3863",313048,"Blackstone","MA",2012,283,"Blackstone",10,"Total, All Industries",1112
"3864",313094,"Blandford","MA",2012,433,"Blandford",10,"Total, All Industries",213
"3865",313103,"Bolton","MA",2012,264,"Bolton",10,"Total, All Industries",1312
"3866",313150,"Boston","MA",2012,51,"Boston",10,"Total, All Industries",570888
"3867",313454,"Bourne","MA",2012,32,"Bourne",10,"Total, All Industries",7578
"3868",313579,"Boxborough","MA",2012,165,"Boxborough",10,"Total, All Industries",4248
"3869",313629,"Boxford","MA",2012,212,"Boxford",10,"Total, All Industries",799
"3870",313676,"Boylston","MA",2012,503,"Boylston",10,"Total, All Industries",1687
"3871",313725,"Braintree","MA",2012,402,"Braintree",10,"Total, All Industries",26966
"3872",313896,"Brewster","MA",2012,33,"Brewster",10,"Total, All Industries",2640
"3873",313969,"Bridgewater","MA",2012,114,"Bridgewater",10,"Total, All Industries",8135
"3874",314067,"Brimfield","MA",2012,434,"Brimfield",10,"Total, All Industries",491
"3875",314102,"Brockton","MA",2012,111,"Brockton",10,"Total, All Industries",37785
"3876",314290,"Brookfield","MA",2012,504,"Brookfield",10,"Total, All Industries",479
"3877",314313,"Brookline","MA",2012,52,"Brookline",10,"Total, All Industries",16230
"3878",314455,"Buckland","MA",2012,184,"Buckland",10,"Total, All Industries",369
"3879",314470,"Burlington","MA",2012,492,"Burlington",10,"Total, All Industries",39773
"3880",314635,"Cambridge","MA",2012,61,"Cambridge",10,"Total, All Industries",108330
"3881",314839,"Canton","MA",2012,362,"Canton",10,"Total, All Industries",21052
"3882",315000,"Carlisle","MA",2012,474,"Carlisle",10,"Total, All Industries",697
"3883",315039,"Carver","MA",2012,115,"Carver",10,"Total, All Industries",2863
"3884",315105,"Charlemont","MA",2012,185,"Charlemont",10,"Total, All Industries",446
"3885",315128,"Charlton","MA",2012,482,"Charlton",10,"Total, All Industries",3865
"3886",315204,"Chatham","MA",2012,34,"Chatham",10,"Total, All Industries",2943
"3887",315292,"Chelmsford","MA",2012,243,"Chelmsford",10,"Total, All Industries",22118
"3888",315457,"Chelsea","MA",2012,141,"Chelsea",10,"Total, All Industries",14143
"3889",315583,"Cheshire","MA",2012,374,"Cheshire",10,"Total, All Industries",586
"3890",315607,"Chester","MA",2012,344,"Chester",10,"Total, All Industries",98
"3891",315617,"Chesterfield","MA",2012,345,"Chesterfield",10,"Total, All Industries",159
"3892",315631,"Chicopee","MA",2012,435,"Chicopee",10,"Total, All Industries",18730
"3893",315795,"Chilmark","MA",2012,303,"Chilmark",10,"Total, All Industries",299
"3894",315817,"Clarksburg","MA",2012,333,"Clarksburg",10,"Total, All Industries",196
"3895",315829,"Clinton","MA",2012,166,"Clinton",10,"Total, All Industries",4398
"3896",315913,"Cohasset","MA",2012,403,"Cohasset",10,"Total, All Industries",2625
"3897",315987,"Colrain","MA",2012,186,"Colrain",10,"Total, All Industries",182
"3898",316001,"Concord","MA",2012,475,"Concord",10,"Total, All Industries",11578
"3899",316142,"Conway","MA",2012,187,"Conway",10,"Total, All Industries",200
"3900",316154,"Cummington","MA",2012,346,"Cummington",10,"Total, All Industries",201
"3901",316166,"Dalton","MA",2012,375,"Dalton",10,"Total, All Industries",2118
"3902",316211,"Danvers","MA",2012,413,"Danvers",10,"Total, All Industries",25675
"3903",316380,"Dartmouth","MA",2012,304,"Dartmouth",10,"Total, All Industries",15682
"3904",316515,"Dedham","MA",2012,363,"Dedham",10,"Total, All Industries",16147
"3905",316650,"Deerfield","MA",2012,188,"Deerfield",10,"Total, All Industries",4540
"3906",316720,"Dennis","MA",2012,35,"Dennis",10,"Total, All Industries",4697
"3907",316821,"Dighton","MA",2012,463,"Dighton",10,"Total, All Industries",1782
"3908",316872,"Douglas","MA",2012,483,"Douglas",10,"Total, All Industries",875
"3909",316917,"Dover","MA",2012,364,"Dover",10,"Total, All Industries",782
"3910",316955,"Dracut","MA",2012,244,"Dracut",10,"Total, All Industries",5245
"3911",317059,"Dudley","MA",2012,484,"Dudley",10,"Total, All Industries",2926
"3912",317118,"Dunstable","MA",2012,245,"Dunstable",10,"Total, All Industries",234
"3913",317136,"Duxbury","MA",2012,116,"Duxbury",10,"Total, All Industries",2779
"3914",317219,"East Bridgewater","MA",2012,117,"East Bridgewater",10,"Total, All Industries",2679
"3915",317286,"East Brookfield","MA",2012,505,"East Brookfield",10,"Total, All Industries",477
"3916",317307,"East Longmeadow","MA",2012,436,"East Longmeadow",10,"Total, All Industries",7685
"3917",317414,"Eastham","MA",2012,36,"Eastham",10,"Total, All Industries",1164
"3918",317461,"Easthampton","MA",2012,347,"Easthampton",10,"Total, All Industries",4801
"3919",317561,"Easton","MA",2012,118,"Easton",10,"Total, All Industries",9612
"3920",317691,"Edgartown","MA",2012,305,"Edgartown",10,"Total, All Industries",2480
"3921",317768,"Egremont","MA",2012,376,"Egremont",10,"Total, All Industries",175
"3922",317785,"Erving","MA",2012,189,"Erving",10,"Total, All Industries",260
"3923",317793,"Essex","MA",2012,414,"Essex",10,"Total, All Industries",1334
"3924",317850,"Everett","MA",2012,72,"Everett",10,"Total, All Industries",12216
"3925",317969,"Fairhaven","MA",2012,306,"Fairhaven",10,"Total, All Industries",7200
"3926",318067,"Fall River","MA",2012,151,"Fall River",10,"Total, All Industries",33686
"3927",318277,"Falmouth","MA",2012,37,"Falmouth",10,"Total, All Industries",14295
"3928",318421,"Fitchburg","MA",2012,161,"Fitchburg",10,"Total, All Industries",12371
"3929",318576,"Florida","MA",2012,334,"Florida",10,"Total, All Industries",102
"3930",318584,"Foxborough","MA",2012,22,"Foxborough",10,"Total, All Industries",12659
"3931",318712,"Framingham","MA",2012,265,"Framingham",10,"Total, All Industries",45519
"3932",318893,"Franklin","MA",2012,284,"Franklin",10,"Total, All Industries",14889
"3933",319047,"Freetown","MA",2012,152,"Freetown",10,"Total, All Industries",3686
"3934",319115,"Gardner","MA",2012,167,"Gardner",10,"Total, All Industries",8103
"3935",319219,"Georgetown","MA",2012,213,"Georgetown",10,"Total, All Industries",2309
"3936",319279,"Gill","MA",2012,190,"Gill",10,"Total, All Industries",311
"3937",319290,"Gloucester","MA",2012,415,"Gloucester",10,"Total, All Industries",10948
"3938",319439,"Goshen","MA",2012,348,"Goshen",10,"Total, All Industries",164
"3939",319449,"Gosnold","MA",2012,308,"Gosnold",10,"Total, All Industries",38
"3940",319451,"Grafton","MA",2012,506,"Grafton",10,"Total, All Industries",4107
"3941",319529,"Granby","MA",2012,349,"Granby",10,"Total, All Industries",899
"3942",319564,"Granville","MA",2012,437,"Granville",10,"Total, All Industries",161
"3943",319575,"Great Barrington","MA",2012,377,"Great Barrington",10,"Total, All Industries",4930
"3944",319693,"Greenfield","MA",2012,181,"Greenfield",10,"Total, All Industries",9856
"3945",319834,"Groton","MA",2012,168,"Groton",10,"Total, All Industries",3212
"3946",319900,"Groveland","MA",2012,214,"Groveland",10,"Total, All Industries",1269
"3947",319943,"Hadley","MA",2012,350,"Hadley",10,"Total, All Industries",5775
"3948",320040,"Halifax","MA",2012,119,"Halifax",10,"Total, All Industries",1289
"3949",320078,"Hamilton","MA",2012,416,"Hamilton",10,"Total, All Industries",1427
"3950",320137,"Hampden","MA",2012,438,"Hampden",10,"Total, All Industries",844
"3951",320179,"Hancock","MA",2012,378,"Hancock",10,"Total, All Industries",456
"3952",320184,"Hanover","MA",2012,120,"Hanover",10,"Total, All Industries",6749
"3953",320308,"Hanson","MA",2012,122,"Hanson",10,"Total, All Industries",1542
"3954",320362,"Hardwick","MA",2012,3,"Hardwick",10,"Total, All Industries",405
"3955",320387,"Harvard","MA",2012,169,"Harvard",10,"Total, All Industries",906
"3956",320436,"Harwich","MA",2012,38,"Harwich",10,"Total, All Industries",3871
"3957",320519,"Hatfield","MA",2012,352,"Hatfield",10,"Total, All Industries",2183
"3958",320558,"Haverhill","MA",2012,211,"Haverhill",10,"Total, All Industries",19347
"3959",320723,"Hawley","MA",2012,192,"Hawley",10,"Total, All Industries",22
"3960",320729,"Heath","MA",2012,193,"Heath",10,"Total, All Industries",58
"3961",320734,"Hingham","MA",2012,404,"Hingham",10,"Total, All Industries",13449
"3962",320869,"Hinsdale","MA",2012,379,"Hinsdale",10,"Total, All Industries",321
"3963",320893,"Holbrook","MA",2012,123,"Holbrook",10,"Total, All Industries",2435
"3964",320969,"Holden","MA",2012,507,"Holden",10,"Total, All Industries",3616
"3965",321053,"Holland","MA",2012,439,"Holland",10,"Total, All Industries",134
"3966",321065,"Holliston","MA",2012,285,"Holliston",10,"Total, All Industries",6149
"3967",321167,"Holyoke","MA",2012,221,"Holyoke",10,"Total, All Industries",22039
"3968",321323,"Hopedale","MA",2012,286,"Hopedale",10,"Total, All Industries",1762
"3969",321381,"Hopkinton","MA",2012,287,"Hopkinton",10,"Total, All Industries",10881
"3970",321464,"Hubbardston","MA",2012,4,"Hubbardston",10,"Total, All Industries",492
"3971",321488,"Hudson","MA",2012,266,"Hudson",10,"Total, All Industries",9934
"3972",321600,"Hull","MA",2012,405,"Hull",10,"Total, All Industries",1244
"3973",321647,"Huntington","MA",2012,353,"Huntington",10,"Total, All Industries",406
"3974",321665,"Ipswich","MA",2012,323,"Ipswich",10,"Total, All Industries",5389
"3975",321765,"Kingston","MA",2012,124,"Kingston",10,"Total, All Industries",5029
"3976",321862,"Lakeville","MA",2012,309,"Lakeville",10,"Total, All Industries",2704
"3977",321948,"Lancaster","MA",2012,170,"Lancaster",10,"Total, All Industries",2075
