"","Region","Year","Number_of_Months_Reported","Single_Family_Buildings","Single_Family_Units","Single_Family_Valuation","I2_Family_Buildings","I2_Family_Units","I2_Family_Valuation","I3-4_Family_Buildings","I3-4_Family_Units","I3-4_Family_Valuation","I5_Family_Buildings","I5_Family_Units","I5_Family_Valuation","Total_Buildings","Total_Units","Total_Valuation","Average_Valuation_PerUnits","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Permits_Per_1000_Population"
"3707","Nahant",2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"3708","Nahant",2017,12,3,3,745000,0,0,0,0,0,0,0,0,0,3,3,745000,248333.333333333,200,NA,NA,100,0,0,0,745000,0,0,0,745000,248333.333333333,0.304228780042592
"3709","Nantucket",2000,12,185,185,60754077,16,32,2827312,0,0,0,0,0,0,201,217,63581389,293001.792626728,0,NA,NA,85.25,14.75,0,0,86481064.7749129,4024568.62624855,0,0,90505633.4011614,417076.651618255,21.1512154056614
"3710","Nantucket",2001,12,243,243,97471165,4,8,740500,1,3,288000,0,0,0,248,254,98499665,387793.956692913,17.05,0.170506912442396,17.05,95.67,3.15,1.18,0,134907577.440994,1024908.865048,398614.116318464,0,136331100.42236,536736.615836064,26.3409453000531
"3711","Nantucket",2002,12,173,173,61794052,2,4,620000,0,0,0,0,0,0,175,177,62414052,352621.762711864,-18.43,-0.303149606299213,-30.31,97.74,2.26,0,0,84196542.6694831,844771.539744302,0,0,85041314.2092274,480459.402312018,18.3131017161992
"3712","Nantucket",2003,12,196,196,80930145,2,4,750000,3,12,1280000,0,0,0,201,212,82960145,391321.438679245,-2.3,0.19774011299435,19.77,92.45,1.89,5.66,0,107813027.947826,999130.434782609,1705182.60869565,0,110517340.991304,521308.212223133,20.8744417904248
"3713","Nantucket",2004,12,267,267,106271609,0,0,0,2,8,880000,0,0,0,269,275,107151609,389642.214545455,26.73,0.297169811320755,29.72,97.09,0,2.91,0,137899930.111593,0,1141903.65272631,0,139041833.76432,505606.668233891,27.6407727085902
"3714","Nantucket",2005,12,260,260,121358725,0,0,0,0,0,0,0,0,0,260,260,121358725,466764.326923077,19.82,-0.0545454545454545,-5.45,100,0,0,0,152316695.709165,0,0,0,152316695.709165,585833.445035252,26.7958363392765
"3715","Nantucket",2006,12,168,168,81877003,0,0,0,0,0,0,0,0,0,168,168,81877003,487363.113095238,-22.58,-0.353846153846154,-35.38,100,0,0,0,99552038.568254,0,0,0,99552038.568254,592571.658144369,17.1236367342779
"3716","Nantucket",2007,12,139,139,74264851,0,0,0,0,0,0,0,0,0,139,139,74264851,534279.503597122,-35.94,-0.172619047619048,-17.26,100,0,0,0,87796009.8635105,0,0,0,87796009.8635105,631625.970241083,13.920881321983
"3717","Nantucket",2008,12,76,76,42743525,6,12,2283334,0,0,0,0,0,0,82,88,45026859,511668.852272727,-59.45,-0.366906474820144,-36.69,86.36,13.64,0,0,48663013.7434221,2599549.61184935,0,0,51262563.3552714,582529.129037175,8.06293018682399
"3718","Nantucket",2009,12,46,46,24388200,0,0,0,0,0,0,0,0,0,46,46,24388200,530178.260869565,-78.8,-0.477272727272727,-47.73,100,0,0,0,27864823.2426108,0,0,0,27864823.2426108,605757.027013279,4.49877750611247
"3719","Nantucket",2010,12,53,53,45196460,0,0,0,0,0,0,0,0,0,53,53,45196460,852763.396226415,-75.58,0.152173913043478,15.22,100,0,0,0,50806014.3963019,0,0,0,50806014.3963019,958604.045213243,5.21448248720976
"3720","Nantucket",2011,12,54,54,39525000,0,0,0,0,0,0,0,0,0,54,54,39525000,731944.444444444,-75.12,0.0188679245283019,1.89,100,0,0,0,43071090.3845042,0,0,0,43071090.3845042,797612.784898226,5.33386013433425
"3721","Nantucket",2012,12,58,58,54644600,0,0,0,0,0,0,0,0,0,58,58,54644600,942148.275862069,-73.2718894009217,0.0740740740740741,7.40740740740741,100,0,0,0,58339871.0419262,0,0,0,58339871.0419262,1005859.84555045,5.63106796116505
"3722","Nantucket",2013,12,109,109,83954560,0,0,0,0,0,0,0,0,0,109,109,83954560,770225.321100917,-49.7695852534562,0.879310344827586,87.9310344827586,100,0,0,0,88337941.110162,0,0,0,88337941.110162,810439.826698733,10.3337125521426
"3723","Nantucket",2014,12,149,149,107620439,0,0,0,0,0,0,0,0,0,149,149,107620439,722284.825503356,-31.3364055299539,0.36697247706422,36.697247706422,100,0,0,0,111431814.374155,0,0,0,111431814.374155,747864.526001042,13.8026864289023
"3724","Nantucket",2015,12,140,140,125493016,2,4,130000,0,0,0,0,0,0,142,144,125623016,872382.055555556,-33.6405529953917,-0.0335570469798658,-3.35570469798658,97.2222222222222,2.77777777777778,0,0,129783298.590059,134444.364750208,0,0,129917742.954809,902206.548297286,13.0263278598294
"3725","Nantucket",2016,12,150,150,139947110,9,18,4577000,5,20,6400000,2,12,1700000,166,200,152624110,763120.55,-7.83410138248848,0.388888888888889,38.8888888888889,75,9,10,6,142928479.599345,4674506.3268988,6536342.69000487,1736216.02703254,155875544.643281,779377.723216406,14.9697898818649
"3726","Nantucket",2017,12,170,170,133012567,4,8,2180000,0,0,0,0,0,0,174,178,135192567,759508.803370786,-17.9723502304147,-0.11,-11,95.5056179775281,4.49438202247191,0,0,133012567,2180000,0,0,135192567,759508.803370786,15.4955917713064
"3727","Nantucket County",2000,NA,185,185,60754077,16,32,2827312,0,0,0,0,0,0,201,217,63581389,293001.792626728,0,NA,NA,85.25,14.75,0,0,86481064.7749129,4024568.62624855,0,0,90505633.4011614,417076.651618255,21.1512154056614
"3728","Nantucket County",2001,NA,243,243,97471165,4,8,740500,1,3,288000,0,0,0,248,254,98499665,387793.956692913,17.05,0.170506912442396,17.05,95.67,3.15,1.18,0,134907577.440994,1024908.865048,398614.116318464,0,136331100.42236,536736.615836064,26.3409453000531
"3729","Nantucket County",2002,NA,173,173,61794052,2,4,620000,0,0,0,0,0,0,175,177,62414052,352621.762711864,-18.43,-0.303149606299213,-30.31,97.74,2.26,0,0,84196542.6694831,844771.539744302,0,0,85041314.2092274,480459.402312018,18.3131017161992
"3730","Nantucket County",2003,NA,196,196,80930145,2,4,750000,3,12,1280000,0,0,0,201,212,82960145,391321.438679245,-2.3,0.19774011299435,19.77,92.45,1.89,5.66,0,107813027.947826,999130.434782609,1705182.60869565,0,110517340.991304,521308.212223133,20.8744417904248
"3731","Nantucket County",2004,NA,267,267,106271609,0,0,0,2,8,880000,0,0,0,269,275,107151609,389642.214545455,26.73,0.297169811320755,29.72,97.09,0,2.91,0,137899930.111593,0,1141903.65272631,0,139041833.76432,505606.668233891,27.6407727085902
"3732","Nantucket County",2005,NA,260,260,121358725,0,0,0,0,0,0,0,0,0,260,260,121358725,466764.326923077,19.82,-0.0545454545454545,-5.45,100,0,0,0,152316695.709165,0,0,0,152316695.709165,585833.445035252,26.7958363392765
"3733","Nantucket County",2006,NA,168,168,81877003,0,0,0,0,0,0,0,0,0,168,168,81877003,487363.113095238,-22.58,-0.353846153846154,-35.38,100,0,0,0,99552038.568254,0,0,0,99552038.568254,592571.658144369,17.1236367342779
"3734","Nantucket County",2007,NA,139,139,74264851,0,0,0,0,0,0,0,0,0,139,139,74264851,534279.503597122,-35.94,-0.172619047619048,-17.26,100,0,0,0,87796009.8635105,0,0,0,87796009.8635105,631625.970241083,13.920881321983
"3735","Nantucket County",2008,NA,76,76,42743525,6,12,2283334,0,0,0,0,0,0,82,88,45026859,511668.852272727,-59.45,-0.366906474820144,-36.69,86.36,13.64,0,0,48663013.7434221,2599549.61184935,0,0,51262563.3552714,582529.129037175,8.06293018682399
"3736","Nantucket County",2009,NA,46,46,24388200,0,0,0,0,0,0,0,0,0,46,46,24388200,530178.260869565,-78.8,-0.477272727272727,-47.73,100,0,0,0,27864823.2426108,0,0,0,27864823.2426108,605757.027013279,4.49877750611247
"3737","Nantucket County",2010,NA,53,53,45196460,0,0,0,0,0,0,0,0,0,53,53,45196460,852763.396226415,-75.58,0.152173913043478,15.22,100,0,0,0,50806014.3963019,0,0,0,50806014.3963019,958604.045213243,5.21448248720976
"3738","Nantucket County",2011,NA,54,54,39525000,0,0,0,0,0,0,0,0,0,54,54,39525000,731944.444444444,-75.12,0.0188679245283019,1.89,100,0,0,0,43071090.3845042,0,0,0,43071090.3845042,797612.784898226,5.33386013433425
"3739","Nantucket County",2012,NA,58,58,54644600,0,0,0,0,0,0,0,0,0,58,58,54644600,942148.275862069,-73.2718894009217,0.0740740740740741,7.40740740740741,100,0,0,0,58339871.0419262,0,0,0,58339871.0419262,1005859.84555045,5.63106796116505
"3740","Nantucket County",2013,NA,109,109,83954560,0,0,0,0,0,0,0,0,0,109,109,83954560,770225.321100917,-49.7695852534562,0.879310344827586,87.9310344827586,100,0,0,0,88337941.110162,0,0,0,88337941.110162,810439.826698733,10.3337125521426
"3741","Nantucket County",2014,NA,149,149,107620439,0,0,0,0,0,0,0,0,0,149,149,107620439,722284.825503356,-31.3364055299539,0.36697247706422,36.697247706422,100,0,0,0,111431814.374155,0,0,0,111431814.374155,747864.526001042,13.8026864289023
"3742","Nantucket County",2015,NA,140,140,125493016,2,4,130000,0,0,0,0,0,0,142,144,125623016,872382.055555556,-33.6405529953917,-0.0335570469798658,-3.35570469798658,97.2222222222222,2.77777777777778,0,0,129783298.590059,134444.364750208,0,0,129917742.954809,902206.548297286,13.0263278598294
"3743","Nantucket County",2016,NA,150,150,139947110,9,18,4577000,5,20,6400000,2,12,1700000,166,200,152624110,763120.55,-7.83410138248848,0.388888888888889,38.8888888888889,75,9,10,6,142928479.599345,4674506.3268988,6536342.69000487,1736216.02703254,155875544.643281,779377.723216406,14.9697898818649
"3744","Nantucket County",2017,NA,170,170,133012567,4,8,2180000,0,0,0,0,0,0,174,178,135192567,759508.803370786,-17.9723502304147,-0.11,-11,95.5056179775281,4.49438202247191,0,0,133012567,2180000,0,0,135192567,759508.803370786,15.4955917713064
"3745","Natick",2000,7,79,79,9955819,0,0,0,0,0,0,0,0,0,79,79,9955819,126023.025316456,0,NA,NA,100,0,0,0,14171720.983043,0,0,0,14171720.983043,179388.873203076,2.46044599476766
"3746","Natick",2001,0,70,70,8780497,0,0,0,0,0,0,0,0,0,70,70,8780497,125435.671428571,-11.39,-0.113924050632911,-11.39,100,0,0,0,12152882.1267081,0,0,0,12152882.1267081,173612.601810115,2.17114853757638
"3747","Natick",2002,0,74,74,9291638,0,0,0,0,0,0,0,0,0,74,74,9291638,125562.675675676,-6.33,0.0571428571428571,5.71,100,0,0,0,12660179.5806559,0,0,0,12660179.5806559,171083.507846702,2.30185392559413
"3748","Natick",2003,0,72,72,9038735,0,0,0,0,0,0,0,0,0,72,72,9038735,125537.986111111,-8.86,-0.027027027027027,-2.7,100,0,0,0,12041166.973913,0,0,0,12041166.973913,167238.430193237,2.24536892658891
"3749","Natick",2004,0,72,72,9039082,0,0,0,0,0,0,0,0,0,72,72,9039082,125542.805555556,-8.86,0,0,100,0,0,0,11729273.5830598,0,0,0,11729273.5830598,162906.577542498,2.25211135439475
"3750","Natick",2005,0,67,67,8411307,0,0,0,0,0,0,0,0,0,67,67,8411307,125541.895522388,-15.19,-0.0694444444444444,-6.94,100,0,0,0,10556987.0549923,0,0,0,10556987.0549923,157566.970970035,2.10163111668758
"3751","Natick",2006,0,56,56,7030357,0,0,0,0,0,0,0,0,0,56,56,7030357,125542.089285714,-29.11,-0.164179104477612,-16.42,100,0,0,0,8548021.36825397,0,0,0,8548021.36825397,152643.238718821,1.75466081779727
"3752","Natick",2007,0,47,47,5900474,0,0,0,0,0,0,0,0,0,47,47,5900474,125542,-40.51,-0.160714285714286,-16.07,100,0,0,0,6975548.54723114,0,0,0,6975548.54723114,148415.926536833,1.46513295302223
"3753","Natick",2008,0,33,33,4142886,0,0,0,0,0,0,0,0,0,33,33,4142886,125542,-58.23,-0.297872340425532,-29.79,100,0,0,0,4716628.269555,0,0,0,4716628.269555,142928.129380455,1.01842421997963
"3754","Natick",2009,0,24,24,3013008,0,0,0,0,0,0,0,0,0,24,24,3013008,125542,-69.62,-0.272727272727273,-27.27,100,0,0,0,3442522.83270485,0,0,0,3442522.83270485,143438.451362702,0.731640398744017
"3755","Natick",2010,1,32,32,5202348,1,2,350000,0,0,0,0,0,0,33,34,5552348,163304.352941176,-56.96,0.416666666666667,41.67,94.12,5.88,0,0,5848036.93436548,393440.217191914,0,0,6241477.1515574,183572.857398746,3.26409495548961
"3756","Natick",2011,12,29,29,7387800,0,0,0,0,0,0,1,36,3047910,30,65,10435710,160549.384615385,-17.72,0.911764705882353,91.18,44.62,0,0,55.38,8050616.10481064,0,0,3321361.34329752,11371977.4481082,174953.499201664,2.93944738389183
"3757","Natick",2012,12,24,24,7754604,3,6,955000,1,3,6e+05,5,515,47806189,33,548,57115793,104225.899635036,593.670886075949,7.43076923076923,743.076923076923,4.37956204379562,1.09489051094891,0.547445255474453,93.978102189781,8278999.15712083,1019580.65106231,640574.231033912,51039021.2622281,60978175.3014452,111274.042520885,3.19519752130132
"3758","Natick",2013,12,26,26,8159290,4,8,1374000,1,4,8e+05,2,19,1540000,33,57,11873290,208303.333333333,-27.8481012658228,-0.895985401459854,-89.5985401459854,45.6140350877193,14.0350877192982,7.01754385964912,33.3333333333333,8585297.56478663,1445738.39807346,841769.081847723,1620405.48255687,12493210.5272647,219179.132057275,3.16455696202532
"3759","Natick",2014,12,66,66,20005089,1,2,340000,0,0,0,4,138,21748216,71,206,42093305,204336.432038835,160.759493670886,2.6140350877193,261.40350877193,32.0388349514563,0.970873786407767,0,66.9902912621359,20713568.7672344,352041.092187078,0,22518428.5698838,43584038.4293052,211573.002084006,6.76706061761342
"3760","Natick",2015,12,24,24,8537873,3,6,1120490,0,0,0,0,0,0,27,30,9658363,321945.433333333,-62.0253164556962,-0.854368932038835,-85.4368932038835,80,20,0,0,8829760.8600227,1158796.66353046,0,0,9988557.52355316,332951.917451772,2.54668930390492
"3761","Natick",2016,9,26,26,7858681,2,4,673497,0,0,0,1,5,787979,17,18,4917059,273169.944444444,-77.2151898734177,-0.4,-40,144.444444444444,22.2222222222222,0,27.7777777777778,8026098.76678597,687844.873857846,0,804765.746332399,5021809.78921448,278989.432734137,1.59984942593638
"3762","Natick",2017,5,29,29,9601844,2,4,736748,0,0,0,1,5,787979,13,14,4756500,339750,-82.2784810126582,-0.222222222222222,-22.2222222222222,207.142857142857,28.5714285714286,0,35.7142857142857,9601844,736748,0,787979,4756500,339750,1.21894045944679
"3763","Needham",2000,11,70,70,22416113,0,0,0,0,0,0,0,0,0,70,70,22416113,320230.185714286,0,NA,NA,100,0,0,0,31908464.683856,0,0,0,31908464.683856,455835.209769372,2.42055396106366
"3764","Needham",2001,12,71,71,18949280,0,0,0,0,0,0,0,0,0,71,71,18949280,266891.267605634,1.43,0.0142857142857143,1.43,100,0,0,0,26227258.687747,0,0,0,26227258.687747,369398.009686578,2.45487863909826
"3765","Needham",2002,12,60,60,18165780,0,0,0,0,0,0,0,0,0,60,60,18165780,302763,-14.29,-0.154929577464789,-15.49,100,0,0,0,24751506.3568649,0,0,0,24751506.3568649,412525.105947749,2.07878598898243
"3766","Needham",2003,3,57,57,17673430,0,0,0,0,0,0,0,0,0,57,57,17673430,310060.175438597,-18.57,-0.05,-5,100,0,0,0,23544082.4,0,0,0,23544082.4,413054.077192983,1.98364364016008
"3767","Needham",2004,0,58,58,17895925,0,0,0,0,0,0,0,0,0,58,58,17895925,308550.431034483,-17.14,0.0175438596491228,1.75,100,0,0,0,23222070.5982001,0,0,0,23222070.5982001,400380.527555175,2.02627166014533
"3768","Needham",2005,12,62,62,19213803,0,0,0,0,0,0,0,0,0,62,62,19213803,309900.048387097,-11.43,0.0689655172413793,6.9,100,0,0,0,24115142.8129032,0,0,0,24115142.8129032,388953.916337149,2.17650775819701
"3769","Needham",2006,1,53,53,17244978,0,0,0,0,0,0,0,0,0,53,53,17244978,325376.943396226,-24.29,-0.145161290322581,-14.52,100,0,0,0,20967703.4095238,0,0,0,20967703.4095238,395617.045462713,1.86108575040382
"3770","Needham",2007,12,88,88,29361900,0,0,0,0,0,0,0,0,0,88,88,29361900,333657.954545455,25.71,0.660377358490566,66.04,100,0,0,0,34711678.9073126,0,0,0,34711678.9073126,394450.896674007,3.08512130136026
"3771","Needham",2008,2,64,64,22847208,0,0,0,0,0,0,0,0,0,64,64,22847208,356987.625,-8.57,-0.272727272727273,-27.27,100,0,0,0,26011284.6776868,0,0,0,26011284.6776868,406426.323088856,2.23362300631696
"3772","Needham",2009,0,51,51,17996400,0,0,0,0,0,0,0,0,0,51,51,17996400,352870.588235294,-27.14,-0.203125,-20.31,100,0,0,0,20561849.7881484,0,0,0,20561849.7881484,403173.525257812,1.77335790535137
"3773","Needham",2010,0,58,58,20520015,0,0,0,0,0,0,0,0,0,58,58,20520015,353793.362068966,-17.14,0.137254901960784,13.73,100,0,0,0,23066854.7382324,0,0,0,23066854.7382324,397704.39203849,2.14314747071648
"3774","Needham",2011,0,43,43,15204814,0,0,0,0,0,0,0,0,0,43,43,15204814,353600.325581395,-38.57,-0.258620689655172,-25.86,100,0,0,0,16568954.2839614,0,0,0,16568954.2839614,385324.518231661,1.58496129745669
"3775","Needham",2012,12,73,73,30566250,0,0,0,0,0,0,0,0,0,73,73,30566250,418715.753424658,4.28571428571429,0.697674418604651,69.7674418604651,100,0,0,0,32633253.4822339,0,0,0,32633253.4822339,447030.869619642,2.67722888473246
"3776","Needham",2013,12,104,104,43260870,0,0,0,0,0,0,0,0,0,104,104,43260870,415969.903846154,48.5714285714286,0.424657534246575,42.4657534246575,100,0,0,0,45519578.5247921,0,0,0,45519578.5247921,437688.255046078,3.79395885013863
"3777","Needham",2014,1,106,106,44323219,0,0,0,0,0,0,0,0,0,9,9,3974140,441571.111111111,-87.1428571428571,-0.913461538461538,-91.3461538461538,1177.77777777778,0,0,0,45892924.7823736,0,0,0,4114884.07677751,457209.341864167,0.327058652518352
"3778","Needham",2015,12,99,99,49102984,0,0,0,0,0,0,0,0,0,99,99,49102984,495989.737373737,41.4285714285714,10,1000,100,0,0,0,50781688.3939971,0,0,0,50781688.3939971,512946.347414111,3.59659957858025
"3779","Needham",2016,12,114,114,77555159,0,0,0,1,4,5470846,6,36,11607957,121,154,94633962,614506.246753247,120,0.555555555555556,55.5555555555556,74.025974025974,0,2.5974025974026,23.3766233766234,79207358.8440337,0,5587394.41566288,11855247.6379439,96650000.8976405,627597.408426237,4.39265229071372
"3780","Needham",2017,12,113,113,76429768,0,0,0,0,0,0,0,0,0,113,113,76429768,676369.628318584,61.4285714285714,-0.266233766233766,-26.6233766233766,100,0,0,0,76429768,0,0,0,76429768,676369.628318584,4.09791477787851
"3781","New Ashford",2000,12,2,2,224000,0,0,0,0,0,0,0,0,0,2,2,224000,112000,0,NA,NA,100,0,0,0,318855.284552846,0,0,0,318855.284552846,159427.642276423,8.19672131147541
"3782","New Ashford",2001,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,0,0,0,0,0,NA,0
"3783","New Ashford",2002,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"3784","New Ashford",2003,12,1,1,126665,0,0,0,0,0,0,0,0,0,1,1,126665,126665,-50,NA,NA,100,0,0,0,168739.808695652,0,0,0,168739.808695652,168739.808695652,4.20168067226891
"3785","New Ashford",2004,12,2,2,170000,0,0,0,0,0,0,0,0,0,2,2,170000,85000,0,1,100,100,0,0,0,220595.023822128,0,0,0,220595.023822128,110297.511911064,8.43881856540084
"3786","New Ashford",2005,12,2,2,347477,0,0,0,0,0,0,0,0,0,2,2,347477,173738.5,0,0,0,100,0,0,0,436116.550128008,0,0,0,436116.550128008,218058.275064004,8.51063829787234
"3787","New Ashford",2006,12,2,2,290000,0,0,0,0,0,0,0,0,0,2,2,290000,145000,0,0,0,100,0,0,0,352603.174603175,0,0,0,352603.174603175,176301.587301587,8.58369098712446
"3788","New Ashford",2007,12,1,1,972000,0,0,0,0,0,0,0,0,0,1,1,972000,972000,-50,-0.5,-50,100,0,0,0,1149099.74824203,0,0,0,1149099.74824203,1149099.74824203,4.31034482758621
"3789","New Ashford",2008,12,1,1,264000,0,0,0,0,0,0,0,0,0,1,1,264000,264000,-50,0,0,100,0,0,0,300560.976855873,0,0,0,300560.976855873,300560.976855873,4.34782608695652
"3790","New Ashford",2009,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,0,0,0,0,0,NA,0
"3791","New Ashford",2010,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"3792","New Ashford",2011,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"3793","New Ashford",2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"3794","New Ashford",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"3795","New Ashford",2014,12,1,1,350000,0,0,0,0,0,0,0,0,0,1,1,350000,350000,-50,NA,NA,100,0,0,0,362395.241957286,0,0,0,362395.241957286,362395.241957286,6.13496932515337
"3796","New Ashford",2015,0,1,1,350000,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,361965.597404406,0,0,0,0,NA,0
"3797","New Ashford",2016,0,1,1,350000,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,357456.240859642,0,0,0,0,NA,0
"3798","New Ashford",2017,0,1,1,350000,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,350000,0,0,0,0,NA,0
"3799","New Bedford",2000,12,82,82,5242076,0,0,0,0,0,0,0,0,0,82,82,5242076,63927.756097561,0,NA,NA,100,0,0,0,7461891.22601626,0,0,0,7461891.22601626,90998.6734880032,0.872173413601651
"3800","New Bedford",2001,11,59,59,4281197,1,2,95000,1,4,120000,0,0,0,61,65,4496197,69172.2615384615,-20.73,-0.207317073170732,-20.73,90.77,3.08,6.15,0,5925505.41298701,131487.295313382,166089.215132693,0,6223081.92343309,95739.7218989706,0.646446662851572
"3801","New Bedford",2002,12,66,66,5077500,1,2,81000,0,0,0,3,42,2497000,70,110,7655500,69595.4545454545,34.15,0.692307692307692,69.23,60,1.82,0,38.18,6918270.15008338,110365.314063369,0,3402249.2495831,10430884.7137299,94826.2246702713,0.736679260374023
"3802","New Bedford",2003,7,161,161,12314023,0,0,0,0,0,0,3,18,1070143,164,179,13384166,74771.8770949721,118.29,0.627272727272727,62.73,89.94,0,0,10.06,16404420.2052174,0,0,1425616.58782609,17830036.7930435,99609.144095215,1.71731345159061
"3803","New Bedford",2004,11,70,70,10668693,1,2,72000,0,0,0,6,57,3097314,77,129,13838007,107271.372093023,57.32,-0.279329608938547,-27.93,54.26,1.55,0,44.19,13843885.8028587,93428.4806776072,0,4019129.73890948,17956444.0224457,139197.240484075,0.807593476322828
"3804","New Bedford",2005,12,60,60,7654859,9,18,1277000,0,0,0,4,102,4407500,73,180,13339359,74107.55,119.51,0.395348837209302,39.53,33.33,10,0,56.67,9607573.15965182,1602755.96518177,0,5531830.00512033,16742159.1299539,93011.9951664106,0.767548471211675
"3805","New Bedford",2006,12,51,51,6905120,2,4,305000,0,0,0,4,72,6150000,57,127,13360120,105197.795275591,54.88,-0.294444444444444,-29.44,40.16,3.15,0,56.69,8395749.07936508,370841.26984127,0,7477619.04761905,16244209.3968254,127907.160604925,0.601069270597168
"3806","New Bedford",2007,12,93,93,11796990,2,4,3e+05,2,6,3e+05,0,0,0,97,103,12396990,120359.126213592,25.61,-0.188976377952756,-18.9,90.29,3.88,5.83,0,13946417.9413722,354660.416124085,354660.416124085,0,14655738.7736204,142288.725957479,1.02276441623349
"3807","New Bedford",2008,12,33,33,4206900,1,2,1e+05,0,0,0,0,0,0,34,35,4306900,123054.285714286,-57.32,-0.660194174757282,-66.02,94.29,5.71,0,0,4789507.47551126,113848.854869649,0,0,4903356.33038091,140095.89515374,0.358169962181466
"3808","New Bedford",2009,7,33,33,4102801,1,2,1e+05,0,0,0,0,0,0,34,35,4202801,120080.028571429,-57.32,0,0,94.29,5.71,0,0,4687669.63796455,114255.349893025,0,0,4801924.98785757,137197.856795931,0.357966330108127
"3809","New Bedford",2010,12,16,16,2296496,0,0,0,0,0,0,0,0,0,16,16,2296496,143531,-80.49,-0.542857142857143,-54.29,100,0,0,0,2581525.38577246,0,0,0,2581525.38577246,161345.336610779,0.168328914699322
"3810","New Bedford",2011,12,17,17,2096300,0,0,0,0,0,0,0,0,0,17,17,2096300,123311.764705882,-79.27,0.0625,6.25,100,0,0,0,2284375.12392249,0,0,0,2284375.12392249,134375.007289558,0.179143483392345
"3811","New Bedford",2012,12,21,21,3468750,0,0,0,0,0,0,0,0,0,21,21,3468750,165178.571428571,-74.390243902439,0.235294117647059,23.5294117647059,100,0,0,0,3703319.7731648,0,0,0,3703319.7731648,176348.560626895,0.221029365329965
"3812","New Bedford",2013,12,7,7,832457,0,0,0,0,0,0,0,0,0,7,7,832457,118922.428571429,-91.4634146341463,-0.666666666666667,-66.6666666666667,100,0,0,0,875920.705709637,0,0,0,875920.705709637,125131.529387092,0.0736044078525388
"3813","New Bedford",2014,12,19,19,2118450,0,0,0,0,0,0,0,0,0,19,19,2118450,111497.368421053,-76.8292682926829,1.71428571428571,171.428571428571,100,0,0,0,2193474.85806975,0,0,0,2193474.85806975,115446.045161566,0.199665822465558
"3814","New Bedford",2015,12,24,24,2476300,0,0,0,0,0,0,0,0,0,24,24,2476300,103179.166666667,-70.7317073170732,0.263157894736842,26.3157894736842,100,0,0,0,2560958.31100723,0,0,0,2560958.31100723,106706.596291968,0.252190908517748
"3815","New Bedford",2016,12,9,9,1060000,2,4,142000,0,0,0,0,0,0,11,13,1202000,92461.5384615385,-84.1463414634146,-0.458333333333333,-45.8333333333333,69.2307692307692,30.7692307692308,0,0,1082581.75803206,145025.103434483,0,0,1227606.86146654,94431.2970358878,0.115615442018856
"3816","New Bedford",2017,12,25,25,3276000,1,2,135000,0,0,0,1,6,550000,27,33,3961000,120030.303030303,-59.7560975609756,1.53846153846154,153.846153846154,75.7575757575758,6.06060606060606,0,18.1818181818182,3276000,135000,0,550000,3961000,120030.303030303,0.283851976450799
"3817","New Braintree",2000,0,11,11,1942659,0,0,0,0,0,0,0,0,0,11,11,1942659,176605.363636364,0,NA,NA,100,0,0,0,2765299.5010453,0,0,0,2765299.5010453,251390.863731391,11.7899249732047
"3818","New Braintree",2001,0,11,11,1933750,0,0,0,0,0,0,0,0,0,11,11,1933750,175795.454545455,0,0,0,100,0,0,0,2676458.49802372,0,0,0,2676458.49802372,243314.408911248,11.6402116402116
"3819","New Braintree",2002,0,14,14,2463563,0,0,0,0,0,0,0,0,0,14,14,2463563,175968.785714286,27.27,0.272727272727273,27.27,100,0,0,0,3356690.1754308,0,0,0,3356690.1754308,239763.583959343,14.6443514644351
