"Municipal","County","State","C_year","Number of Months Reported","Area Name","Single Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Buildings- Reported Data Only","Single Family Units- Reported Data Only","Single Family Valuation- Reported Data Only","2 Family Buildings- Reported Data Only","2 Family Units- Reported Data Only","2 Family Valuation- Reported Data Only","3+4 Family Buildings- Reported Data Only","3+4 Family Units- Reported Data Only","3+4 Family Valuation- Reported Data Only","5+ Family Buildings- Reported Data Only","5+ Family Units- Reported Data Only","5+ Family Valuation- Reported Data Only","Total_Buildings_Reported_Imputed","Total_Units_Reported_Imputed","Total_Valuation_Reported_Imputed","Average_Valuation_PerUnits_Reported_Imputed","Total_Buildings_Reported","Total_Units_Reported","Total_Valuation_Reported","Average_Valuation_PerUnits_Reported","Region","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family"
"Brookline","Norfolk","MA","2008"," 12","Brookline town",6,6,12872000,0,0,0,0,0,0,5,44,8824000,6,6,12872000,0,0,0,0,0,0,5,44,8824000,11,50,21696000,433920,11,50,21696000,433920,"Brookline",13448093,0,0,9218923,22667016,453340.32,25,-0.0566037735849057,-5.66,12,0,0,88
"Brookline","Norfolk","MA","2009"," 12","Brookline town",7,7,4147000,1,2,346000,0,0,0,1,8,2e+06,7,7,4147000,1,2,346000,0,0,0,1,8,2e+06,9,17,6493000,381941.176470588,9,17,6493000,381941.176470588,"Brookline",4348071,362776,0,2096972,6807819,400459.941176471,-57.5,-0.66,-66,41.18,11.76,0,47.06
"Brookline","Norfolk","MA","2010"," 12","Brookline town",5,5,3076000,0,0,0,0,0,0,0,0,0,5,5,3076000,0,0,0,0,0,0,0,0,0,5,5,3076000,615200,5,5,3076000,615200,"Brookline",3173095,0,0,0,3173095,634619,-87.5,-0.705882352941177,-70.59,100,0,0,0
"Brookline","Norfolk","MA","2011"," 12","Brookline town",21,21,15816098,0,0,58000,3,11,2207574,0,0,0,21,21,15816098,0,0,58000,3,11,2207574,0,0,0,24,32,18081672,565052.25,24,32,18081672,565052.25,"Brookline",15816098,58000,2207574,0,18081672,565052.25,-20,5.4,540,65.62,0,34.38,0
"Buckland","Franklin","MA","2000"," 12","Buckland town",3,3,380070,0,0,0,0,0,0,0,0,0,3,3,380070,0,0,0,0,0,0,0,0,0,3,3,380070,126690,3,3,380070,126690,"Buckland",496473,0,0,0,496473,165491,0,NA,NA,100,0,0,0
"Buckland","Franklin","MA","2001"," 12","Buckland town",2,2,221390,0,0,0,0,0,0,0,0,0,2,2,221390,0,0,0,0,0,0,0,0,0,2,2,221390,110695,2,2,221390,110695,"Buckland",281193,0,0,0,281193,140596.5,-33.33,-0.333333333333333,-33.33,100,0,0,0
"Buckland","Franklin","MA","2002"," 12","Buckland town",8,8,969744,0,0,0,0,0,0,0,0,0,8,8,969744,0,0,0,0,0,0,0,0,0,8,8,969744,121218,8,8,969744,121218,"Buckland",1212525,0,0,0,1212525,151565.625,166.67,3,300,100,0,0,0
"Buckland","Franklin","MA","2003"," 12","Buckland town",2,2,277340,0,0,0,0,0,0,0,0,0,2,2,277340,0,0,0,0,0,0,0,0,0,2,2,277340,138670,2,2,277340,138670,"Buckland",339047,0,0,0,339047,169523.5,-33.33,-0.75,-75,100,0,0,0
"Buckland","Franklin","MA","2004"," 12","Buckland town",8,8,1433730,1,2,386000,0,0,0,0,0,0,8,8,1433730,1,2,386000,0,0,0,0,0,0,9,10,1819730,181973,9,10,1819730,181973,"Buckland",1707262,459642,0,0,2166904,216690.4,233.33,4,400,80,20,0,0
"Buckland","Franklin","MA","2005"," 12","Buckland town",7,7,1267680,0,0,0,1,4,453600,0,0,0,7,7,1267680,0,0,0,1,4,453600,0,0,0,8,11,1721280,156480,8,11,1721280,156480,"Buckland",1460065,0,522439,0,1982504,180227.636363636,266.67,0.1,10,63.64,0,36.36,0
"Buckland","Franklin","MA","2006"," 12","Buckland town",3,3,700840,0,0,0,0,0,0,0,0,0,3,3,700840,0,0,0,0,0,0,0,0,0,3,3,700840,233613.333333333,3,3,700840,233613.333333333,"Buckland",781975,0,0,0,781975,260658.333333333,0,-0.727272727272727,-72.73,100,0,0,0
"Buckland","Franklin","MA","2007"," 12","Buckland town",2,2,265710,0,0,0,0,0,0,0,0,0,2,2,265710,0,0,0,0,0,0,0,0,0,2,2,265710,132855,2,2,265710,132855,"Buckland",288261,0,0,0,288261,144130.5,-33.33,-0.333333333333333,-33.33,100,0,0,0
"Buckland","Franklin","MA","2008"," 12","Buckland town",1,1,197520,0,0,0,0,0,0,0,0,0,1,1,197520,0,0,0,0,0,0,0,0,0,1,1,197520,197520,1,1,197520,197520,"Buckland",206360,0,0,0,206360,206360,-66.67,-0.5,-50,100,0,0,0
"Buckland","Franklin","MA","2009"," 12","Buckland town",1,1,327360,0,0,0,0,0,0,0,0,0,1,1,327360,0,0,0,0,0,0,0,0,0,1,1,327360,327360,1,1,327360,327360,"Buckland",343232,0,0,0,343232,343232,-66.67,0,0,100,0,0,0
"Buckland","Franklin","MA","2010"," 12","Buckland town",2,2,513150,0,0,0,0,0,0,0,0,0,2,2,513150,0,0,0,0,0,0,0,0,0,2,2,513150,256575,2,2,513150,256575,"Buckland",529348,0,0,0,529348,264674,-33.33,1,100,100,0,0,0
"Buckland","Franklin","MA","2011"," 12","Buckland town",1,1,127200,0,0,0,0,0,0,0,0,0,1,1,127200,0,0,0,0,0,0,0,0,0,1,1,127200,127200,1,1,127200,127200,"Buckland",127200,0,0,0,127200,127200,-66.67,-0.5,-50,100,0,0,0
"Burlington","Middlesex","MA","2000"," 12","Burlington town",27,27,3709000,0,0,0,0,0,0,0,0,0,27,27,3709000,0,0,0,0,0,0,0,0,0,27,27,3709000,137370.37037037,27,27,3709000,137370.37037037,"Burlington",4844940,0,0,0,4844940,179442.222222222,0,NA,NA,100,0,0,0
"Burlington","Middlesex","MA","2001"," 12","Burlington town",17,17,2456000,0,0,0,0,0,0,0,0,0,17,17,2456000,0,0,0,0,0,0,0,0,0,17,17,2456000,144470.588235294,17,17,2456000,144470.588235294,"Burlington",3119425,0,0,0,3119425,183495.588235294,-37.04,-0.37037037037037,-37.04,100,0,0,0
"Burlington","Middlesex","MA","2002"," 12","Burlington town",27,27,4330000,0,0,0,0,0,0,0,0,0,27,27,4330000,0,0,0,0,0,0,0,0,0,27,27,4330000,160370.37037037,27,27,4330000,160370.37037037,"Burlington",5414040,0,0,0,5414040,200520,0,0.588235294117647,58.82,100,0,0,0
"Burlington","Middlesex","MA","2003"," 12","Burlington town",45,45,6861000,0,0,0,1,3,327000,7,200,11951472,45,45,6861000,0,0,0,1,3,327000,7,200,11951472,53,248,19139472,77175.2903225807,53,248,19139472,77175.2903225807,"Burlington",8387535,0,399756,14610610,23397901,94346.375,818.52,8.18518518518519,818.52,18.15,0,1.21,80.65
"Burlington","Middlesex","MA","2004"," 12","Burlington town",40,40,7336442,0,0,0,0,0,0,1,79,11549806,40,40,7336442,0,0,0,0,0,0,1,79,11549806,41,119,18886248,158707.966386555,41,119,18886248,158707.966386555,"Burlington",8736114,0,0,13753318,22489432,188986.823529412,340.74,-0.520161290322581,-52.02,33.61,0,0,66.39
"Burlington","Middlesex","MA","2005"," 12","Burlington town",45,45,9415165,0,0,0,0,0,0,21,629,72464237,45,45,9415165,0,0,0,0,0,0,21,629,72464237,66,674,81879402,121482.792284866,66,674,81879402,121482.792284866,"Burlington",10844024,0,0,83461511,94305535,139919.191394659,2396.3,4.66386554621849,466.39,6.68,0,0,93.32
"Burlington","Middlesex","MA","2006"," 12","Burlington town",60,60,10016371,0,0,0,0,0,0,0,0,0,60,60,10016371,0,0,0,0,0,0,0,0,0,60,60,10016371,166939.516666667,60,60,10016371,166939.516666667,"Burlington",11175955,0,0,0,11175955,186265.916666667,122.22,-0.910979228486647,-91.1,100,0,0,0
"Burlington","Middlesex","MA","2007"," 12","Burlington town",21,21,4793307,0,0,0,2,7,1441440,1,6,1065420,21,21,4793307,0,0,0,2,7,1441440,1,6,1065420,24,34,7300167,214710.794117647,24,34,7300167,214710.794117647,"Burlington",5200112,0,1563774,1155842,7919728,232933.176470588,25.93,-0.433333333333333,-43.33,61.76,0,20.59,17.65
"Burlington","Middlesex","MA","2008"," 12","Burlington town",13,13,2410182,0,0,0,0,0,0,0,0,0,13,13,2410182,0,0,0,0,0,0,0,0,0,13,13,2410182,185398.615384615,13,13,2410182,185398.615384615,"Burlington",2518051,0,0,0,2518051,193696.230769231,-51.85,-0.617647058823529,-61.76,100,0,0,0
"Burlington","Middlesex","MA","2009"," 12","Burlington town",29,29,6021600,0,0,0,1,3,325000,2,20,4031000,29,29,6021600,0,0,0,1,3,325000,2,20,4031000,32,52,10377600,199569.230769231,32,52,10377600,199569.230769231,"Burlington",6313562,0,340758,4226446,10880766,209245.5,92.59,3,300,55.77,0,5.77,38.46
"Burlington","Middlesex","MA","2010"," 12","Burlington town",47,47,9240344,0,0,0,0,0,0,1,21,4400000,47,47,9240344,0,0,0,0,0,0,1,21,4400000,48,68,13640344,200593.294117647,48,68,13640344,200593.294117647,"Burlington",9532018,0,0,4538887,14070905,206925.073529412,151.85,0.307692307692308,30.77,69.12,0,0,30.88
"Burlington","Middlesex","MA","2011"," 12","Burlington town",18,18,5357917,0,0,0,0,0,0,0,0,0,18,18,5357917,0,0,0,0,0,0,0,0,0,18,18,5357917,297662.055555556,18,18,5357917,297662.055555556,"Burlington",5357917,0,0,0,5357917,297662.055555556,-33.33,-0.735294117647059,-73.53,100,0,0,0
"Cambridge","Middlesex","MA","2000"," 12","Cambridge",13,13,3988000,1,2,243000,1,3,320000,7,447,58729344,13,13,3988000,1,2,243000,1,3,320000,7,447,58729344,22,465,63280344,136086.761290323,22,465,63280344,136086.761290323,"Cambridge",5209389,317423,418005,76716143,82660960,177765.505376344,0,NA,NA,2.8,0.43,0.65,96.13
"Cambridge","Middlesex","MA","2001"," 12","Cambridge",16,16,2928900,0,0,0,12,36,12750000,0,0,0,16,16,2928900,0,0,0,12,36,12750000,0,0,0,28,52,15678900,301517.307692308,28,52,15678900,301517.307692308,"Cambridge",3720067,0,16194084,0,19914151,382964.442307692,-88.82,-0.888172043010753,-88.82,30.77,0,69.23,0
"Cambridge","Middlesex","MA","2002"," 12","Cambridge",45,45,6097920,0,0,0,0,0,0,0,0,0,45,45,6097920,0,0,0,0,0,0,0,0,0,45,45,6097920,135509.333333333,45,45,6097920,135509.333333333,"Cambridge",7624569,0,0,0,7624569,169434.866666667,-90.32,-0.134615384615385,-13.46,100,0,0,0
"Cambridge","Middlesex","MA","2003"," 12","Cambridge",22,22,17079409,0,0,0,0,0,0,0,0,220000,22,22,17079409,0,0,0,0,0,0,0,0,220000,22,22,17299409,786336.772727273,22,22,17299409,786336.772727273,"Cambridge",20879485,0,0,268949,21148434,961292.454545455,-95.27,-0.511111111111111,-51.11,100,0,0,0
"Cambridge","Middlesex","MA","2004"," 12","Cambridge",39,39,11123614,2,4,6e+05,1,3,2e+05,1,35,1.8e+07,39,39,11123614,2,4,6e+05,1,3,2e+05,1,35,1.8e+07,43,81,29923614,369427.333333333,43,81,29923614,369427.333333333,"Cambridge",13245816,714470,238157,21434103,35632546,439907.975308642,-82.58,2.68181818181818,268.18,48.15,4.94,3.7,43.21
"Cambridge","Middlesex","MA","2005"," 12","Cambridge",47,47,18000340,0,0,0,0,0,0,9,949,63483401,47,47,18000340,0,0,0,0,0,0,9,949,63483401,56,996,81483741,81810.984939759,56,996,81483741,81810.984939759,"Cambridge",20732097,0,0,73117730,93849827,94226.733935743,114.19,11.2962962962963,1129.63,4.72,0,0,95.28
"Cambridge","Middlesex","MA","2006"," 12","Cambridge",12,12,9603522,0,0,0,9,29,8755524,2,13,3928676,12,12,9603522,0,0,0,9,29,8755524,2,13,3928676,23,54,22287722,412735.592592593,23,54,22287722,412735.592592593,"Cambridge",10715311,0,9769141,4383494,24867946,460517.518518519,-88.39,-0.94578313253012,-94.58,22.22,0,53.7,24.07
"Cambridge","Middlesex","MA","2007"," 12","Cambridge",25,25,16461950,0,0,0,0,0,0,5,586,146570542,25,25,16461950,0,0,0,0,0,0,5,586,146570542,30,611,163032492,266828.955810147,30,611,163032492,266828.955810147,"Cambridge",17859067,0,0,159009902,176868969,289474.58101473,31.4,10.3148148148148,1031.48,4.09,0,0,95.91
"Cambridge","Middlesex","MA","2008"," 12","Cambridge",12,12,12944338,0,0,0,0,0,0,1,24,5711372,12,12,12944338,0,0,0,0,0,0,1,24,5711372,13,36,18655710,518214.166666667,13,36,18655710,518214.166666667,"Cambridge",13523669,0,0,5966987,19490656,541407.111111111,-92.26,-0.941080196399345,-94.11,33.33,0,0,66.67
"Cambridge","Middlesex","MA","2009"," 12","Cambridge",11,11,12189439,0,0,0,0,0,0,0,0,0,11,11,12189439,0,0,0,0,0,0,0,0,0,11,11,12189439,1108130.81818182,11,11,12189439,1108130.81818182,"Cambridge",12780454,0,0,0,12780454,1161859.45454545,-97.63,-0.694444444444444,-69.44,100,0,0,0
"Cambridge","Middlesex","MA","2010"," 12","Cambridge",8,8,10954023,0,0,0,0,0,0,1,30,4998666,8,8,10954023,0,0,0,0,0,0,1,30,4998666,9,38,15952689,419807.605263158,9,38,15952689,419807.605263158,"Cambridge",11299790,0,0,5156450,16456240,433058.947368421,-91.83,2.45454545454545,245.45,21.05,0,0,78.95
"Cambridge","Middlesex","MA","2011"," 12","Cambridge",14,14,12227471,0,0,0,0,0,0,1,20,7988323,14,14,12227471,0,0,0,0,0,0,1,20,7988323,15,34,20215794,594582.176470588,15,34,20215794,594582.176470588,"Cambridge",12227471,0,0,7988323,20215794,594582.176470588,-92.69,-0.105263157894737,-10.53,41.18,0,0,58.82
"Canton","Norfolk","MA","2000","  0","Canton town",57,57,11533469,2,4,250000,0,0,0,10,50,4289470,0,0,0,0,0,0,0,0,0,0,0,0,69,111,16072939,144801.252252252,0,0,0,NA,"Canton",15065778,326566,0,5603189,20995533,189148.945945946,0,NA,NA,51.35,3.6,0,45.05
"Canton","Norfolk","MA","2001","  0","Canton town",54,54,10924234,5,10,625000,0,0,0,12,62,5318942,0,0,0,0,0,0,0,0,0,0,0,0,71,126,16868176,133874.412698413,0,0,0,NA,"Canton",13875134,793828,0,6755717,21424679,170037.134920635,13.51,0.135135135135135,13.51,42.86,7.94,0,49.21
"Canton","Norfolk","MA","2002"," 12","Canton town",21,21,3097523,1,2,166256,0,0,0,6,70,4943750,21,21,3097523,1,2,166256,0,0,0,6,70,4943750,28,93,8207529,88253,28,93,8207529,88253,"Canton",3873006,207879,0,6181446,10262331,110347.64516129,-16.22,-0.261904761904762,-26.19,22.58,2.15,0,75.27
"Canton","Norfolk","MA","2003","  0","Canton town",26,26,4437821,1,2,166256,0,0,0,11,72,5251808,0,0,0,0,0,0,0,0,0,0,0,0,38,100,9855885,98558.85,0,0,0,NA,"Canton",5425212,203247,0,6420307,12048766,120487.66,-9.91,0.0752688172043011,7.53,26,2,0,72
"Canton","Norfolk","MA","2004","  0","Canton town",24,24,4003713,2,4,332512,0,0,0,12,93,6734932,0,0,0,0,0,0,0,0,0,0,0,0,38,121,11071157,91497.1652892562,0,0,0,NA,"Canton",4767555,395950,0,8019846,13183351,108953.314049587,9.01,0.21,21,19.83,3.31,0,76.86
"Canton","Norfolk","MA","2005","  0","Canton town",22,22,3685528,3,6,498768,0,0,0,14,115,8341220,0,0,0,0,0,0,0,0,0,0,0,0,39,143,12525516,87591.020979021,0,0,0,NA,"Canton",4244849,574462,0,9607095,14426406,100883.958041958,28.83,0.181818181818182,18.18,15.38,4.2,0,80.42
"Canton","Norfolk","MA","2006","  0","Canton town",18,18,3011919,2,4,332512,0,0,0,12,109,7902729,0,0,0,0,0,0,0,0,0,0,0,0,32,131,11247160,85856.1832061069,0,0,0,NA,"Canton",3360605,371007,0,8817619,12549231,95795.6564885496,18.02,-0.0839160839160839,-8.39,13.74,3.05,0,83.21
"Canton","Norfolk","MA","2007","  0","Canton town",14,14,2343386,3,6,498768,0,0,0,12,114,8266026,0,0,0,0,0,0,0,0,0,0,0,0,29,134,11108180,82896.8656716418,0,0,0,NA,"Canton",2542268,541098,0,8967559,12050925,89932.276119403,20.72,0.0229007633587786,2.29,10.45,4.48,0,85.07
"Canton","Norfolk","MA","2008","  0","Canton town",9,9,1506297,1,2,166256,0,0,0,12,112,8120919,0,0,0,0,0,0,0,0,0,0,0,0,22,123,9793472,79621.7235772358,0,0,0,NA,"Canton",1573712,173697,0,8484375,10231784,83185.2357723577,10.81,-0.082089552238806,-8.21,7.32,1.63,0,91.06
"Canton","Norfolk","MA","2009","  0","Canton town",7,7,1171581,0,0,0,0,0,0,6,30,2175250,0,0,0,0,0,0,0,0,0,0,0,0,13,37,3346831,90454.8918918919,0,0,0,NA,"Canton",1228386,0,0,2280719,3509105,94840.6756756757,-66.67,-0.699186991869919,-69.92,18.92,0,0,81.08
"Canton","Norfolk","MA","2010","  0","Canton town",5,5,836842,0,0,0,0,0,0,7,35,2537793,0,0,0,0,0,0,0,0,0,0,0,0,12,40,3374635,84365.875,0,0,0,NA,"Canton",863257,0,0,2617899,3481156,87028.9,-63.96,0.0810810810810811,8.11,12.5,0,0,87.5
"Canton","Norfolk","MA","2011","  0","Canton town",4,4,669475,0,0,0,0,0,0,7,38,2755319,0,0,0,0,0,0,0,0,0,0,0,0,11,42,3424794,81542.7142857143,0,0,0,NA,"Canton",669475,0,0,2755319,3424794,81542.7142857143,-62.16,0.05,5,9.52,0,0,90.48
"Carlisle","Middlesex","MA","2000"," 12","Carlisle town",24,24,14629960,0,0,0,0,0,0,0,0,0,24,24,14629960,0,0,0,0,0,0,0,0,0,24,24,14629960,609581.666666667,24,24,14629960,609581.666666667,"Carlisle",19110619,0,0,0,19110619,796275.791666667,0,NA,NA,100,0,0,0
"Carlisle","Middlesex","MA","2001"," 12","Carlisle town",25,25,14321270,0,0,0,0,0,0,0,0,0,25,25,14321270,0,0,0,0,0,0,0,0,0,25,25,14321270,572850.8,25,25,14321270,572850.8,"Carlisle",18189792,0,0,0,18189792,727591.68,4.17,0.0416666666666667,4.17,100,0,0,0
"Carlisle","Middlesex","MA","2002"," 12","Carlisle town",16,16,9756885,0,0,0,0,0,0,0,0,0,16,16,9756885,0,0,0,0,0,0,0,0,0,16,16,9756885,609805.3125,16,16,9756885,609805.3125,"Carlisle",12199577,0,0,0,12199577,762473.5625,-33.33,-0.36,-36,100,0,0,0
"Carlisle","Middlesex","MA","2003"," 12","Carlisle town",7,7,5912144,0,0,0,0,0,0,0,0,0,7,7,5912144,0,0,0,0,0,0,0,0,0,7,7,5912144,844592,7,7,5912144,844592,"Carlisle",7227564,0,0,0,7227564,1032509.14285714,-70.83,-0.5625,-56.25,100,0,0,0
"Carlisle","Middlesex","MA","2004"," 12","Carlisle town",17,17,13157859,0,0,0,0,0,0,0,0,0,17,17,13157859,0,0,0,0,0,0,0,0,0,17,17,13157859,773991.705882353,17,17,13157859,773991.705882353,"Carlisle",15668161,0,0,0,15668161,921656.529411765,-29.17,1.42857142857143,142.86,100,0,0,0
"Carlisle","Middlesex","MA","2005"," 12","Carlisle town",19,19,13989407,0,0,0,0,0,0,0,0,0,19,19,13989407,0,0,0,0,0,0,0,0,0,19,19,13989407,736284.578947368,19,19,13989407,736284.578947368,"Carlisle",16112459,0,0,0,16112459,848024.157894737,-20.83,0.117647058823529,11.76,100,0,0,0
"Carlisle","Middlesex","MA","2006"," 12","Carlisle town",12,12,8908675,0,0,0,0,0,0,0,0,0,12,12,8908675,0,0,0,0,0,0,0,0,0,12,12,8908675,742389.583333333,12,12,8908675,742389.583333333,"Carlisle",9940022,0,0,0,9940022,828335.166666667,-50,-0.368421052631579,-36.84,100,0,0,0
"Carlisle","Middlesex","MA","2007"," 12","Carlisle town",7,7,4565301,0,0,0,0,0,0,0,0,0,7,7,4565301,0,0,0,0,0,0,0,0,0,7,7,4565301,652185.857142857,7,7,4565301,652185.857142857,"Carlisle",4952756,0,0,0,4952756,707536.571428571,-70.83,-0.416666666666667,-41.67,100,0,0,0
"Carlisle","Middlesex","MA","2008"," 12","Carlisle town",2,2,1682800,0,0,0,0,0,0,0,0,0,2,2,1682800,0,0,0,0,0,0,0,0,0,2,2,1682800,841400,2,2,1682800,841400,"Carlisle",1758115,0,0,0,1758115,879057.5,-91.67,-0.714285714285714,-71.43,100,0,0,0
