"Region","C_year","Number of Months Reported","Single Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Total_Buildings_Reported_Imputed","Total_Units_Reported_Imputed","Total_Valuation_Reported_Imputed","Average_Valuation_PerUnits_Reported_Imputed","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family","Permits_Per_1000_Population"
"Granville","2008","  0",6,6,695143,0,0,0,0,0,0,0,0,0,6,6,695143,115857.166666667,726254,0,0,0,726254,121042.333333333,-33.33,-0.333333333333333,-33.33,100,0,0,0,3.94
"Granville","2009","  0",8,8,926857,0,0,0,0,0,0,0,0,0,8,8,926857,115857.125,971796,0,0,0,971796,121474.5,-11.11,0.333333333333333,33.33,100,0,0,0,5.25
"Granville","2010","  0",8,8,926857,0,0,0,0,0,0,0,0,0,8,8,926857,115857.125,956114,0,0,0,956114,119514.25,-11.11,0,0,100,0,0,0,5.11
"Granville","2011"," 12",6,6,1725000,0,0,0,0,0,0,0,0,0,6,6,1725000,287500,1725000,0,0,0,1725000,287500,-33.33,-0.25,-25,100,0,0,0,3.83
"Great Barrington","2000","  0",25,25,4755825,0,0,0,0,0,0,0,0,0,25,25,4755825,190233,6212372,0,0,0,6212372,248494.88,0,NA,NA,100,0,0,0,3.32
"Great Barrington","2001"," 12",20,20,3945860,0,0,0,0,0,0,0,0,0,20,20,3945860,197293,5011732,0,0,0,5011732,250586.6,-20,-0.2,-20,100,0,0,0,2.66
"Great Barrington","2002"," 12",9,9,1861000,0,0,0,0,0,0,0,0,0,9,9,1861000,206777.777777778,2326912,0,0,0,2326912,258545.777777778,-64,-0.55,-55,100,0,0,0,1.2
"Great Barrington","2003"," 12",30,30,4010575,0,0,0,0,0,0,0,0,0,30,30,4010575,133685.833333333,4902906,0,0,0,4902906,163430.2,20,2.33333333333333,233.33,100,0,0,0,3.99
"Great Barrington","2004"," 12",35,35,8046156,4,8,960000,0,0,0,0,0,0,39,43,9006156,209445.488372093,9581230,1143152,0,0,10724382,249404.23255814,72,0.433333333333333,43.33,81.4,18.6,0,0,5.71
"Great Barrington","2005"," 12",35,35,8046156,3,6,720000,0,0,0,0,0,0,38,41,8766156,213808.682926829,9267252,829268,0,0,10096520,246256.585365854,64,-0.0465116279069767,-4.65,85.37,14.63,0,0,5.45
"Great Barrington","2006"," 12",25,25,6351101,0,0,0,0,0,0,0,0,0,25,25,6351101,254044.04,7086361,0,0,0,7086361,283454.44,0,-0.390243902439024,-39.02,100,0,0,0,3.32
"Great Barrington","2007"," 12",10,10,6579000,0,0,0,0,0,0,0,0,0,10,10,6579000,657900,7137356,0,0,0,7137356,713735.6,-60,-0.6,-60,100,0,0,0,1.33
"Great Barrington","2008"," 12",7,7,2194665,0,0,0,0,0,0,0,0,0,7,7,2194665,313523.571428571,2292888,0,0,0,2292888,327555.428571429,-72,-0.3,-30,100,0,0,0,0.93
"Great Barrington","2009"," 12",7,7,2786000,0,0,0,2,6,365000,0,0,0,9,13,3151000,242384.615384615,2921081,0,382697,0,3303778,254136.769230769,-48,0.857142857142857,85.71,53.85,0,46.15,0,1.73
"Great Barrington","2010"," 12",2,2,2e+05,0,0,0,0,0,0,0,0,0,2,2,2e+05,1e+05,206313,0,0,0,206313,103156.5,-92,-0.846153846153846,-84.62,100,0,0,0,0.28
"Great Barrington","2011"," 12",1,1,1139500,1,2,210000,0,0,0,0,0,0,2,3,1349500,449833.333333333,1139500,210000,0,0,1349500,449833.333333333,-88,0.5,50,33.33,66.67,0,0,0.42
"Greenfield","2000"," 12",7,7,769487,2,4,157000,0,0,0,0,0,0,9,11,926487,84226.0909090909,1005155,205084,0,0,1210239,110021.727272727,0,NA,NA,63.64,36.36,0,0,0.61
