"","Municipal","County","State","Region","Five_Year_Range","Five_Year_Average","Median_Annual_Household_Income","Margin_Error_Median"
"2687","Townsend","Middlesex County","MA","Townsend","2011-2015",2013,81047,5179
"2688","Townsend","Middlesex County","MA","Townsend","2012-2016",2014,82519,5122
"2689","Townsend","Middlesex County","MA","Townsend","2013-2017",2015,84630,7378
"2690","Truro","Barnstable County","MA","Truro","2005-2009",2009,57057,38798
"2691","Truro","Barnstable County","MA","Truro","2006-2010",2010,80425,34351
"2692","Truro","Barnstable County","MA","Truro","2007-2011",2011,71964,38247
"2693","Truro","Barnstable County","MA","Truro","2008-2012",2012,81964,35577
"2694","Truro","Barnstable County","MA","Truro","2009-2013",2011,57578,9652
"2695","Truro","Barnstable County","MA","Truro","2010-2014",2012,58060,9799
"2696","Truro","Barnstable County","MA","Truro","2011-2015",2013,60432,4814
"2697","Truro","Barnstable County","MA","Truro","2012-2016",2014,62051,3153
"2698","Truro","Barnstable County","MA","Truro","2013-2017",2015,62844,12976
"2699","Tyngsborough","Middlesex County","MA","Tyngsborough","2008-2012",2012,104888,9069
"2700","Tyngsborough","Middlesex County","MA","Tyngsborough","2005-2009",2009,98413,7210
"2701","Tyngsborough","Middlesex County","MA","Tyngsborough","2006-2010",2010,95568,9797
"2702","Tyngsborough","Middlesex County","MA","Tyngsborough","2007-2011",2011,101103,11117
"2703","Tyngsborough","Middlesex County","MA","Tyngsborough","2009-2013",2011,90987,14126
"2704","Tyngsborough","Middlesex County","MA","Tyngsborough","2010-2014",2012,93108,13846
"2705","Tyngsborough","Middlesex County","MA","Tyngsborough","2011-2015",2013,106290,13894
"2706","Tyngsborough","Middlesex County","MA","Tyngsborough","2012-2016",2014,99325,18434
"2707","Tyngsborough","Middlesex County","MA","Tyngsborough","2013-2017",2015,101303,12013
"2708","Tyringham","Berkshire County","MA","Tyringham","2005-2009",2009,90625,29273
"2709","Tyringham","Berkshire County","MA","Tyringham","2006-2010",2010,93750,23866
"2710","Tyringham","Berkshire County","MA","Tyringham","2007-2011",2011,94375,29905
"2711","Tyringham","Berkshire County","MA","Tyringham","2008-2012",2012,76442,11290
"2712","Tyringham","Berkshire County","MA","Tyringham","2009-2013",2011,75938,10486
"2713","Tyringham","Berkshire County","MA","Tyringham","2010-2014",2012,77750,7140
"2714","Tyringham","Berkshire County","MA","Tyringham","2011-2015",2013,77500,5580
"2715","Tyringham","Berkshire County","MA","Tyringham","2012-2016",2014,79375,12676
"2716","Tyringham","Berkshire County","MA","Tyringham","2013-2017",2015,86250,21958
"2717","Upton","Worcester County","MA","Upton","2005-2009",2009,102604,10227
"2718","Upton","Worcester County","MA","Upton","2006-2010",2010,107950,12426
"2719","Upton","Worcester County","MA","Upton","2007-2011",2011,110083,18621
"2720","Upton","Worcester County","MA","Upton","2008-2012",2012,115625,21168
"2721","Upton","Worcester County","MA","Upton","2009-2013",2011,105729,11422
"2722","Upton","Worcester County","MA","Upton","2010-2014",2012,111979,10743
"2723","Upton","Worcester County","MA","Upton","2011-2015",2013,112917,13747
"2724","Upton","Worcester County","MA","Upton","2012-2016",2014,116250,8319
"2725","Upton","Worcester County","MA","Upton","2013-2017",2015,119392,8049
"2726","Uxbridge","Worcester County","MA","Uxbridge","2005-2009",2009,80479,5900
"2727","Uxbridge","Worcester County","MA","Uxbridge","2006-2010",2010,81127,7565
"2728","Uxbridge","Worcester County","MA","Uxbridge","2007-2011",2011,86912,5764
"2729","Uxbridge","Worcester County","MA","Uxbridge","2008-2012",2012,83194,8072
"2730","Uxbridge","Worcester County","MA","Uxbridge","2009-2013",2011,84909,9157
"2731","Uxbridge","Worcester County","MA","Uxbridge","2010-2014",2012,86768,8696
"2732","Uxbridge","Worcester County","MA","Uxbridge","2011-2015",2013,89703,6535
"2733","Uxbridge","Worcester County","MA","Uxbridge","2012-2016",2014,88750,9968
"2734","Uxbridge","Worcester County","MA","Uxbridge","2013-2017",2015,94656,7293
"2735","Wakefield","Middlesex County","MA","Wakefield","2005-2009",2009,86347,4939
"2736","Wakefield","Middlesex County","MA","Wakefield","2006-2010",2010,89246,6815
"2737","Wakefield","Middlesex County","MA","Wakefield","2007-2011",2011,85379,7688
"2738","Wakefield","Middlesex County","MA","Wakefield","2008-2012",2012,85810,4849
"2739","Wakefield","Middlesex County","MA","Wakefield","2009-2013",2011,84011,4554
"2740","Wakefield","Middlesex County","MA","Wakefield","2010-2014",2012,85156,5694
"2741","Wakefield","Middlesex County","MA","Wakefield","2011-2015",2013,85573,4057
"2742","Wakefield","Middlesex County","MA","Wakefield","2012-2016",2014,90911,5281
"2743","Wakefield","Middlesex County","MA","Wakefield","2013-2017",2015,92252,5719
"2744","Wales","Hampden County","MA","Wales","2005-2009",2009,60132,7743
"2745","Wales","Hampden County","MA","Wales","2006-2010",2010,63800,6584
"2746","Wales","Hampden County","MA","Wales","2007-2011",2011,60938,7888
"2747","Wales","Hampden County","MA","Wales","2008-2012",2012,61118,9935
"2748","Wales","Hampden County","MA","Wales","2009-2013",2011,56302,6873
"2749","Wales","Hampden County","MA","Wales","2010-2014",2012,52500,7680
"2750","Wales","Hampden County","MA","Wales","2011-2015",2013,50500,6728
"2751","Wales","Hampden County","MA","Wales","2012-2016",2014,51351,8809
"2752","Wales","Hampden County","MA","Wales","2013-2017",2015,50625,7233
"2753","Walpole","Norfolk County","MA","Walpole","2005-2009",2009,89782,8327
"2754","Walpole","Norfolk County","MA","Walpole","2006-2010",2010,89697,5136
"2755","Walpole","Norfolk County","MA","Walpole","2007-2011",2011,90763,6069
"2756","Walpole","Norfolk County","MA","Walpole","2008-2012",2012,87986,7724
"2757","Walpole","Norfolk County","MA","Walpole","2009-2013",2011,92397,5194
"2758","Walpole","Norfolk County","MA","Walpole","2010-2014",2012,90332,7737
"2759","Walpole","Norfolk County","MA","Walpole","2011-2015",2013,97630,4973
"2760","Walpole","Norfolk County","MA","Walpole","2012-2016",2014,99102,6073
"2761","Walpole","Norfolk County","MA","Walpole","2013-2017",2015,107956,6698
"2762","Waltham","Middlesex County","MA","Waltham","2005-2009",2009,64341,2700
"2763","Waltham","Middlesex County","MA","Waltham","2006-2010",2010,66346,1820
"2764","Waltham","Middlesex County","MA","Waltham","2007-2011",2011,68326,2639
"2765","Waltham","Middlesex County","MA","Waltham","2008-2012",2012,72332,2793
"2766","Waltham","Middlesex County","MA","Waltham","2009-2013",2011,74198,3803
"2767","Waltham","Middlesex County","MA","Waltham","2010-2014",2012,73162,2818
"2768","Waltham","Middlesex County","MA","Waltham","2011-2015",2013,75205,4190
"2769","Waltham","Middlesex County","MA","Waltham","2012-2016",2014,82188,3694
"2770","Waltham","Middlesex County","MA","Waltham","2013-2017",2015,83249,4169
"2771","Ware","Hampshire County","MA","Ware","2005-2009",2009,46992,4714
"2772","Ware","Hampshire County","MA","Ware","2006-2010",2010,51094,6300
"2773","Ware","Hampshire County","MA","Ware","2007-2011",2011,50712,6272
"2774","Ware","Hampshire County","MA","Ware","2008-2012",2012,52565,5096
"2775","Ware","Hampshire County","MA","Ware","2009-2013",2011,50467,4937
"2776","Ware","Hampshire County","MA","Ware","2010-2014",2012,49630,6162
"2777","Ware","Hampshire County","MA","Ware","2011-2015",2013,47513,5355
"2778","Ware","Hampshire County","MA","Ware","2012-2016",2014,49678,5759
"2779","Ware","Hampshire County","MA","Ware","2013-2017",2015,50016,4123
"2780","Wareham","Plymouth County","MA","Wareham","2005-2009",2009,53746,2461
"2781","Wareham","Plymouth County","MA","Wareham","2006-2010",2010,54451,3309
"2782","Wareham","Plymouth County","MA","Wareham","2007-2011",2011,52556,4353
"2783","Wareham","Plymouth County","MA","Wareham","2008-2012",2012,56281,4175
"2784","Wareham","Plymouth County","MA","Wareham","2009-2013",2011,59186,6560
"2785","Wareham","Plymouth County","MA","Wareham","2010-2014",2012,62560,7165
"2786","Wareham","Plymouth County","MA","Wareham","2011-2015",2013,58728,5921
"2787","Wareham","Plymouth County","MA","Wareham","2012-2016",2014,65641,4684
"2788","Wareham","Plymouth County","MA","Wareham","2013-2017",2015,65718,5974
"2789","Warren","Worcester County","MA","Warren","2005-2009",2009,54009,7311
"2790","Warren","Worcester County","MA","Warren","2006-2010",2010,55030,9816
"2791","Warren","Worcester County","MA","Warren","2007-2011",2011,51188,12426
"2792","Warren","Worcester County","MA","Warren","2008-2012",2012,42422,14467
"2793","Warren","Worcester County","MA","Warren","2009-2013",2011,42478,11158
"2794","Warren","Worcester County","MA","Warren","2010-2014",2012,42538,8207
"2795","Warren","Worcester County","MA","Warren","2011-2015",2013,47014,8398
"2796","Warren","Worcester County","MA","Warren","2012-2016",2014,51882,18230
"2797","Warren","Worcester County","MA","Warren","2013-2017",2015,68490,21869
"2798","Warwick","Franklin County","MA","Warwick","2005-2009",2009,66250,7987
"2799","Warwick","Franklin County","MA","Warwick","2006-2010",2010,67554,26895
"2800","Warwick","Franklin County","MA","Warwick","2007-2011",2011,59531,11631
"2801","Warwick","Franklin County","MA","Warwick","2008-2012",2012,59250,10050
"2802","Warwick","Franklin County","MA","Warwick","2009-2013",2011,55859,4420
"2803","Warwick","Franklin County","MA","Warwick","2010-2014",2012,54911,4471
"2804","Warwick","Franklin County","MA","Warwick","2011-2015",2013,55347,5355
"2805","Warwick","Franklin County","MA","Warwick","2012-2016",2014,56838,4319
"2806","Warwick","Franklin County","MA","Warwick","2013-2017",2015,57885,7005
"2807","Washington","Berkshire County","MA","Washington","2005-2009",2009,70104,7434
"2808","Washington","Berkshire County","MA","Washington","2006-2010",2010,68906,6399
"2809","Washington","Berkshire County","MA","Washington","2007-2011",2011,69286,6407
"2810","Washington","Berkshire County","MA","Washington","2008-2012",2012,71818,6236
"2811","Washington","Berkshire County","MA","Washington","2009-2013",2011,70000,13829
"2812","Washington","Berkshire County","MA","Washington","2010-2014",2012,69583,10920
"2813","Washington","Berkshire County","MA","Washington","2011-2015",2013,72321,7592
"2814","Washington","Berkshire County","MA","Washington","2012-2016",2014,76094,14192
"2815","Washington","Berkshire County","MA","Washington","2013-2017",2015,86389,11394
"2816","Watertown","Middlesex County","MA","Watertown","2006-2010",2010,74081,3673
"2817","Watertown","Middlesex County","MA","Watertown","2007-2011",2011,76718,3372
"2818","Watertown","Middlesex County","MA","Watertown","2008-2012",2012,83053,5339
"2819","Watertown","Middlesex County","MA","Watertown","2005-2009",2009,71377,2563
"2820","Watertown","Middlesex County","MA","Watertown","2009-2013",2011,87401,3427
"2821","Watertown","Middlesex County","MA","Watertown","2010-2014",2012,86461,3325
"2822","Watertown","Middlesex County","MA","Watertown","2011-2015",2013,87409,4273
"2823","Watertown","Middlesex County","MA","Watertown","2012-2016",2014,92050,4349
"2824","Watertown","Middlesex County","MA","Watertown","2013-2017",2015,93171,4698
"2825","Wayland","Middlesex County","MA","Wayland","2005-2009",2009,130643,7272
"2826","Wayland","Middlesex County","MA","Wayland","2006-2010",2010,129805,8275
"2827","Wayland","Middlesex County","MA","Wayland","2007-2011",2011,125076,13032
"2828","Wayland","Middlesex County","MA","Wayland","2008-2012",2012,124702,8852
"2829","Wayland","Middlesex County","MA","Wayland","2009-2013",2011,130746,11204
"2830","Wayland","Middlesex County","MA","Wayland","2010-2014",2012,142306,13767
"2831","Wayland","Middlesex County","MA","Wayland","2011-2015",2013,145266,12820
"2832","Wayland","Middlesex County","MA","Wayland","2012-2016",2014,157500,13145
"2833","Wayland","Middlesex County","MA","Wayland","2013-2017",2015,166893,12088
"2834","Webster","Worcester County","MA","Webster","2005-2009",2009,47537,4424
"2835","Webster","Worcester County","MA","Webster","2006-2010",2010,48640,3836
"2836","Webster","Worcester County","MA","Webster","2007-2011",2011,49621,3354
"2837","Webster","Worcester County","MA","Webster","2008-2012",2012,48822,3489
"2838","Webster","Worcester County","MA","Webster","2009-2013",2011,47885,4873
"2839","Webster","Worcester County","MA","Webster","2010-2014",2012,48650,5041
"2840","Webster","Worcester County","MA","Webster","2011-2015",2013,48057,4467
"2841","Webster","Worcester County","MA","Webster","2012-2016",2014,51229,3364
"2842","Webster","Worcester County","MA","Webster","2013-2017",2015,52107,3984
"2843","Wellesley","Norfolk County","MA","Wellesley","2005-2009",2009,133790,10925
"2844","Wellesley","Norfolk County","MA","Wellesley","2006-2010",2010,139784,12389
"2845","Wellesley","Norfolk County","MA","Wellesley","2007-2011",2011,145208,10569
"2846","Wellesley","Norfolk County","MA","Wellesley","2008-2012",2012,155000,7280
"2847","Wellesley","Norfolk County","MA","Wellesley","2009-2013",2011,159167,6442
"2848","Wellesley","Norfolk County","MA","Wellesley","2010-2014",2012,159615,6363
"2849","Wellesley","Norfolk County","MA","Wellesley","2011-2015",2013,163454,11961
"2850","Wellesley","Norfolk County","MA","Wellesley","2012-2016",2014,171719,12014
"2851","Wellesley","Norfolk County","MA","Wellesley","2013-2017",2015,176852,14882
"2852","Wellfleet","Barnstable County","MA","Wellfleet","2005-2009",2009,63042,15070
"2853","Wellfleet","Barnstable County","MA","Wellfleet","2006-2010",2010,66109,11570
"2854","Wellfleet","Barnstable County","MA","Wellfleet","2007-2011",2011,59234,11997
"2855","Wellfleet","Barnstable County","MA","Wellfleet","2008-2012",2012,54959,12883
"2856","Wellfleet","Barnstable County","MA","Wellfleet","2009-2013",2011,47166,14200
"2857","Wellfleet","Barnstable County","MA","Wellfleet","2010-2014",2012,45746,8238
"2858","Wellfleet","Barnstable County","MA","Wellfleet","2011-2015",2013,45735,6198
"2859","Wellfleet","Barnstable County","MA","Wellfleet","2012-2016",2014,48452,13113
"2860","Wellfleet","Barnstable County","MA","Wellfleet","2013-2017",2015,59042,13567
"2861","Wendell","Franklin County","MA","Wendell","2005-2009",2009,65104,8837
"2862","Wendell","Franklin County","MA","Wendell","2006-2010",2010,59500,10245
"2863","Wendell","Franklin County","MA","Wendell","2007-2011",2011,56750,12414
"2864","Wendell","Franklin County","MA","Wendell","2008-2012",2012,53594,14726
"2865","Wendell","Franklin County","MA","Wendell","2009-2013",2011,48000,11291
"2866","Wendell","Franklin County","MA","Wendell","2010-2014",2012,38636,7819
"2867","Wendell","Franklin County","MA","Wendell","2011-2015",2013,43854,6771
"2868","Wendell","Franklin County","MA","Wendell","2012-2016",2014,43036,5995
"2869","Wendell","Franklin County","MA","Wendell","2013-2017",2015,42750,9665
"2870","Wenham","Essex County","MA","Wenham","2005-2009",2009,130350,24830
"2871","Wenham","Essex County","MA","Wenham","2006-2010",2010,132697,16179
"2872","Wenham","Essex County","MA","Wenham","2007-2011",2011,139856,10955
"2873","Wenham","Essex County","MA","Wenham","2008-2012",2012,143182,12243
"2874","Wenham","Essex County","MA","Wenham","2009-2013",2011,127606,13624
